country,variant,freq,year,sexratio_maleperfemale
442,estimates,5yearly,1950,1.036
442,estimates,5yearly,1955,1.036
442,estimates,5yearly,1960,1.043
442,estimates,5yearly,1965,1.048
442,estimates,5yearly,1970,1.04
442,estimates,5yearly,1975,1.049
442,estimates,5yearly,1980,1.045
442,estimates,5yearly,1985,1.052
442,estimates,5yearly,1990,1.047
442,estimates,5yearly,1995,1.053
442,estimates,5yearly,2000,1.049
442,estimates,5yearly,2005,1.054
442,estimates,5yearly,2010,1.046
442,mediumvariant,5yearly,2015,1.046
442,mediumvariant,5yearly,2020,1.046
442,mediumvariant,5yearly,2025,1.046
442,mediumvariant,5yearly,2030,1.046
442,mediumvariant,5yearly,2035,1.046
442,mediumvariant,5yearly,2040,1.046
442,mediumvariant,5yearly,2045,1.046
442,mediumvariant,5yearly,2050,1.046
442,mediumvariant,5yearly,2055,1.046
442,mediumvariant,5yearly,2060,1.046
442,mediumvariant,5yearly,2065,1.046
442,mediumvariant,5yearly,2070,1.046
442,mediumvariant,5yearly,2075,1.046
442,mediumvariant,5yearly,2080,1.046
442,mediumvariant,5yearly,2085,1.046
442,mediumvariant,5yearly,2090,1.046
442,mediumvariant,5yearly,2095,1.046
