country,variant,freq,year,sexratio_maleperfemale
826,estimates,5yearly,1950,1.051
826,estimates,5yearly,1955,1.051
826,estimates,5yearly,1960,1.051
826,estimates,5yearly,1965,1.051
826,estimates,5yearly,1970,1.051
826,estimates,5yearly,1975,1.051
826,estimates,5yearly,1980,1.051
826,estimates,5yearly,1985,1.051
826,estimates,5yearly,1990,1.051
826,estimates,5yearly,1995,1.051
826,estimates,5yearly,2000,1.051
826,estimates,5yearly,2005,1.051
826,estimates,5yearly,2010,1.051
826,medium_variant,5yearly,2015,1.051
826,medium_variant,5yearly,2020,1.051
826,medium_variant,5yearly,2025,1.051
826,medium_variant,5yearly,2030,1.051
826,medium_variant,5yearly,2035,1.051
826,medium_variant,5yearly,2040,1.051
826,medium_variant,5yearly,2045,1.051
826,medium_variant,5yearly,2050,1.051
826,medium_variant,5yearly,2055,1.051
826,medium_variant,5yearly,2060,1.051
826,medium_variant,5yearly,2065,1.051
826,medium_variant,5yearly,2070,1.051
826,medium_variant,5yearly,2075,1.051
826,medium_variant,5yearly,2080,1.051
826,medium_variant,5yearly,2085,1.051
826,medium_variant,5yearly,2090,1.051
826,medium_variant,5yearly,2095,1.051
826,estimates,5yearly,Regi,United Kingdom
826,medium_variant,5yearly,Regi,United Kingdom
