country,variant,freq,year,sexratio_maleperfemale
158,Estimates,5yearly,1950,1.056
158,Estimates,5yearly,1955,1.056
158,Estimates,5yearly,1960,1.056
158,Estimates,5yearly,1965,1.056
158,Estimates,5yearly,1970,1.056
158,Estimates,5yearly,1975,1.056
158,Estimates,5yearly,1980,1.056
158,Estimates,5yearly,1985,1.08
158,Estimates,5yearly,1990,1.1
158,Estimates,5yearly,1995,1.1
158,Estimates,5yearly,2000,1.1
158,Estimates,5yearly,2005,1.1
158,Estimates,5yearly,2010,1.09
158,Medium_variant,5yearly,2015,1.08
158,Medium_variant,5yearly,2020,1.07
158,Medium_variant,5yearly,2025,1.06
158,Medium_variant,5yearly,2030,1.056
158,Medium_variant,5yearly,2035,1.056
158,Medium_variant,5yearly,2040,1.056
158,Medium_variant,5yearly,2045,1.056
158,Medium_variant,5yearly,2050,1.056
158,Medium_variant,5yearly,2055,1.056
158,Medium_variant,5yearly,2060,1.056
158,Medium_variant,5yearly,2065,1.056
158,Medium_variant,5yearly,2070,1.056
158,Medium_variant,5yearly,2075,1.056
158,Medium_variant,5yearly,2080,1.056
158,Medium_variant,5yearly,2085,1.056
158,Medium_variant,5yearly,2090,1.056
158,Medium_variant,5yearly,2095,1.056
