country,variant,freq,year,rateofnaturalincreaseper1000population
100,estimates,5yearly,1950,11.107
100,estimates,5yearly,1955,9.519
100,estimates,5yearly,1960,8.403
100,estimates,5yearly,1965,6.968
100,estimates,5yearly,1970,6.361
100,estimates,5yearly,1975,5.342
100,estimates,5yearly,1980,2.663
100,estimates,5yearly,1985,1.128
100,estimates,5yearly,1990,-2.455
100,estimates,5yearly,1995,-6.046
100,estimates,5yearly,2000,-5.829
100,estimates,5yearly,2005,-5.181
100,estimates,5yearly,2010,-5.561
100,constant_fertility,5yearly,2015,-6.714
100,constant_mortality,5yearly,2015,-6.693
100,high_variant,5yearly,2015,-4.566
100,instant_replacement,5yearly,2015,-3.081
100,low_variant,5yearly,2015,-7.508
100,medium_variant,5yearly,2015,-6.031
100,momentum,5yearly,2015,-3.641
100,no_change,5yearly,2015,-7.377
100,zero_migration,5yearly,2015,-5.968
100,constant_fertility,5yearly,2020,-7.728
100,constant_mortality,5yearly,2020,-7.705
100,high_variant,5yearly,2020,-4.294
100,instant_replacement,5yearly,2020,-4.02
100,low_variant,5yearly,2020,-8.808
100,medium_variant,5yearly,2020,-6.521
100,momentum,5yearly,2020,-4.904
100,no_change,5yearly,2020,-8.923
100,zero_migration,5yearly,2020,-6.324
100,constant_fertility,5yearly,2025,-8.567
100,constant_mortality,5yearly,2025,-8.888
100,high_variant,5yearly,2025,-4.656
100,instant_replacement,5yearly,2025,-5.119
100,low_variant,5yearly,2025,-10.071
100,medium_variant,5yearly,2025,-7.295
100,momentum,5yearly,2025,-6.188
100,no_change,5yearly,2025,-10.191
100,zero_migration,5yearly,2025,-6.942
100,constant_fertility,5yearly,2030,-9.143
100,constant_mortality,5yearly,2030,-9.887
100,high_variant,5yearly,2030,-5.252
100,instant_replacement,5yearly,2030,-5.819
100,low_variant,5yearly,2030,-10.811
100,medium_variant,5yearly,2030,-7.935
100,momentum,5yearly,2030,-7.017
100,no_change,5yearly,2030,-11.153
100,zero_migration,5yearly,2030,-7.422
100,constant_fertility,5yearly,2035,-9.498
100,constant_mortality,5yearly,2035,-10.087
100,high_variant,5yearly,2035,-4.963
100,instant_replacement,5yearly,2035,-5.616
100,low_variant,5yearly,2035,-11.14
100,medium_variant,5yearly,2035,-7.933
100,momentum,5yearly,2035,-6.81
100,no_change,5yearly,2035,-11.752
100,zero_migration,5yearly,2035,-7.287
100,constant_fertility,5yearly,2040,-9.797
100,constant_mortality,5yearly,2040,-9.799
100,high_variant,5yearly,2040,-4.048
100,instant_replacement,5yearly,2040,-4.693
100,low_variant,5yearly,2040,-11.294
100,medium_variant,5yearly,2040,-7.56
100,momentum,5yearly,2040,-5.786
100,no_change,5yearly,2040,-12.205
100,zero_migration,5yearly,2040,-6.8
100,constant_fertility,5yearly,2045,-10.244
100,constant_mortality,5yearly,2045,-9.726
100,high_variant,5yearly,2045,-3.013
100,instant_replacement,5yearly,2045,-3.608
100,low_variant,5yearly,2045,-11.859
100,medium_variant,5yearly,2045,-7.37
100,momentum,5yearly,2045,-4.592
100,no_change,5yearly,2045,-12.863
100,zero_migration,5yearly,2045,-6.478
100,constant_fertility,5yearly,2050,-10.847
100,constant_mortality,5yearly,2050,-9.983
100,high_variant,5yearly,2050,-2.208
100,instant_replacement,5yearly,2050,-3.069
100,low_variant,5yearly,2050,-12.894
100,medium_variant,5yearly,2050,-7.502
100,momentum,5yearly,2050,-3.911
100,no_change,5yearly,2050,-13.705
100,zero_migration,5yearly,2050,-6.445
100,constant_fertility,5yearly,2055,-11.479
100,constant_mortality,5yearly,2055,-10.327
100,high_variant,5yearly,2055,-1.825
100,instant_replacement,5yearly,2055,-3.259
100,low_variant,5yearly,2055,-14.063
100,medium_variant,5yearly,2055,-7.819
100,momentum,5yearly,2055,-3.879
100,no_change,5yearly,2055,-14.482
100,zero_migration,5yearly,2055,-6.582
