country,variant,freq,year,rateofnaturalincreaseper1000population
418,estimates,5yearly,1950,23.275
418,estimates,5yearly,1955,22.933
418,estimates,5yearly,1960,23.237
418,estimates,5yearly,1965,24.122
418,estimates,5yearly,1970,25.304
418,estimates,5yearly,1975,25.695
418,estimates,5yearly,1980,26.77
418,estimates,5yearly,1985,28.714
418,estimates,5yearly,1990,28.716
418,estimates,5yearly,1995,24.049
418,estimates,5yearly,2000,20.673
418,estimates,5yearly,2005,20.084
418,estimates,5yearly,2010,18.441
418,constant_fertility,5yearly,2015,18.885
418,constant_mortality,5yearly,2015,15.942
418,high_variant,5yearly,2015,18.628
418,instant_replacement,5yearly,2015,13.22
418,low_variant,5yearly,2015,14.578
418,medium_variant,5yearly,2015,16.614
418,momentum,5yearly,2015,13.034
418,no_change,5yearly,2015,18.198
418,zero_migration,5yearly,2015,16.753
418,constant_fertility,5yearly,2020,18.383
418,constant_mortality,5yearly,2020,13.355
418,high_variant,5yearly,2020,17.574
418,instant_replacement,5yearly,2020,13.005
418,low_variant,5yearly,2020,11.431
418,medium_variant,5yearly,2020,14.559
418,momentum,5yearly,2020,12.721
418,no_change,5yearly,2020,17.139
418,zero_migration,5yearly,2020,14.896
418,constant_fertility,5yearly,2025,17.381
418,constant_mortality,5yearly,2025,10.935
418,high_variant,5yearly,2025,16.069
418,instant_replacement,5yearly,2025,12.321
418,low_variant,5yearly,2025,8.802
418,medium_variant,5yearly,2025,12.564
418,momentum,5yearly,2025,11.838
418,no_change,5yearly,2025,15.709
418,zero_migration,5yearly,2025,12.991
418,constant_fertility,5yearly,2030,16.309
418,constant_mortality,5yearly,2030,8.702
418,high_variant,5yearly,2030,14.062
418,instant_replacement,5yearly,2030,11.269
418,low_variant,5yearly,2030,7.053
418,medium_variant,5yearly,2030,10.721
418,momentum,5yearly,2030,10.52
418,no_change,5yearly,2030,14.273
418,zero_migration,5yearly,2030,11.175
418,constant_fertility,5yearly,2035,15.464
418,constant_mortality,5yearly,2035,6.585
418,high_variant,5yearly,2035,12.525
418,instant_replacement,5yearly,2035,9.74
418,low_variant,5yearly,2035,5.145
418,medium_variant,5yearly,2035,8.982
418,momentum,5yearly,2035,8.776
418,no_change,5yearly,2035,13.092
418,zero_migration,5yearly,2035,9.471
418,constant_fertility,5yearly,2040,14.91
418,constant_mortality,5yearly,2040,4.531
418,high_variant,5yearly,2040,11.353
418,instant_replacement,5yearly,2040,8.115
418,low_variant,5yearly,2040,3.077
418,medium_variant,5yearly,2040,7.315
418,momentum,5yearly,2040,7.02
418,no_change,5yearly,2040,12.212
418,zero_migration,5yearly,2040,7.881
418,constant_fertility,5yearly,2045,14.435
418,constant_mortality,5yearly,2045,2.515
418,high_variant,5yearly,2045,10.288
418,instant_replacement,5yearly,2045,6.745
418,low_variant,5yearly,2045,0.966999999999999
