country,variant,freq,year,rateofnaturalincreaseper1000population
254,estimates,5yearly,1950,20.646
254,estimates,5yearly,1955,18.714
254,estimates,5yearly,1960,19.111
254,estimates,5yearly,1965,23.02
254,estimates,5yearly,1970,22.129
254,estimates,5yearly,1975,18.371
254,estimates,5yearly,1980,22.663
254,estimates,5yearly,1985,24.909
254,estimates,5yearly,1990,27.123
254,estimates,5yearly,1995,25.502
254,estimates,5yearly,2000,25.034
254,estimates,5yearly,2005,24.971
254,estimates,5yearly,2010,22.684
254,constant_fertility,5yearly,2015,21.934
254,constant_mortality,5yearly,2015,20.177
254,high_variant,5yearly,2015,22.143
254,instant_replacement,5yearly,2015,12.259
254,low_variant,5yearly,2015,18.758
254,medium_variant,5yearly,2015,20.46
254,momentum,5yearly,2015,11.809
254,no_change,5yearly,2015,21.655
254,zero_migration,5yearly,2015,20.203
254,constant_fertility,5yearly,2020,21.796
254,constant_mortality,5yearly,2020,18.54
254,high_variant,5yearly,2020,21.593
254,instant_replacement,5yearly,2020,12.517
254,low_variant,5yearly,2020,16.487
254,medium_variant,5yearly,2020,19.077
254,momentum,5yearly,2020,11.525
254,no_change,5yearly,2020,21.268
254,zero_migration,5yearly,2020,18.48
254,constant_fertility,5yearly,2025,21.72
254,constant_mortality,5yearly,2025,17.385
254,high_variant,5yearly,2025,21.163
254,instant_replacement,5yearly,2025,12.865
254,low_variant,5yearly,2025,15.012
254,medium_variant,5yearly,2025,18.176
254,momentum,5yearly,2025,11.453
254,no_change,5yearly,2025,20.963
254,zero_migration,5yearly,2025,17.473
254,constant_fertility,5yearly,2030,21.275
254,constant_mortality,5yearly,2030,16.195
254,high_variant,5yearly,2030,20.011
254,instant_replacement,5yearly,2030,12.8
254,low_variant,5yearly,2030,14.14
254,medium_variant,5yearly,2030,17.195
254,momentum,5yearly,2030,11.139
254,no_change,5yearly,2030,20.344
254,zero_migration,5yearly,2030,16.565
254,constant_fertility,5yearly,2035,20.531
254,constant_mortality,5yearly,2035,14.82
254,high_variant,5yearly,2035,18.753
254,instant_replacement,5yearly,2035,11.938
254,low_variant,5yearly,2035,12.919
254,medium_variant,5yearly,2035,15.965
254,momentum,5yearly,2035,10.117
254,no_change,5yearly,2035,19.501
254,zero_migration,5yearly,2035,15.459
254,constant_fertility,5yearly,2040,19.815
254,constant_mortality,5yearly,2040,13.295
254,high_variant,5yearly,2040,17.46
254,instant_replacement,5yearly,2040,10.403
254,low_variant,5yearly,2040,11.352
254,medium_variant,5yearly,2040,14.525
254,momentum,5yearly,2040,8.396
254,no_change,5yearly,2040,18.755
254,zero_migration,5yearly,2040,14.074
254,constant_fertility,5yearly,2045,19.378
254,constant_mortality,5yearly,2045,11.819
254,high_variant,5yearly,2045,16.399
254,instant_replacement,5yearly,2045,8.414
254,low_variant,5yearly,2045,9.63
254,medium_variant,5yearly,2045,13.111
254,momentum,5yearly,2045,6.078
254,no_change,5yearly,2045,18.325
254,zero_migration,5yearly,2045,12.59
254,constant_fertility,5yearly,2050,19.206
254,constant_mortality,5yearly,2050,10.584
254,high_variant,5yearly,2050,15.632
254,instant_replacement,5yearly,2050,6.803
254,low_variant,5yearly,2050,8.019
254,medium_variant,5yearly,2050,11.91
254,momentum,5yearly,2050,4.125
254,no_change,5yearly,2050,18.195
254,zero_migration,5yearly,2050,11.261
254,constant_fertility,5yearly,2055,19.146
254,constant_mortality,5yearly,2055,9.641
254,high_variant,5yearly,2055,15.02
254,instant_replacement,5yearly,2055,6.172
254,low_variant,5yearly,2055,6.744
254,medium_variant,5yearly,2055,10.98
254,momentum,5yearly,2055,3.374
254,no_change,5yearly,2055,18.202
254,zero_migration,5yearly,2055,10.258
254,constant_fertility,5yearly,2060,19.087
254,constant_mortality,5yearly,2060,8.878
254,high_variant,5yearly,2060,14.414
254,instant_replacement,5yearly,2060,5.993
254,low_variant,5yearly,2060,5.773
254,medium_variant,5yearly,2060,10.227
254,momentum,5yearly,2060,3.28
254,no_change,5yearly,2060,18.212
254,zero_migration,5yearly,2060,9.542
254,constant_fertility,5yearly,2065,19.027
254,constant_mortality,5yearly,2065,8.093
254,high_variant,5yearly,2065,13.738
254,instant_replacement,5yearly,2065,5.786
254,low_variant,5yearly,2065,4.92
254,medium_variant,5yearly,2065,9.497
254,momentum,5yearly,2065,3.187
254,no_change,5yearly,2065,18.181
254,zero_migration,5yearly,2065,8.93
254,constant_fertility,5yearly,2070,18.996
254,constant_mortality,5yearly,2070,7.169
254,high_variant,5yearly,2070,13.058
254,instant_replacement,5yearly,2070,5.287
254,low_variant,5yearly,2070,4.028
254,medium_variant,5yearly,2070,8.733
254,momentum,5yearly,2070,2.624
254,no_change,5yearly,2070,18.111
254,zero_migration,5yearly,2070,8.288
254,constant_fertility,5yearly,2075,18.993
254,constant_mortality,5yearly,2075,6.118
254,high_variant,5yearly,2075,12.425
254,instant_replacement,5yearly,2075,4.497
254,low_variant,5yearly,2075,3.025
254,medium_variant,5yearly,2075,7.925
254,momentum,5yearly,2075,1.536
254,no_change,5yearly,2075,18.026
254,zero_migration,5yearly,2075,7.557
254,constant_fertility,5yearly,2080,18.981
254,constant_mortality,5yearly,2080,5.07
254,high_variant,5yearly,2080,11.853
254,instant_replacement,5yearly,2080,3.594
254,low_variant,5yearly,2080,1.922
254,medium_variant,5yearly,2080,7.099
254,momentum,5yearly,2080,0.288
254,no_change,5yearly,2080,17.96
254,zero_migration,5yearly,2080,6.752
254,constant_fertility,5yearly,2085,18.934
254,constant_mortality,5yearly,2085,4.107
254,high_variant,5yearly,2085,11.27
254,instant_replacement,5yearly,2085,2.828
254,low_variant,5yearly,2085,0.737
254,medium_variant,5yearly,2085,6.247
254,momentum,5yearly,2085,-0.558999999999999
254,no_change,5yearly,2085,17.929
254,zero_migration,5yearly,2085,5.881
254,constant_fertility,5yearly,2090,18.868
254,constant_mortality,5yearly,2090,3.315
254,high_variant,5yearly,2090,10.696
254,instant_replacement,5yearly,2090,2.327
254,low_variant,5yearly,2090,-0.402000000000001
254,medium_variant,5yearly,2090,5.446
254,momentum,5yearly,2090,-0.705
254,no_change,5yearly,2090,17.931
254,zero_migration,5yearly,2090,5.05
254,constant_fertility,5yearly,2095,18.828
254,constant_mortality,5yearly,2095,2.662
254,high_variant,5yearly,2095,10.142
254,instant_replacement,5yearly,2095,2.073
254,low_variant,5yearly,2095,-1.403
