region,variant,freq,year,rateofnaturalincreaseper1000population
1500,estimates,5yearly,1950,18.064
1500,estimates,5yearly,1955,21.633
1500,estimates,5yearly,1960,22.925
1500,estimates,5yearly,1965,25.004
1500,estimates,5yearly,1970,26.294
1500,estimates,5yearly,1975,26.884
1500,estimates,5yearly,1980,27.918
1500,estimates,5yearly,1985,28.241
1500,estimates,5yearly,1990,27.613
1500,estimates,5yearly,1995,27.939
1500,estimates,5yearly,2000,28.081
1500,estimates,5yearly,2005,28.457
1500,estimates,5yearly,2010,27.956
1500,constant_fertility,5yearly,2015,29.571
1500,constant_mortality,5yearly,2015,25.89
1500,high_variant,5yearly,2015,28.572
1500,instant_replacement,5yearly,2015,11.013
1500,low_variant,5yearly,2015,25.248
1500,medium_variant,5yearly,2015,26.918
1500,momentum,5yearly,2015,10.558
1500,no_change,5yearly,2015,28.524
1500,zero_migration,5yearly,2015,26.945
1500,constant_fertility,5yearly,2020,30.559
1500,constant_mortality,5yearly,2020,23.98
1500,high_variant,5yearly,2020,28.16
1500,instant_replacement,5yearly,2020,12.738
1500,low_variant,5yearly,2020,23.12
1500,medium_variant,5yearly,2020,25.678
1500,momentum,5yearly,2020,12.058
1500,no_change,5yearly,2020,28.804
1500,zero_migration,5yearly,2020,25.725
1500,constant_fertility,5yearly,2025,31.034
1500,constant_mortality,5yearly,2025,22.193
1500,high_variant,5yearly,2025,27.335
1500,instant_replacement,5yearly,2025,14.013
1500,low_variant,5yearly,2025,21.334
1500,medium_variant,5yearly,2025,24.422
1500,momentum,5yearly,2025,13.05
1500,no_change,5yearly,2025,28.727
1500,zero_migration,5yearly,2025,24.453
1500,constant_fertility,5yearly,2030,31.171
1500,constant_mortality,5yearly,2030,20.428
1500,high_variant,5yearly,2030,25.835
1500,instant_replacement,5yearly,2030,14.305
1500,low_variant,5yearly,2030,20.147
1500,medium_variant,5yearly,2030,23.103
1500,momentum,5yearly,2030,13.026
1500,no_change,5yearly,2030,28.411
1500,zero_migration,5yearly,2030,23.101
1500,constant_fertility,5yearly,2035,31.373
1500,constant_mortality,5yearly,2035,18.617
1500,high_variant,5yearly,2035,24.535
1500,instant_replacement,5yearly,2035,12.993
1500,low_variant,5yearly,2035,18.64
1500,medium_variant,5yearly,2035,21.701
1500,momentum,5yearly,2035,11.382
1500,no_change,5yearly,2035,28.193
1500,zero_migration,5yearly,2035,21.676
1500,constant_fertility,5yearly,2040,31.788
1500,constant_mortality,5yearly,2040,16.785
1500,high_variant,5yearly,2040,23.439
1500,instant_replacement,5yearly,2040,10.709
1500,low_variant,5yearly,2040,16.884
1500,medium_variant,5yearly,2040,20.262
1500,momentum,5yearly,2040,8.795
1500,no_change,5yearly,2040,28.208
1500,zero_migration,5yearly,2040,20.229
1500,constant_fertility,5yearly,2045,32.276
1500,constant_mortality,5yearly,2045,14.967
1500,high_variant,5yearly,2045,22.392
1500,instant_replacement,5yearly,2045,8.702
1500,low_variant,5yearly,2045,15.043
1500,medium_variant,5yearly,2045,18.811
1500,momentum,5yearly,2045,6.571
