region,variant,freq,year,under40mortalityper1000livebirth
941,estimates,5yearly,1950,515.936397646991
941,estimates,5yearly,1955,481.096331625763
941,estimates,5yearly,1960,450.097152084594
941,estimates,5yearly,1965,418.478755540184
941,estimates,5yearly,1970,405.95178550214
941,estimates,5yearly,1975,387.646285091325
941,estimates,5yearly,1980,345.27087267152
941,estimates,5yearly,1985,321.884060025849
941,estimates,5yearly,1990,311.317342424077
941,estimates,5yearly,1995,283.435135606302
941,estimates,5yearly,2000,250.995140770592
941,estimates,5yearly,2005,208.843712857101
941,estimates,5yearly,2010,175.598683175484
941,medium_variant,5yearly,2015,153.858691041763
941,medium_variant,5yearly,2020,137.108716368595
941,medium_variant,5yearly,2025,122.570107535454
941,medium_variant,5yearly,2030,109.856088701277
941,medium_variant,5yearly,2035,98.8404977703058
941,medium_variant,5yearly,2040,89.8133918371508
941,medium_variant,5yearly,2045,81.9338804575924
941,medium_variant,5yearly,2050,74.8949750321989
941,medium_variant,5yearly,2055,68.852132440394
941,medium_variant,5yearly,2060,63.5822964638626
941,medium_variant,5yearly,2065,59.0236423730379
941,medium_variant,5yearly,2070,55.0253666131612
941,medium_variant,5yearly,2075,51.4135739535851
941,medium_variant,5yearly,2080,48.1630859523539
941,medium_variant,5yearly,2085,45.1656132992989
941,medium_variant,5yearly,2090,42.3458894638382
941,medium_variant,5yearly,2095,39.7407043053966
941,estimates,5yearly,Regi,Least developed countries
941,medium_variant,5yearly,Regi,Least developed countries
