country,variant,freq,year,lifeexpectancyat15
52,estimates,5yearly,1950,51.195015
52,estimates,5yearly,1955,52.372741
52,estimates,5yearly,1960,53.483436
52,estimates,5yearly,1965,54.490023
52,estimates,5yearly,1970,55.395367
52,estimates,5yearly,1975,56.29024
52,estimates,5yearly,1980,57.189729
52,estimates,5yearly,1985,58.008577
52,estimates,5yearly,1990,58.757949
52,estimates,5yearly,1995,59.442722
52,estimates,5yearly,2000,60.098956
52,estimates,5yearly,2005,60.727728
52,estimates,5yearly,2010,61.384028
52,medium_variant,5yearly,2015,62.011241
52,medium_variant,5yearly,2020,62.668927
52,medium_variant,5yearly,2025,63.357393
52,medium_variant,5yearly,2030,64.055999
52,medium_variant,5yearly,2035,64.750885
52,medium_variant,5yearly,2040,65.476123
52,medium_variant,5yearly,2045,66.19297
52,medium_variant,5yearly,2050,66.905049
52,medium_variant,5yearly,2055,67.622375
52,medium_variant,5yearly,2060,68.34691
52,medium_variant,5yearly,2065,69.044684
52,medium_variant,5yearly,2070,69.708733
52,medium_variant,5yearly,2075,70.333098
52,medium_variant,5yearly,2080,70.913014
52,medium_variant,5yearly,2085,71.46525
52,medium_variant,5yearly,2090,72.005413
52,medium_variant,5yearly,2095,72.54408
