country,variant,year,sexratio_maleper100female
250,estimates,1950,92.631
250,estimates,1955,93.782
250,estimates,1960,94.701
250,estimates,1965,95.765
250,estimates,1970,96.63
250,estimates,1975,97.276
250,estimates,1980,97.213
250,estimates,1985,96.758
250,estimates,1990,96.473
250,estimates,1995,96.103
250,estimates,2000,96.18
250,estimates,2005,96.301
250,estimates,2010,96.385
250,constant_fertility,2015,96.609
250,constant_mortality,2015,96.609
250,estimates,2015,96.609
250,high_variant,2015,96.609
250,instant_replacement,2015,96.609
250,low_variant,2015,96.609
250,medium_variant,2015,96.609
250,momentum,2015,96.609
250,no_change,2015,96.609
250,zero_migration,2015,96.609
250,constant_fertility,2020,96.894
250,constant_mortality,2020,96.745
250,high_variant,2020,96.95
250,instant_replacement,2020,96.915
250,low_variant,2020,96.834
250,medium_variant,2020,96.893
250,momentum,2020,96.746
250,no_change,2020,96.747
250,zero_migration,2020,96.872
250,constant_fertility,2025,97.087
250,constant_mortality,2025,96.763
250,high_variant,2025,97.225
250,instant_replacement,2025,97.126
250,low_variant,2025,96.935
250,medium_variant,2025,97.083
250,momentum,2025,96.763
250,no_change,2025,96.768
250,zero_migration,2025,97.04
250,constant_fertility,2030,97.118
250,constant_mortality,2030,96.598
250,high_variant,2030,97.352
250,instant_replacement,2030,97.172
250,low_variant,2030,96.847
250,medium_variant,2030,97.108
250,momentum,2030,96.595
250,no_change,2030,96.609
250,zero_migration,2030,97.041
250,constant_fertility,2035,97.026
250,constant_mortality,2035,96.349
250,high_variant,2035,97.359
250,instant_replacement,2035,97.098
250,low_variant,2035,96.629
250,medium_variant,2035,97.01
250,momentum,2035,96.343
250,no_change,2035,96.366
250,zero_migration,2035,96.917
250,constant_fertility,2040,96.945
250,constant_mortality,2040,96.186
250,high_variant,2040,97.379
250,instant_replacement,2040,97.037
250,low_variant,2040,96.415
250,medium_variant,2040,96.924
250,momentum,2040,96.185
250,no_change,2040,96.21
250,zero_migration,2040,96.806
250,constant_fertility,2045,97
250,constant_mortality,2045,96.206
250,high_variant,2045,97.537
250,instant_replacement,2045,97.114
250,low_variant,2045,96.331
250,medium_variant,2045,96.973
250,momentum,2045,96.226
250,no_change,2045,96.237
250,zero_migration,2045,96.839
250,constant_fertility,2050,97.189
250,constant_mortality,2050,96.347
250,high_variant,2050,97.836
250,instant_replacement,2050,97.326
250,low_variant,2050,96.372
250,medium_variant,2050,97.155
250,momentum,2050,96.406
250,no_change,2050,96.386
250,zero_migration,2050,97.019
250,constant_fertility,2055,97.4
250,constant_mortality,2055,96.511
250,high_variant,2055,98.167
250,instant_replacement,2055,97.561
250,low_variant,2055,96.416
250,medium_variant,2055,97.357
250,momentum,2055,96.63
250,no_change,2055,96.56
250,zero_migration,2055,97.228
250,constant_fertility,2060,97.618
250,constant_mortality,2060,96.677
250,high_variant,2060,98.505
250,instant_replacement,2060,97.802
250,low_variant,2060,96.453
250,medium_variant,2060,97.566
250,momentum,2060,96.869
250,no_change,2060,96.737
250,zero_migration,2060,97.454
250,constant_fertility,2065,97.827
250,constant_mortality,2065,96.819
250,high_variant,2065,98.827
250,instant_replacement,2065,98.032
250,low_variant,2065,96.477
250,medium_variant,2065,97.766
250,momentum,2065,97.098
250,no_change,2065,96.891
250,zero_migration,2065,97.684
250,constant_fertility,2070,98.003
250,constant_mortality,2070,96.907
250,high_variant,2070,99.107
250,instant_replacement,2070,98.229
250,low_variant,2070,96.466
250,medium_variant,2070,97.933
250,momentum,2070,97.278
250,no_change,2070,96.991
250,zero_migration,2070,97.891
250,constant_fertility,2075,98.122
250,constant_mortality,2075,96.937
250,high_variant,2075,99.328
250,instant_replacement,2075,98.368
250,low_variant,2075,96.39
250,medium_variant,2075,98.042
250,momentum,2075,97.398
250,no_change,2075,97.032
250,zero_migration,2075,98.046
250,constant_fertility,2080,98.19
250,constant_mortality,2080,96.926
250,high_variant,2080,99.5
250,instant_replacement,2080,98.458
250,low_variant,2080,96.252
250,medium_variant,2080,98.101
250,momentum,2080,97.468
250,no_change,2080,97.033
250,zero_migration,2080,98.149
250,constant_fertility,2085,98.24
250,constant_mortality,2085,96.891
250,high_variant,2085,99.651
250,instant_replacement,2085,98.529
250,low_variant,2085,96.088
250,medium_variant,2085,98.141
250,momentum,2085,97.493
250,no_change,2085,97.01
250,zero_migration,2085,98.228
250,constant_fertility,2090,98.257
250,constant_mortality,2090,96.845
250,high_variant,2090,99.767
250,instant_replacement,2090,98.565
250,low_variant,2090,95.879
250,medium_variant,2090,98.147
250,momentum,2090,97.482
250,no_change,2090,96.977
250,zero_migration,2090,98.257
250,constant_fertility,2095,98.253
250,constant_mortality,2095,96.82
250,high_variant,2095,99.853
250,instant_replacement,2095,98.578
250,low_variant,2095,95.647
250,medium_variant,2095,98.131
250,momentum,2095,97.471
250,no_change,2095,96.963
250,zero_migration,2095,98.244
250,constant_fertility,2100,98.264
250,constant_mortality,2100,96.83
250,high_variant,2100,99.929
250,instant_replacement,2100,98.598
250,low_variant,2100,95.459
250,medium_variant,2100,98.13
250,momentum,2100,97.479
250,no_change,2100,96.981
250,zero_migration,2100,98.236
