country,variant,year,sexratio_maleper100female
72,estimates,1950,93.829
72,estimates,1955,93.836
72,estimates,1960,91.104
72,estimates,1965,90.304
72,estimates,1970,91.448
72,estimates,1975,93.329
72,estimates,1980,94.94
72,estimates,1985,96.056
72,estimates,1990,96.803
72,estimates,1995,97.181
72,estimates,2000,97.223
72,estimates,2005,97.468
72,estimates,2010,97.793
72,constant_fertility,2015,97.681
72,constant_mortality,2015,97.681
72,estimates,2015,97.681
72,high_variant,2015,97.681
72,instant_replacement,2015,97.681
72,low_variant,2015,97.681
72,medium_variant,2015,97.681
72,momentum,2015,97.681
72,no_change,2015,97.681
72,zero_migration,2015,97.681
72,constant_fertility,2020,97.941
72,constant_mortality,2020,97.423
72,high_variant,2020,97.946
72,instant_replacement,2020,97.822
72,low_variant,2020,97.862
72,medium_variant,2020,97.904
72,momentum,2020,97.309
72,no_change,2020,97.463
72,zero_migration,2020,97.865
72,constant_fertility,2025,98.134
72,constant_mortality,2025,97.038
72,high_variant,2025,98.138
72,instant_replacement,2025,97.91
72,low_variant,2025,97.933
72,medium_variant,2025,98.038
72,momentum,2025,96.849
72,no_change,2025,97.151
72,zero_migration,2025,97.97
72,constant_fertility,2030,98.245
72,constant_mortality,2030,96.571
72,high_variant,2030,98.241
72,instant_replacement,2030,97.927
72,low_variant,2030,97.898
72,medium_variant,2030,98.077
72,momentum,2030,96.338
72,no_change,2030,96.789
72,zero_migration,2030,97.987
72,constant_fertility,2035,98.322
72,constant_mortality,2035,96.072
72,high_variant,2035,98.293
72,instant_replacement,2035,97.913
72,low_variant,2035,97.817
72,medium_variant,2035,98.068
72,momentum,2035,95.828
72,no_change,2035,96.428
72,zero_migration,2035,97.962
72,constant_fertility,2040,98.385
72,constant_mortality,2040,95.569
72,high_variant,2040,98.319
72,instant_replacement,2040,97.875
72,low_variant,2040,97.698
72,medium_variant,2040,98.03
72,momentum,2040,95.333
72,no_change,2040,96.101
72,zero_migration,2040,97.913
72,constant_fertility,2045,98.428
72,constant_mortality,2045,95.054
72,high_variant,2045,98.316
72,instant_replacement,2045,97.794
72,low_variant,2045,97.523
72,medium_variant,2045,97.95
72,momentum,2045,94.835
72,no_change,2045,95.809
72,zero_migration,2045,97.827
72,constant_fertility,2050,98.438
72,constant_mortality,2050,94.516
72,high_variant,2050,98.271
72,instant_replacement,2050,97.647
