country,variant,year,sexratio_maleper100female
804,estimates,1950,75.198
804,estimates,1955,77.866
804,estimates,1960,80.541
804,estimates,1965,82.017
804,estimates,1970,83.391
804,estimates,1975,84.184
804,estimates,1980,84.931
804,estimates,1985,85.772
804,estimates,1990,86.932
804,estimates,1995,87.337
804,estimates,2000,87.084
804,estimates,2005,86.51
804,estimates,2010,85.726
804,constant_fertility,2015,85.913
804,constant_mortality,2015,85.913
804,estimates,2015,85.913
804,high_variant,2015,85.913
804,instant_replacement,2015,85.913
804,low_variant,2015,85.913
804,medium_variant,2015,85.913
804,momentum,2015,85.913
804,no_change,2015,85.913
804,zero_migration,2015,85.913
804,constant_fertility,2020,85.994
804,constant_mortality,2020,86.102
804,high_variant,2020,86.194
804,instant_replacement,2020,86.366
804,low_variant,2020,85.891
804,medium_variant,2020,86.044
804,momentum,2020,86.456
804,no_change,2020,86.053
804,zero_migration,2020,86.075
804,constant_fertility,2025,85.959
804,constant_mortality,2025,86.212
804,high_variant,2025,86.48
804,instant_replacement,2025,86.695
804,low_variant,2025,85.73
804,medium_variant,2025,86.112
804,momentum,2025,86.843
804,no_change,2025,86.059
804,zero_migration,2025,86.154
804,constant_fertility,2030,85.873
804,constant_mortality,2030,86.222
804,high_variant,2030,86.748
804,instant_replacement,2030,86.935
804,low_variant,2030,85.476
804,medium_variant,2030,86.132
804,momentum,2030,87.096
804,no_change,2030,85.961
804,zero_migration,2030,86.188
804,constant_fertility,2035,85.863
804,constant_mortality,2035,86.223
804,high_variant,2035,87.062
804,instant_replacement,2035,87.211
804,low_variant,2035,85.272
804,medium_variant,2035,86.207
804,momentum,2035,87.331
804,no_change,2035,85.875
804,zero_migration,2035,86.277
804,constant_fertility,2040,86.108
804,constant_mortality,2040,86.354
804,high_variant,2040,87.653
804,instant_replacement,2040,87.758
804,low_variant,2040,85.324
804,medium_variant,2040,86.553
804,momentum,2040,87.706
804,no_change,2040,85.892
804,zero_migration,2040,86.638
804,constant_fertility,2045,86.565
804,constant_mortality,2045,86.614
804,high_variant,2045,88.533
804,instant_replacement,2045,88.603
804,low_variant,2045,85.62
804,medium_variant,2045,87.17
804,momentum,2045,88.251
804,no_change,2045,85.968
804,zero_migration,2045,87.267
804,constant_fertility,2050,87.134
804,constant_mortality,2050,86.887
804,high_variant,2050,89.6
804,instant_replacement,2050,89.643
804,low_variant,2050,86.041
804,medium_variant,2050,87.948
804,momentum,2050,88.863
