country,variant,year,sexratio_maleper100female
598,estimates,1950,111.391
598,estimates,1955,108.53
598,estimates,1960,107.07
598,estimates,1965,105.922
598,estimates,1970,105.0
598,estimates,1975,104.471
598,estimates,1980,104.265
598,estimates,1985,103.767
598,estimates,1990,103.485
598,estimates,1995,103.265
598,estimates,2000,103.288
598,estimates,2005,103.392
598,estimates,2010,103.486
598,constant_fertility,2015,103.542
598,constant_mortality,2015,103.542
598,estimates,2015,103.542
598,high_variant,2015,103.542
598,instant_replacement,2015,103.542
598,low_variant,2015,103.542
598,medium_variant,2015,103.542
598,momentum,2015,103.542
598,no_change,2015,103.542
598,zero_migration,2015,103.542
598,constant_fertility,2020,103.566
598,constant_mortality,2020,103.548
598,high_variant,2020,103.566
598,instant_replacement,2020,103.373
598,low_variant,2020,103.507
598,medium_variant,2020,103.537
598,momentum,2020,103.387
598,no_change,2020,103.577
598,zero_migration,2020,103.536
598,constant_fertility,2025,103.558
598,constant_mortality,2025,103.511
598,high_variant,2025,103.549
598,instant_replacement,2025,103.186
598,low_variant,2025,103.403
598,medium_variant,2025,103.477
598,momentum,2025,103.225
598,no_change,2025,103.592
598,zero_migration,2025,103.477
598,constant_fertility,2030,103.515
598,constant_mortality,2030,103.438
598,high_variant,2030,103.489
598,instant_replacement,2030,102.972
598,low_variant,2030,103.237
598,medium_variant,2030,103.368
598,momentum,2030,103.054
598,no_change,2030,103.587
598,zero_migration,2030,103.367
598,constant_fertility,2035,103.442
598,constant_mortality,2035,103.334
598,high_variant,2035,103.381
598,instant_replacement,2035,102.714
598,low_variant,2035,103.017
598,medium_variant,2035,103.208
598,momentum,2035,102.867
598,no_change,2035,103.566
598,zero_migration,2035,103.207
598,constant_fertility,2040,103.343
598,constant_mortality,2040,103.201
598,high_variant,2040,103.232
598,instant_replacement,2040,102.394
598,low_variant,2040,102.739
598,medium_variant,2040,103.001
598,momentum,2040,102.644
598,no_change,2040,103.533
598,zero_migration,2040,102.999
598,constant_fertility,2045,103.234
598,constant_mortality,2045,103.039
598,high_variant,2045,103.056
598,instant_replacement,2045,102.006
598,low_variant,2045,102.405
598,medium_variant,2045,102.753
598,momentum,2045,102.373
598,no_change,2045,103.495
598,zero_migration,2045,102.752
598,constant_fertility,2050,103.121
598,constant_mortality,2050,102.852
598,high_variant,2050,102.857
598,instant_replacement,2050,101.548
598,low_variant,2050,102.008
598,medium_variant,2050,102.465
598,momentum,2050,102.056
598,no_change,2050,103.457
598,zero_migration,2050,102.464
598,constant_fertility,2055,103.004
598,constant_mortality,2055,102.645
598,high_variant,2055,102.634
598,instant_replacement,2055,101.025
598,low_variant,2055,101.545
598,medium_variant,2055,102.137
598,momentum,2055,101.708
598,no_change,2055,103.428
598,zero_migration,2055,102.135
598,constant_fertility,2060,102.899
598,constant_mortality,2060,102.423
598,high_variant,2060,102.401
598,instant_replacement,2060,100.47
598,low_variant,2060,101.03
598,medium_variant,2060,101.782
598,momentum,2060,101.351
598,no_change,2060,103.409
598,zero_migration,2060,101.78
598,constant_fertility,2065,102.819
598,constant_mortality,2065,102.184
598,high_variant,2065,102.167
598,instant_replacement,2065,99.913
598,low_variant,2065,100.476
598,medium_variant,2065,101.414
598,momentum,2065,101.001
598,no_change,2065,103.399
598,zero_migration,2065,101.412
598,constant_fertility,2070,102.753
598,constant_mortality,2070,101.928
598,high_variant,2070,101.92
598,instant_replacement,2070,99.345
598,low_variant,2070,99.867
598,medium_variant,2070,101.019
598,momentum,2070,100.674
598,no_change,2070,103.393
598,zero_migration,2070,101.016
598,constant_fertility,2075,102.71
598,constant_mortality,2075,101.661
598,high_variant,2075,101.669
598,instant_replacement,2075,98.801
598,low_variant,2075,99.219
598,medium_variant,2075,100.608
598,momentum,2075,100.389
598,no_change,2075,103.393
598,zero_migration,2075,100.606
598,constant_fertility,2080,102.699
598,constant_mortality,2080,101.395
598,high_variant,2080,101.427
598,instant_replacement,2080,98.34
598,low_variant,2080,98.561
598,medium_variant,2080,100.203
598,momentum,2080,100.186
598,no_change,2080,103.4
598,zero_migration,2080,100.201
598,constant_fertility,2085,102.727
598,constant_mortality,2085,101.14
598,high_variant,2085,101.219
598,instant_replacement,2085,98.066
598,low_variant,2085,97.972
598,medium_variant,2085,99.848
598,momentum,2085,100.108
598,no_change,2085,103.412
598,zero_migration,2085,99.846
598,constant_fertility,2090,102.798
598,constant_mortality,2090,100.899
598,high_variant,2090,101.056
598,instant_replacement,2090,98.02
598,low_variant,2090,97.494
598,medium_variant,2090,99.567
598,momentum,2090,100.149
598,no_change,2090,103.422
598,zero_migration,2090,99.566
598,constant_fertility,2095,102.89
598,constant_mortality,2095,100.669
598,high_variant,2095,100.92
598,instant_replacement,2095,98.143
598,low_variant,2095,97.111
598,medium_variant,2095,99.338
598,momentum,2095,100.254
598,no_change,2095,103.425
598,zero_migration,2095,99.336
598,constant_fertility,2100,102.994
598,constant_mortality,2100,100.444
598,high_variant,2100,100.804
598,instant_replacement,2100,98.333
598,low_variant,2100,96.798
598,medium_variant,2100,99.145
598,momentum,2100,100.331
598,no_change,2100,103.422
598,zero_migration,2100,99.144
598,constant_fertility,"Region, subregion, country or area *",Papua New Guinea
598,constant_mortality,"Region, subregion, country or area *",Papua New Guinea
598,estimates,"Region, subregion, country or area *",Papua New Guinea
598,high_variant,"Region, subregion, country or area *",Papua New Guinea
598,instant_replacement,"Region, subregion, country or area *",Papua New Guinea
598,low_variant,"Region, subregion, country or area *",Papua New Guinea
598,medium_variant,"Region, subregion, country or area *",Papua New Guinea
598,momentum,"Region, subregion, country or area *",Papua New Guinea
598,no_change,"Region, subregion, country or area *",Papua New Guinea
598,zero_migration,"Region, subregion, country or area *",Papua New Guinea
