country,variant,year,sexratio_maleper100female
4,estimates,1950,112.22
4,estimates,1955,109.286
4,estimates,1960,106.956
4,estimates,1965,105.254
4,estimates,1970,104.095
4,estimates,1975,103.354
4,estimates,1980,103.464
4,estimates,1985,104.39
4,estimates,1990,104.795
4,estimates,1995,107.263
4,estimates,2000,106.158
4,estimates,2005,107.17
4,estimates,2010,105.656
4,constant_fertility,2015,106.379
4,constant_mortality,2015,106.379
4,estimates,2015,106.379
4,high_variant,2015,106.379
4,instant_replacement,2015,106.379
4,low_variant,2015,106.379
4,medium_variant,2015,106.379
4,momentum,2015,106.379
4,no_change,2015,106.379
4,zero_migration,2015,106.379
4,constant_fertility,2020,105.988
4,constant_mortality,2020,106.032
4,high_variant,2020,106.001
4,instant_replacement,2020,106.06
4,low_variant,2020,106.013
4,medium_variant,2020,106.007
4,momentum,2020,106.094
4,no_change,2020,106.014
4,zero_migration,2020,106.022
4,constant_fertility,2025,105.627
4,constant_mortality,2025,105.726
4,high_variant,2025,105.648
4,instant_replacement,2025,105.709
4,low_variant,2025,105.665
4,medium_variant,2025,105.656
4,momentum,2025,105.801
4,no_change,2025,105.699
4,zero_migration,2025,105.683
4,constant_fertility,2030,105.293
4,constant_mortality,2030,105.438
4,high_variant,2030,105.304
4,instant_replacement,2030,105.331
4,low_variant,2030,105.313
4,medium_variant,2030,105.308
4,momentum,2030,105.495
4,no_change,2030,105.426
4,zero_migration,2030,105.344
4,constant_fertility,2035,104.971
4,constant_mortality,2035,105.15
4,high_variant,2035,104.95
4,instant_replacement,2035,104.921
4,low_variant,2035,104.933
4,medium_variant,2035,104.942
4,momentum,2035,105.174
4,no_change,2035,105.182
4,zero_migration,2035,104.985
4,constant_fertility,2040,104.664
4,constant_mortality,2040,104.845
4,high_variant,2040,104.577
4,instant_replacement,2040,104.475
4,low_variant,2040,104.511
4,medium_variant,2040,104.547
4,momentum,2040,104.832
4,no_change,2040,104.958
4,zero_migration,2040,104.596
4,constant_fertility,2045,104.367
4,constant_mortality,2045,104.519
4,high_variant,2045,104.177
4,instant_replacement,2045,103.97
4,low_variant,2045,104.034
4,medium_variant,2045,104.111
4,momentum,2045,104.455
4,no_change,2045,104.753
4,zero_migration,2045,104.164
4,constant_fertility,2050,104.096
4,constant_mortality,2050,104.169
4,high_variant,2050,103.75
4,instant_replacement,2050,103.386
4,low_variant,2050,103.487
4,medium_variant,2050,103.629
4,momentum,2050,104.032
4,no_change,2050,104.576
4,zero_migration,2050,103.684
4,constant_fertility,2055,103.864
4,constant_mortality,2055,103.8
4,high_variant,2055,103.301
4,instant_replacement,2055,102.724
4,low_variant,2055,102.861
4,medium_variant,2055,103.101
4,momentum,2055,103.573
4,no_change,2055,104.432
4,zero_migration,2055,103.153
4,constant_fertility,2060,103.666
4,constant_mortality,2060,103.418
4,high_variant,2060,102.825
4,instant_replacement,2060,101.991
4,low_variant,2060,102.14
4,medium_variant,2060,102.518
4,momentum,2060,103.108
4,no_change,2060,104.323
4,zero_migration,2060,102.562
4,constant_fertility,2065,103.522
4,constant_mortality,2065,103.032
4,high_variant,2065,102.343
4,instant_replacement,2065,101.229
4,low_variant,2065,101.336
4,medium_variant,2065,101.897
4,momentum,2065,102.668
4,no_change,2065,104.248
4,zero_migration,2065,101.93
4,constant_fertility,2070,103.433
4,constant_mortality,2070,102.652
4,high_variant,2070,101.862
4,instant_replacement,2070,100.458
4,low_variant,2070,100.454
4,medium_variant,2070,101.248
4,momentum,2070,102.282
4,no_change,2070,104.202
4,zero_migration,2070,101.267
4,constant_fertility,2075,103.4
4,constant_mortality,2075,102.293
4,high_variant,2075,101.399
4,instant_replacement,2075,99.719
4,low_variant,2075,99.512
4,medium_variant,2075,100.589
4,momentum,2075,101.983
4,no_change,2075,104.179
4,zero_migration,2075,100.598
4,constant_fertility,2080,103.417
4,constant_mortality,2080,101.973
4,high_variant,2080,100.976
4,instant_replacement,2080,99.086
4,low_variant,2080,98.55
4,medium_variant,2080,99.951
4,momentum,2080,101.806
4,no_change,2080,104.172
4,zero_migration,2080,99.957
4,constant_fertility,2085,103.481
4,constant_mortality,2085,101.704
4,high_variant,2085,100.628
4,instant_replacement,2085,98.666
4,low_variant,2085,97.647
4,medium_variant,2085,99.39
4,momentum,2085,101.765
4,no_change,2085,104.172
4,zero_migration,2085,99.402
4,constant_fertility,2090,103.577
4,constant_mortality,2090,101.485
4,high_variant,2090,100.365
4,instant_replacement,2090,98.526
4,low_variant,2090,96.862
4,medium_variant,2090,98.933
4,momentum,2090,101.827
4,no_change,2090,104.172
4,zero_migration,2090,98.959
4,constant_fertility,2095,103.692
4,constant_mortality,2095,101.305
4,high_variant,2095,100.187
4,instant_replacement,2095,98.661
4,low_variant,2095,96.242
4,medium_variant,2095,98.597
4,momentum,2095,101.914
4,no_change,2095,104.166
4,zero_migration,2095,98.635
4,constant_fertility,2100,103.818
4,constant_mortality,2100,101.149
4,high_variant,2100,100.089
4,instant_replacement,2100,98.963
4,low_variant,2100,95.81
4,medium_variant,2100,98.384
4,momentum,2100,101.946
4,no_change,2100,104.159
4,zero_migration,2100,98.427
