country,variant,year,sexratio_maleper100female
340,estimates,1950,101.163
340,estimates,1955,101.162
340,estimates,1960,100.659
340,estimates,1965,100.061
340,estimates,1970,99.409
340,estimates,1975,98.938
340,estimates,1980,98.749
340,estimates,1985,98.692
340,estimates,1990,98.683
340,estimates,1995,98.743
340,estimates,2000,98.888
340,estimates,2005,99.11
340,estimates,2010,99.297
340,constant_fertility,2015,99.412
340,constant_mortality,2015,99.412
340,estimates,2015,99.412
340,high_variant,2015,99.412
340,instant_replacement,2015,99.412
340,low_variant,2015,99.412
340,medium_variant,2015,99.412
340,momentum,2015,99.412
340,no_change,2015,99.412
340,zero_migration,2015,99.412
340,constant_fertility,2020,99.517
340,constant_mortality,2020,99.475
340,high_variant,2020,99.52
340,instant_replacement,2020,99.426
340,low_variant,2020,99.427
340,medium_variant,2020,99.474
340,momentum,2020,99.447
340,no_change,2020,99.518
340,zero_migration,2020,99.49
340,constant_fertility,2025,99.601
340,constant_mortality,2025,99.481
340,high_variant,2025,99.603
340,instant_replacement,2025,99.428
340,low_variant,2025,99.368
340,medium_variant,2025,99.489
340,momentum,2025,99.459
340,no_change,2025,99.59
340,zero_migration,2025,99.518
340,constant_fertility,2030,99.66
340,constant_mortality,2030,99.431
340,high_variant,2030,99.656
340,instant_replacement,2030,99.41
340,low_variant,2030,99.251
340,medium_variant,2030,99.462
340,momentum,2030,99.435
340,no_change,2030,99.621
340,zero_migration,2030,99.502
340,constant_fertility,2035,99.7
340,constant_mortality,2035,99.334
340,high_variant,2035,99.675
340,instant_replacement,2035,99.375
340,low_variant,2035,99.1
340,medium_variant,2035,99.404
340,momentum,2035,99.373
340,no_change,2035,99.616
340,zero_migration,2035,99.451
340,constant_fertility,2040,99.741
340,constant_mortality,2040,99.199
340,high_variant,2040,99.681
340,instant_replacement,2040,99.329
340,low_variant,2040,98.926
340,medium_variant,2040,99.329
340,momentum,2040,99.278
340,no_change,2040,99.589
340,zero_migration,2040,99.379
340,constant_fertility,2045,99.8
340,constant_mortality,2045,99.03
340,high_variant,2045,99.695
340,instant_replacement,2045,99.287
340,low_variant,2045,98.739
340,medium_variant,2045,99.254
340,momentum,2045,99.156
340,no_change,2045,99.549
340,zero_migration,2045,99.306
340,constant_fertility,2050,99.884
340,constant_mortality,2050,98.827
340,high_variant,2050,99.727
340,instant_replacement,2050,99.259
340,low_variant,2050,98.546
340,medium_variant,2050,99.185
340,momentum,2050,99.011
340,no_change,2050,99.494
340,zero_migration,2050,99.241
340,constant_fertility,2055,99.986
