country,variant,year,sexratio_maleper100female
504,estimates,1950,98.958
504,estimates,1955,99.102
504,estimates,1960,99.31
504,estimates,1965,97.483
504,estimates,1970,97.819
504,estimates,1975,98.383
504,estimates,1980,98.963
504,estimates,1985,99.319
504,estimates,1990,99.574
504,estimates,1995,98.992
504,estimates,2000,98.202
504,estimates,2005,97.602
504,estimates,2010,97.177
504,constant_fertility,2015,97.938
504,constant_mortality,2015,97.938
504,estimates,2015,97.938
504,high_variant,2015,97.938
504,instant_replacement,2015,97.938
504,low_variant,2015,97.938
504,medium_variant,2015,97.938
504,momentum,2015,97.938
504,no_change,2015,97.938
504,zero_migration,2015,97.938
504,constant_fertility,2020,98.327
504,constant_mortality,2020,98.312
504,high_variant,2020,98.346
504,instant_replacement,2020,98.204
504,low_variant,2020,98.215
504,medium_variant,2020,98.281
504,momentum,2020,98.524
504,no_change,2020,98.357
504,zero_migration,2020,98.56
504,constant_fertility,2025,98.606
504,constant_mortality,2025,98.543
504,high_variant,2025,98.643
504,instant_replacement,2025,98.375
504,low_variant,2025,98.323
504,medium_variant,2025,98.487
504,momentum,2025,98.988
504,no_change,2025,98.658
504,zero_migration,2025,99.018
504,constant_fertility,2030,98.774
504,constant_mortality,2030,98.615
504,high_variant,2030,98.823
504,instant_replacement,2030,98.443
504,low_variant,2030,98.282
504,medium_variant,2030,98.563
504,momentum,2030,99.304
504,no_change,2030,98.816
504,zero_migration,2030,99.328
504,constant_fertility,2035,98.875
504,constant_mortality,2035,98.578
504,high_variant,2035,98.915
504,instant_replacement,2035,98.445
504,low_variant,2035,98.156
504,medium_variant,2035,98.555
504,momentum,2035,99.518
504,no_change,2035,98.884
504,zero_migration,2035,99.544
504,constant_fertility,2040,99.005
504,constant_mortality,2040,98.56
504,high_variant,2040,99.023
504,instant_replacement,2040,98.469
504,low_variant,2040,98.037
504,medium_variant,2040,98.562
504,momentum,2040,99.753
504,no_change,2040,98.986
504,zero_migration,2040,99.764
504,constant_fertility,2045,99.253
504,constant_mortality,2045,98.662
504,high_variant,2045,99.244
504,instant_replacement,2045,98.605
504,low_variant,2045,98.023
504,medium_variant,2045,98.678
504,momentum,2045,100.101
504,no_change,2045,99.216
504,zero_migration,2045,100.082
504,constant_fertility,2050,99.647
504,constant_mortality,2050,98.893
504,high_variant,2050,99.609
504,instant_replacement,2050,98.889
504,low_variant,2050,98.154
504,medium_variant,2050,98.94
504,momentum,2050,100.569
504,no_change,2050,99.577
504,zero_migration,2050,100.536
504,constant_fertility,2055,100.18
504,constant_mortality,2055,99.221
504,high_variant,2055,100.115
504,instant_replacement,2055,99.332
504,low_variant,2055,98.45
504,medium_variant,2055,99.356
504,momentum,2055,101.112
504,no_change,2055,100.029
504,zero_migration,2055,101.121
504,constant_fertility,2060,100.786
504,constant_mortality,2060,99.566
504,high_variant,2060,100.692
504,instant_replacement,2060,99.874
504,low_variant,2060,98.856
504,medium_variant,2060,99.865
504,momentum,2060,101.653
504,no_change,2060,100.494
504,zero_migration,2060,101.777
504,constant_fertility,2065,101.416
504,constant_mortality,2065,99.859
504,high_variant,2065,101.295
504,instant_replacement,2065,100.471
504,low_variant,2065,99.333
504,medium_variant,2065,100.425
504,momentum,2065,102.121
504,no_change,2065,100.908
504,zero_migration,2065,102.463
504,constant_fertility,2070,101.979
504,constant_mortality,2070,100.069
504,high_variant,2070,101.832
504,instant_replacement,2070,101.014
504,low_variant,2070,99.76
504,medium_variant,2070,100.93
