country,variant,year,sexratio_maleper100female
591,estimates,1950,105.071
591,estimates,1955,104.517
591,estimates,1960,104.246
591,estimates,1965,103.781
591,estimates,1970,103.501
591,estimates,1975,103.199
591,estimates,1980,102.675
591,estimates,1985,102.654
591,estimates,1990,102.212
591,estimates,1995,101.824
591,estimates,2000,101.578
591,estimates,2005,101.301
591,estimates,2010,100.944
591,constant_fertility,2015,100.565
591,constant_mortality,2015,100.565
591,estimates,2015,100.565
591,high_variant,2015,100.565
591,instant_replacement,2015,100.565
591,low_variant,2015,100.565
591,medium_variant,2015,100.565
591,momentum,2015,100.565
591,no_change,2015,100.565
591,zero_migration,2015,100.565
591,constant_fertility,2020,100.282
591,constant_mortality,2020,100.203
591,high_variant,2020,100.3
591,instant_replacement,2020,100.206
591,low_variant,2020,100.224
591,medium_variant,2020,100.262
591,momentum,2020,100.146
591,no_change,2020,100.223
591,zero_migration,2020,100.262
591,constant_fertility,2025,100.075
591,constant_mortality,2025,99.846
591,high_variant,2025,100.116
591,instant_replacement,2025,99.919
591,low_variant,2025,99.913
591,medium_variant,2025,100.017
591,momentum,2025,99.744
591,no_change,2025,99.905
591,zero_migration,2025,100.013
591,constant_fertility,2030,99.938
591,constant_mortality,2030,99.488
591,high_variant,2030,100.0
591,instant_replacement,2030,99.703
591,low_variant,2030,99.637
591,medium_variant,2030,99.825
591,momentum,2030,99.356
591,no_change,2030,99.605
591,zero_migration,2030,99.82
591,constant_fertility,2035,99.875
591,constant_mortality,2035,99.129
591,high_variant,2035,99.944
591,instant_replacement,2035,99.559
591,low_variant,2035,99.418
591,medium_variant,2035,99.695
591,momentum,2035,98.982
591,no_change,2035,99.323
591,zero_migration,2035,99.69
591,constant_fertility,2040,99.883
591,constant_mortality,2040,98.772
591,high_variant,2040,99.949
591,instant_replacement,2040,99.481
591,low_variant,2040,99.255
591,medium_variant,2040,99.623
591,momentum,2040,98.623
591,no_change,2040,99.063
591,zero_migration,2040,99.621
591,constant_fertility,2045,99.969
591,constant_mortality,2045,98.429
591,high_variant,2045,100.024
591,instant_replacement,2045,99.474
591,low_variant,2045,99.154
591,medium_variant,2045,99.618
591,momentum,2045,98.288
591,no_change,2045,98.836
591,zero_migration,2045,99.623
591,constant_fertility,2050,100.111
591,constant_mortality,2050,98.107
591,high_variant,2050,100.151
591,instant_replacement,2050,99.52
591,low_variant,2050,99.097
591,medium_variant,2050,99.662
591,momentum,2050,97.985
591,no_change,2050,98.651
591,zero_migration,2050,99.677
591,constant_fertility,2055,100.275
591,constant_mortality,2055,97.815
591,high_variant,2055,100.296
591,instant_replacement,2055,99.587
591,low_variant,2055,99.047
591,medium_variant,2055,99.72
591,momentum,2055,97.725
591,no_change,2055,98.512
591,zero_migration,2055,99.748
591,constant_fertility,2060,100.445
591,constant_mortality,2060,97.556
591,high_variant,2060,100.442
591,instant_replacement,2060,99.659
591,low_variant,2060,98.986
591,medium_variant,2060,99.778
591,momentum,2060,97.512
591,no_change,2060,98.421
591,zero_migration,2060,99.821
591,constant_fertility,2065,100.62
591,constant_mortality,2065,97.327
591,high_variant,2065,100.588
591,instant_replacement,2065,99.739
591,low_variant,2065,98.917
591,medium_variant,2065,99.836
591,momentum,2065,97.345
591,no_change,2065,98.37
591,zero_migration,2065,99.896
591,constant_fertility,2070,100.795
591,constant_mortality,2070,97.122
591,high_variant,2070,100.73
591,instant_replacement,2070,99.819
591,low_variant,2070,98.836
591,medium_variant,2070,99.89
591,momentum,2070,97.213
591,no_change,2070,98.35
591,zero_migration,2070,99.967
591,constant_fertility,2075,100.967
591,constant_mortality,2075,96.934
591,high_variant,2075,100.866
591,instant_replacement,2075,99.897
591,low_variant,2075,98.737
591,medium_variant,2075,99.936
591,momentum,2075,97.106
591,no_change,2075,98.349
591,zero_migration,2075,100.03
591,constant_fertility,2080,101.132
591,constant_mortality,2080,96.76
591,high_variant,2080,100.993
591,instant_replacement,2080,99.971
591,low_variant,2080,98.619
591,medium_variant,2080,99.973
591,momentum,2080,97.021
591,no_change,2080,98.361
591,zero_migration,2080,100.078
591,constant_fertility,2085,101.291
591,constant_mortality,2085,96.6
591,high_variant,2085,101.11
591,instant_replacement,2085,100.046
591,low_variant,2085,98.484
591,medium_variant,2085,100.003
591,momentum,2085,96.962
591,no_change,2085,98.379
591,zero_migration,2085,100.113
591,constant_fertility,2090,101.434
591,constant_mortality,2090,96.457
591,high_variant,2090,101.209
591,instant_replacement,2090,100.117
591,low_variant,2090,98.326
591,medium_variant,2090,100.017
591,momentum,2090,96.934
591,no_change,2090,98.4
591,zero_migration,2090,100.127
591,constant_fertility,2095,101.569
591,constant_mortality,2095,96.331
591,high_variant,2095,101.295
591,instant_replacement,2095,100.198
591,low_variant,2095,98.167
591,medium_variant,2095,100.028
591,momentum,2095,96.935
591,no_change,2095,98.417
591,zero_migration,2095,100.131
591,constant_fertility,2100,101.683
591,constant_mortality,2100,96.223
591,high_variant,2100,101.353
591,instant_replacement,2100,100.282
591,low_variant,2100,98.004
591,medium_variant,2100,100.022
591,momentum,2100,96.957
591,no_change,2100,98.428
591,zero_migration,2100,100.115
591,constant_fertility,"Region, subregion, country or area *",Panama
591,constant_mortality,"Region, subregion, country or area *",Panama
591,estimates,"Region, subregion, country or area *",Panama
591,high_variant,"Region, subregion, country or area *",Panama
591,instant_replacement,"Region, subregion, country or area *",Panama
591,low_variant,"Region, subregion, country or area *",Panama
591,medium_variant,"Region, subregion, country or area *",Panama
591,momentum,"Region, subregion, country or area *",Panama
591,no_change,"Region, subregion, country or area *",Panama
591,zero_migration,"Region, subregion, country or area *",Panama
