country,variant,year,sexratio_maleper100female
484,estimates,1950,98.922
484,estimates,1955,99.118
484,estimates,1960,99.274
484,estimates,1965,99.393
484,estimates,1970,99.494
484,estimates,1975,99.504
484,estimates,1980,99.492
484,estimates,1985,99.16
484,estimates,1990,98.936
484,estimates,1995,98.612
484,estimates,2000,98.621
484,estimates,2005,98.935
484,estimates,2010,99.08
484,constant_fertility,2015,99.152
484,constant_mortality,2015,99.152
484,estimates,2015,99.152
484,high_variant,2015,99.152
484,instant_replacement,2015,99.152
484,low_variant,2015,99.152
484,medium_variant,2015,99.152
484,momentum,2015,99.152
484,no_change,2015,99.152
484,zero_migration,2015,99.152
484,constant_fertility,2020,99.213
484,constant_mortality,2020,99.151
484,high_variant,2020,99.233
484,instant_replacement,2020,99.175
484,low_variant,2020,99.131
484,medium_variant,2020,99.182
484,momentum,2020,99.175
484,no_change,2020,99.182
484,zero_migration,2020,99.212
484,constant_fertility,2025,99.266
484,constant_mortality,2025,99.081
484,high_variant,2025,99.306
484,instant_replacement,2025,99.193
484,low_variant,2025,99.05
484,medium_variant,2025,99.181
484,momentum,2025,99.149
484,no_change,2025,99.166
484,zero_migration,2025,99.233
484,constant_fertility,2030,99.31
484,constant_mortality,2030,98.947
484,high_variant,2030,99.366
484,instant_replacement,2030,99.205
484,low_variant,2030,98.925
484,medium_variant,2030,99.155
484,momentum,2030,99.076
484,no_change,2030,99.106
484,zero_migration,2030,99.225
484,constant_fertility,2035,99.364
484,constant_mortality,2035,98.771
484,high_variant,2035,99.421
484,instant_replacement,2035,99.227
484,low_variant,2035,98.798
484,medium_variant,2035,99.126
484,momentum,2035,98.973
484,no_change,2035,99.016
484,zero_migration,2035,99.214
484,constant_fertility,2040,99.454
484,constant_mortality,2040,98.579
484,high_variant,2040,99.504
484,instant_replacement,2040,99.281
484,low_variant,2040,98.695
484,medium_variant,2040,99.126
484,momentum,2040,98.861
484,no_change,2040,98.925
484,zero_migration,2040,99.23
484,constant_fertility,2045,99.6
484,constant_mortality,2045,98.395
484,high_variant,2045,99.641
484,instant_replacement,2045,99.388
484,low_variant,2045,98.639
484,medium_variant,2045,99.176
484,momentum,2045,98.762
484,no_change,2045,98.854
484,zero_migration,2045,99.295
484,constant_fertility,2050,99.829
484,constant_mortality,2050,98.225
484,high_variant,2050,99.862
484,instant_replacement,2050,99.578
484,low_variant,2050,98.666
484,medium_variant,2050,99.31
484,momentum,2050,98.684
484,no_change,2050,98.81
484,zero_migration,2050,99.442
484,constant_fertility,2055,100.131
484,constant_mortality,2055,98.072
484,high_variant,2055,100.158
484,instant_replacement,2055,99.847
484,low_variant,2055,98.777
484,medium_variant,2055,99.525
484,momentum,2055,98.628
484,no_change,2055,98.79
484,zero_migration,2055,99.667
484,constant_fertility,2060,100.47
484,constant_mortality,2060,97.93
484,high_variant,2060,100.489
484,instant_replacement,2060,100.16
484,low_variant,2060,98.939
484,medium_variant,2060,99.786
484,momentum,2060,98.586
484,no_change,2060,98.787
484,zero_migration,2060,99.935
484,constant_fertility,2065,100.804
484,constant_mortality,2065,97.799
484,high_variant,2065,100.813
484,instant_replacement,2065,100.471
484,low_variant,2065,99.106
484,medium_variant,2065,100.049
484,momentum,2065,98.557
484,no_change,2065,98.798
484,zero_migration,2065,100.202
484,constant_fertility,2070,101.12
484,constant_mortality,2070,97.676
484,high_variant,2070,101.117
484,instant_replacement,2070,100.767
484,low_variant,2070,99.257
484,medium_variant,2070,100.299
484,momentum,2070,98.534
484,no_change,2070,98.818
484,zero_migration,2070,100.452
484,constant_fertility,2075,101.395
484,constant_mortality,2075,97.559
484,high_variant,2075,101.38
484,instant_replacement,2075,101.02
484,low_variant,2075,99.354
484,medium_variant,2075,100.506
484,momentum,2075,98.513
484,no_change,2075,98.841
484,zero_migration,2075,100.656
484,constant_fertility,2080,101.617
484,constant_mortality,2080,97.447
484,high_variant,2080,101.594
484,instant_replacement,2080,101.219
484,low_variant,2080,99.373
484,medium_variant,2080,100.655
