country,variant,year,sexratio_maleper100female
643,estimates,1950,76.561
643,estimates,1955,79.046
643,estimates,1960,81.119
643,estimates,1965,82.868
643,estimates,1970,83.973
643,estimates,1975,84.61
643,estimates,1980,85.687
643,estimates,1985,86.68
643,estimates,1990,88.03
643,estimates,1995,88.375
643,estimates,2000,87.96
643,estimates,2005,87.043
643,estimates,2010,86.483
643,constant_fertility,2015,86.769
643,constant_mortality,2015,86.769
643,estimates,2015,86.769
643,high_variant,2015,86.769
643,instant_replacement,2015,86.769
643,low_variant,2015,86.769
643,medium_variant,2015,86.769
643,momentum,2015,86.769
643,no_change,2015,86.769
643,zero_migration,2015,86.769
643,constant_fertility,2020,86.76
643,constant_mortality,2020,86.82
643,high_variant,2020,86.947
643,instant_replacement,2020,87.003
643,low_variant,2020,86.653
643,medium_variant,2020,86.801
643,momentum,2020,86.905
643,no_change,2020,86.779
643,zero_migration,2020,86.681
643,constant_fertility,2025,86.529
643,constant_mortality,2025,86.664
643,high_variant,2025,87.019
643,instant_replacement,2025,87.026
643,low_variant,2025,86.294
643,medium_variant,2025,86.663
643,momentum,2025,86.844
643,no_change,2025,86.53
643,zero_migration,2025,86.467
643,constant_fertility,2030,86.207
643,constant_mortality,2030,86.347
643,high_variant,2030,87.008
643,instant_replacement,2030,86.913
643,low_variant,2030,85.782
643,medium_variant,2030,86.415
643,momentum,2030,86.599
643,no_change,2030,86.137
643,zero_migration,2030,86.139
643,constant_fertility,2035,85.984
643,constant_mortality,2035,86.054
643,high_variant,2035,87.051
643,instant_replacement,2035,86.849
643,low_variant,2035,85.322
643,medium_variant,2035,86.225
643,momentum,2035,86.378
643,no_change,2035,85.809
643,zero_migration,2035,85.87
643,constant_fertility,2040,86.05
643,constant_mortality,2040,86.015
643,high_variant,2040,87.399
643,instant_replacement,2040,87.082
643,low_variant,2040,85.134
643,medium_variant,2040,86.331
643,momentum,2040,86.43
643,no_change,2040,85.725
643,zero_migration,2040,85.905
643,constant_fertility,2045,86.483
643,constant_mortality,2045,86.247
643,high_variant,2045,88.185
643,instant_replacement,2045,87.751
643,low_variant,2045,85.348
643,medium_variant,2045,86.86
643,momentum,2045,86.795
643,no_change,2045,85.85
643,zero_migration,2045,86.383
643,constant_fertility,2050,87.123
643,constant_mortality,2050,86.54
643,high_variant,2050,89.24
643,instant_replacement,2050,88.692
643,low_variant,2050,85.794
643,medium_variant,2050,87.644
643,momentum,2050,87.27
643,no_change,2050,85.976
643,zero_migration,2050,87.134
643,constant_fertility,2055,87.778
643,constant_mortality,2055,86.757
643,high_variant,2055,90.317
643,instant_replacement,2055,89.644
643,low_variant,2055,86.239
643,medium_variant,2055,88.446
643,momentum,2055,87.688
643,no_change,2055,86.01
643,zero_migration,2055,87.918
643,constant_fertility,2060,88.429
643,constant_mortality,2060,86.969
643,high_variant,2060,91.336
643,instant_replacement,2060,90.529
643,low_variant,2060,86.645
643,medium_variant,2060,89.211
643,momentum,2060,88.08
643,no_change,2060,86.07
643,zero_migration,2060,88.677
643,constant_fertility,2065,89.191
643,constant_mortality,2065,87.324
643,high_variant,2065,92.376
643,instant_replacement,2065,91.442
643,low_variant,2065,87.148
643,medium_variant,2065,90.047
643,momentum,2065,88.575
643,no_change,2065,86.321
643,zero_migration,2065,89.523
643,constant_fertility,2070,90.181
643,constant_mortality,2070,87.863
643,high_variant,2070,93.542
643,instant_replacement,2070,92.509
643,low_variant,2070,87.919
643,medium_variant,2070,91.086
643,momentum,2070,89.205
643,no_change,2070,86.782
643,zero_migration,2070,90.596
643,constant_fertility,2075,91.372
643,constant_mortality,2075,88.405
643,high_variant,2075,94.809
643,instant_replacement,2075,93.714
643,low_variant,2075,88.975
643,medium_variant,2075,92.315
643,momentum,2075,89.793
643,no_change,2075,87.245
643,zero_migration,2075,91.881
643,constant_fertility,2080,92.587
643,constant_mortality,2080,88.696
643,high_variant,2080,96.012
643,instant_replacement,2080,94.887
643,low_variant,2080,90.135
643,medium_variant,2080,93.552
643,momentum,2080,90.09
643,no_change,2080,87.443
643,zero_migration,2080,93.185
643,constant_fertility,2085,93.6
643,constant_mortality,2085,88.661
643,high_variant,2085,96.968
643,instant_replacement,2085,95.82
643,low_variant,2085,91.133
643,medium_variant,2085,94.571
643,momentum,2085,90.032
643,no_change,2085,87.308
643,zero_migration,2085,94.258
643,constant_fertility,2090,94.254
643,constant_mortality,2090,88.472
643,high_variant,2090,97.578
643,instant_replacement,2090,96.39
643,low_variant,2090,91.761
643,medium_variant,2090,95.225
643,momentum,2090,89.794
643,no_change,2090,87.045
643,zero_migration,2090,94.939
643,constant_fertility,2095,94.65
643,constant_mortality,2095,88.367
643,high_variant,2095,97.942
643,instant_replacement,2095,96.702
643,low_variant,2095,92.128
643,medium_variant,2095,95.619
