country,variant,year,sexratio_maleper100female
24,estimates,1950,94.245
24,estimates,1955,94.402
24,estimates,1960,94.552
24,estimates,1965,94.734
24,estimates,1970,94.952
24,estimates,1975,95.255
24,estimates,1980,95.57
24,estimates,1985,95.636
24,estimates,1990,95.67
24,estimates,1995,95.547
24,estimates,2000,95.554
24,estimates,2005,95.608
24,estimates,2010,95.787
24,constant_fertility,2015,96.113
24,constant_mortality,2015,96.113
24,estimates,2015,96.113
24,high_variant,2015,96.113
24,instant_replacement,2015,96.113
24,low_variant,2015,96.113
24,medium_variant,2015,96.113
24,momentum,2015,96.113
24,no_change,2015,96.113
24,zero_migration,2015,96.113
24,constant_fertility,2020,96.405
24,constant_mortality,2020,96.327
24,high_variant,2020,96.388
24,instant_replacement,2020,95.869
24,low_variant,2020,96.321
24,medium_variant,2020,96.355
24,momentum,2020,95.858
24,no_change,2020,96.376
24,zero_migration,2020,96.355
24,constant_fertility,2025,96.661
24,constant_mortality,2025,96.468
24,high_variant,2025,96.609
24,instant_replacement,2025,95.727
24,low_variant,2025,96.46
24,medium_variant,2025,96.536
24,momentum,2025,95.704
24,no_change,2025,96.59
24,zero_migration,2025,96.536
24,constant_fertility,2030,96.878
24,constant_mortality,2030,96.554
24,high_variant,2030,96.773
24,instant_replacement,2030,95.608
24,low_variant,2030,96.541
24,medium_variant,2030,96.661
24,momentum,2030,95.574
24,no_change,2030,96.764
24,zero_migration,2030,96.661
24,constant_fertility,2035,97.063
24,constant_mortality,2035,96.595
24,high_variant,2035,96.886
24,instant_replacement,2035,95.488
24,low_variant,2035,96.586
24,medium_variant,2035,96.743
24,momentum,2035,95.438
24,no_change,2035,96.906
24,zero_migration,2035,96.743
24,constant_fertility,2040,97.224
24,constant_mortality,2040,96.598
24,high_variant,2040,96.961
24,instant_replacement,2040,95.345
24,low_variant,2040,96.593
24,medium_variant,2040,96.786
24,momentum,2040,95.284
24,no_change,2040,97.023
24,zero_migration,2040,96.786
24,constant_fertility,2045,97.358
24,constant_mortality,2045,96.567
24,high_variant,2045,96.994
24,instant_replacement,2045,95.154
24,low_variant,2045,96.554
24,medium_variant,2045,96.787
24,momentum,2045,95.103
24,no_change,2045,97.119
24,zero_migration,2045,96.787
24,constant_fertility,2050,97.471
24,constant_mortality,2050,96.505
24,high_variant,2050,96.993
24,instant_replacement,2050,94.904
24,low_variant,2050,96.471
24,medium_variant,2050,96.749
24,momentum,2050,94.882
24,no_change,2050,97.199
24,zero_migration,2050,96.749
24,constant_fertility,2055,97.58
24,constant_mortality,2055,96.417
24,high_variant,2055,96.973
24,instant_replacement,2055,94.606
24,low_variant,2055,96.355
24,medium_variant,2055,96.686
24,momentum,2055,94.631
24,no_change,2055,97.265
24,zero_migration,2055,96.686
24,constant_fertility,2060,97.689
24,constant_mortality,2060,96.308
24,high_variant,2060,96.933
24,instant_replacement,2060,94.261
24,low_variant,2060,96.204
24,medium_variant,2060,96.597
24,momentum,2060,94.377
24,no_change,2060,97.321
24,zero_migration,2060,96.597
24,constant_fertility,2065,97.804
24,constant_mortality,2065,96.181
24,high_variant,2065,96.879
24,instant_replacement,2065,93.891
24,low_variant,2065,96.026
24,medium_variant,2065,96.49
24,momentum,2065,94.145
24,no_change,2065,97.367
24,zero_migration,2065,96.49
24,constant_fertility,2070,97.928
24,constant_mortality,2070,96.039
24,high_variant,2070,96.817
24,instant_replacement,2070,93.509
24,low_variant,2070,95.824
24,medium_variant,2070,96.367
24,momentum,2070,93.95
24,no_change,2070,97.405
24,zero_migration,2070,96.367
24,constant_fertility,2075,98.063
24,constant_mortality,2075,95.881
24,high_variant,2075,96.743
24,instant_replacement,2075,93.104
24,low_variant,2075,95.59
24,medium_variant,2075,96.225
24,momentum,2075,93.797
24,no_change,2075,97.434
24,zero_migration,2075,96.225
24,constant_fertility,2080,98.219
24,constant_mortality,2080,95.71
24,high_variant,2080,96.67
24,instant_replacement,2080,92.715
24,low_variant,2080,95.335
24,medium_variant,2080,96.076
24,momentum,2080,93.7
24,no_change,2080,97.454
24,zero_migration,2080,96.076
24,constant_fertility,2085,98.393
24,constant_mortality,2085,95.529
24,high_variant,2085,96.597
24,instant_replacement,2085,92.394
24,low_variant,2085,95.063
24,medium_variant,2085,95.919
