country,variant,year,sexratio_maleper100female
170,estimates,1950,98.408
170,estimates,1955,98.55
170,estimates,1960,98.702
170,estimates,1965,98.878
170,estimates,1970,99.076
170,estimates,1975,99.096
170,estimates,1980,99.167
170,estimates,1985,98.955
170,estimates,1990,98.667
170,estimates,1995,98.163
170,estimates,2000,97.835
170,estimates,2005,97.564
170,estimates,2010,97.266
170,constant_fertility,2015,96.971
170,constant_mortality,2015,96.971
170,estimates,2015,96.971
170,high_variant,2015,96.971
170,instant_replacement,2015,96.971
170,low_variant,2015,96.971
170,medium_variant,2015,96.971
170,momentum,2015,96.971
170,no_change,2015,96.971
170,zero_migration,2015,96.971
170,constant_fertility,2020,96.692
170,constant_mortality,2020,96.633
170,high_variant,2020,96.733
170,instant_replacement,2020,96.743
170,low_variant,2020,96.588
170,medium_variant,2020,96.661
170,momentum,2020,96.727
170,no_change,2020,96.664
170,zero_migration,2020,96.672
170,constant_fertility,2025,96.425
170,constant_mortality,2025,96.258
170,high_variant,2025,96.524
170,instant_replacement,2025,96.524
170,low_variant,2025,96.144
170,medium_variant,2025,96.339
170,momentum,2025,96.469
170,no_change,2025,96.343
170,zero_migration,2025,96.361
170,constant_fertility,2030,96.172
170,constant_mortality,2030,95.86
170,high_variant,2030,96.344
170,instant_replacement,2030,96.318
170,low_variant,2030,95.666
170,medium_variant,2030,96.019
170,momentum,2030,96.204
170,no_change,2030,96.014
170,zero_migration,2030,96.052
170,constant_fertility,2035,95.94
170,constant_mortality,2035,95.46
170,high_variant,2035,96.176
170,instant_replacement,2035,96.132
170,low_variant,2035,95.192
170,medium_variant,2035,95.711
170,momentum,2035,95.944
170,no_change,2035,95.69
170,zero_migration,2035,95.756
170,constant_fertility,2040,95.754
170,constant_mortality,2040,95.081
170,high_variant,2040,96.053
170,instant_replacement,2040,95.994
170,low_variant,2040,94.749
170,medium_variant,2040,95.444
170,momentum,2040,95.71
170,no_change,2040,95.393
170,zero_migration,2040,95.5
170,constant_fertility,2045,95.646
170,constant_mortality,2045,94.742
170,high_variant,2045,96.014
170,instant_replacement,2045,95.937
170,low_variant,2045,94.37
170,medium_variant,2045,95.251
170,momentum,2045,95.521
170,no_change,2045,95.139
170,zero_migration,2045,95.319
170,constant_fertility,2050,95.647
170,constant_mortality,2050,94.45
170,high_variant,2050,96.092
170,instant_replacement,2050,95.993
170,low_variant,2050,94.079
170,medium_variant,2050,95.162
170,momentum,2050,95.382
170,no_change,2050,94.935
170,zero_migration,2050,95.24
170,constant_fertility,2055,95.764
170,constant_mortality,2055,94.202
170,high_variant,2055,96.294
170,instant_replacement,2055,96.167
170,low_variant,2055,93.885
170,medium_variant,2055,95.189
170,momentum,2055,95.29
170,no_change,2055,94.775
170,zero_migration,2055,95.273
170,constant_fertility,2060,95.999
170,constant_mortality,2060,93.986
170,high_variant,2060,96.615
170,instant_replacement,2060,96.456
170,low_variant,2060,93.803
170,medium_variant,2060,95.339
170,momentum,2060,95.227
170,no_change,2060,94.647
170,zero_migration,2060,95.425
170,constant_fertility,2065,96.339
170,constant_mortality,2065,93.795
170,high_variant,2065,97.031
170,instant_replacement,2065,96.839
170,low_variant,2065,93.831
170,medium_variant,2065,95.6
170,momentum,2065,95.182
170,no_change,2065,94.543
170,zero_migration,2065,95.683
170,constant_fertility,2070,96.748
170,constant_mortality,2070,93.631
170,high_variant,2070,97.505
170,instant_replacement,2070,97.283
170,low_variant,2070,93.94
170,medium_variant,2070,95.939
170,momentum,2070,95.155
170,no_change,2070,94.464
170,zero_migration,2070,96.015
170,constant_fertility,2075,97.175
170,constant_mortality,2075,93.511
170,high_variant,2075,97.99
170,instant_replacement,2075,97.739
170,low_variant,2075,94.067
170,medium_variant,2075,96.304
170,momentum,2075,95.152
170,no_change,2075,94.419
170,zero_migration,2075,96.368
170,constant_fertility,2080,97.616
170,constant_mortality,2080,93.443
170,high_variant,2080,98.482
170,instant_replacement,2080,98.203
170,low_variant,2080,94.216
170,medium_variant,2080,96.692
170,momentum,2080,95.176
170,no_change,2080,94.411
170,zero_migration,2080,96.742
170,constant_fertility,2085,98.043
170,constant_mortality,2085,93.421
170,high_variant,2085,98.952
170,instant_replacement,2085,98.646
170,low_variant,2085,94.361
170,medium_variant,2085,97.078
170,momentum,2085,95.212
170,no_change,2085,94.426
170,zero_migration,2085,97.113
170,constant_fertility,2090,98.457
170,constant_mortality,2090,93.432
170,high_variant,2090,99.396
170,instant_replacement,2090,99.064
170,low_variant,2090,94.525
170,medium_variant,2090,97.467
170,momentum,2090,95.24
170,no_change,2090,94.448
170,zero_migration,2090,97.487
170,constant_fertility,2095,98.821
170,constant_mortality,2095,93.468
170,high_variant,2095,99.777
170,instant_replacement,2095,99.419
170,low_variant,2095,94.686
170,medium_variant,2095,97.822
170,momentum,2095,95.251
170,no_change,2095,94.464
170,zero_migration,2095,97.83
170,constant_fertility,2100,99.124
170,constant_mortality,2100,93.521
170,high_variant,2100,100.083
170,instant_replacement,2100,99.701
170,low_variant,2100,94.875
170,medium_variant,2100,98.138
170,momentum,2100,95.243
170,no_change,2100,94.469
170,zero_migration,2100,98.137
