region,variant,freq,year,totaldeaths
941,estimates,5yearly,1950,28865.463
941,estimates,5yearly,1955,29051.058
941,estimates,5yearly,1960,29892.272
941,estimates,5yearly,1965,30887.108
941,estimates,5yearly,1970,33589.402
941,estimates,5yearly,1975,35400.317
941,estimates,5yearly,1980,35700.12
941,estimates,5yearly,1985,36976.757
941,estimates,5yearly,1990,39891.175
941,estimates,5yearly,1995,40429.212
941,estimates,5yearly,2000,40239.806
941,estimates,5yearly,2005,38394.043
941,estimates,5yearly,2010,37363.593
941,constant_fertility,5yearly,2015,38913.731
941,constant_mortality,5yearly,2015,42505.808
941,high_variant,5yearly,2015,38663.156
941,instant_replacement,5yearly,2015,33574.831
941,low_variant,5yearly,2015,37616.243
941,medium_variant,5yearly,2015,38140.739
941,momentum,5yearly,2015,37470.362
941,no_change,5yearly,2015,43409.288
941,zero_migration,5yearly,2015,38220.49
941,constant_fertility,5yearly,2020,41419.486
941,constant_mortality,5yearly,2020,48161.285
941,high_variant,5yearly,2020,40670.119
941,instant_replacement,5yearly,2020,34361.523
941,low_variant,5yearly,2020,38740.068
941,medium_variant,5yearly,2020,39705.515
941,momentum,5yearly,2020,41624.59
941,no_change,5yearly,2020,50486.164
941,zero_migration,5yearly,2020,39935.662
941,constant_fertility,5yearly,2025,44430.096
941,constant_mortality,5yearly,2025,54466.082
941,high_variant,5yearly,2025,43067.224
941,instant_replacement,5yearly,2025,36633.272
941,low_variant,5yearly,2025,40485.709
941,medium_variant,5yearly,2025,41776.918
941,momentum,5yearly,2025,47578.591
941,no_change,5yearly,2025,58616.561
941,zero_migration,5yearly,2025,42142.448
941,constant_fertility,5yearly,2030,48004.108
941,constant_mortality,5yearly,2030,61409.965
941,high_variant,5yearly,2030,45813.895
941,instant_replacement,5yearly,2030,39384.332
941,low_variant,5yearly,2030,42957.753
941,medium_variant,5yearly,2030,44382.656
941,momentum,5yearly,2030,54157.024
941,no_change,5yearly,2030,67876.301
941,zero_migration,5yearly,2030,44888.819
941,constant_fertility,5yearly,2035,52357.27
941,constant_mortality,5yearly,2035,68920.725
941,high_variant,5yearly,2035,49215.828
941,instant_replacement,5yearly,2035,42298.643
941,low_variant,5yearly,2035,46002.152
941,medium_variant,5yearly,2035,47591.664
941,momentum,5yearly,2035,60587.78
941,no_change,5yearly,2035,78502.794
941,zero_migration,5yearly,2035,48257.655
941,constant_fertility,5yearly,2040,57635.9
941,constant_mortality,5yearly,2040,76985.38
941,high_variant,5yearly,2040,53361.448
941,instant_replacement,5yearly,2040,45566.1
941,low_variant,5yearly,2040,49607.287
941,medium_variant,5yearly,2040,51440.036
941,momentum,5yearly,2040,66887.412
941,no_change,5yearly,2040,90810.513
941,zero_migration,5yearly,2040,52293.715
941,constant_fertility,5yearly,2045,63906.766
941,constant_mortality,5yearly,2045,85627.137
941,high_variant,5yearly,2045,58276.69
941,instant_replacement,5yearly,2045,49555.06
941,low_variant,5yearly,2045,53876.545
941,medium_variant,5yearly,2045,55996.869
941,momentum,5yearly,2045,73583.324
941,no_change,5yearly,2045,105041.828
941,zero_migration,5yearly,2045,57069.391
941,constant_fertility,5yearly,2050,71196.361
941,constant_mortality,5yearly,2050,94811.421
941,high_variant,5yearly,2050,63950.033
941,instant_replacement,5yearly,2050,54395.367
941,low_variant,5yearly,2050,58888.486
941,medium_variant,5yearly,2050,61301.895
941,momentum,5yearly,2050,80924.755
941,no_change,5yearly,2050,121345.37
941,zero_migration,5yearly,2050,62625.065
941,constant_fertility,5yearly,2055,79608.698
941,constant_mortality,5yearly,2055,104411.862
941,high_variant,5yearly,2055,70404.339
941,instant_replacement,5yearly,2055,59969.204
941,low_variant,5yearly,2055,64655.538
941,medium_variant,5yearly,2055,67374.463
941,momentum,5yearly,2055,88808.984
941,no_change,5yearly,2055,139858.501
941,zero_migration,5yearly,2055,68979.059
941,constant_fertility,5yearly,2060,89235.98
941,constant_mortality,5yearly,2060,114281.995
941,high_variant,5yearly,2060,77636.471
941,instant_replacement,5yearly,2060,66090.254
941,low_variant,5yearly,2060,71106.869
941,medium_variant,5yearly,2060,74173.808
941,momentum,5yearly,2060,96942.38
941,no_change,5yearly,2060,160791.506
941,zero_migration,5yearly,2060,76091.376
941,constant_fertility,5yearly,2065,100119.789
941,constant_mortality,5yearly,2065,124221.306
941,high_variant,5yearly,2065,85610.811
941,instant_replacement,5yearly,2065,72464.016
941,low_variant,5yearly,2065,78104.965
941,medium_variant,5yearly,2065,81608.09
941,momentum,5yearly,2065,104712.557
941,no_change,5yearly,2065,184466.069
941,zero_migration,5yearly,2065,83868.991
941,constant_fertility,5yearly,2070,112384.199
941,constant_mortality,5yearly,2070,134024.223
941,high_variant,5yearly,2070,94307.866
941,instant_replacement,5yearly,2070,78876.393
941,low_variant,5yearly,2070,85524.778
941,medium_variant,5yearly,2070,89602.431
941,momentum,5yearly,2070,111665.15
941,no_change,5yearly,2070,211304.238
941,zero_migration,5yearly,2070,92224.422
941,constant_fertility,5yearly,2075,126212.124
941,constant_mortality,5yearly,2075,143461.964
941,high_variant,5yearly,2075,103713.624
941,instant_replacement,5yearly,2075,85097.98
941,low_variant,5yearly,2075,93224.588
941,medium_variant,5yearly,2075,98079.539
941,momentum,5yearly,2075,117359.513
941,no_change,5yearly,2075,241852.352
941,zero_migration,5yearly,2075,101062.995
941,constant_fertility,5yearly,2080,141696.074
941,constant_mortality,5yearly,2080,152266.669
941,high_variant,5yearly,2080,113680.491
941,instant_replacement,5yearly,2080,90481.355
941,low_variant,5yearly,2080,100880.204
941,medium_variant,5yearly,2080,106805.092
941,momentum,5yearly,2080,121190.403
941,no_change,5yearly,2080,276813.492
941,zero_migration,5yearly,2080,110132.47
941,constant_fertility,5yearly,2085,159085.426
941,constant_mortality,5yearly,2085,160184.166
941,high_variant,5yearly,2085,124126.249
941,instant_replacement,5yearly,2085,94344.512
941,low_variant,5yearly,2085,108114.286
941,medium_variant,5yearly,2085,115547.582
941,momentum,5yearly,2085,122650.721
941,no_change,5yearly,2085,317145.131
941,zero_migration,5yearly,2085,119187.998
941,constant_fertility,5yearly,2090,178832.545
941,constant_mortality,5yearly,2090,167055.914
941,high_variant,5yearly,2090,135006.542
941,instant_replacement,5yearly,2090,95992.358
941,low_variant,5yearly,2090,114545.767
941,medium_variant,5yearly,2090,124089.126
941,momentum,5yearly,2090,121722.484
941,no_change,5yearly,2090,364082.06
941,zero_migration,5yearly,2090,128010.16
941,constant_fertility,5yearly,2095,201566.023
941,constant_mortality,5yearly,2095,172877.026
941,high_variant,5yearly,2095,146321.826
941,instant_replacement,5yearly,2095,95103.898
941,low_variant,5yearly,2095,119854.133
941,medium_variant,5yearly,2095,132260.942
941,momentum,5yearly,2095,119535.847
941,no_change,5yearly,2095,419046.006
941,zero_migration,5yearly,2095,136441.317
941,constant_fertility,5yearly,Regi,Least developed countries
941,constant_mortality,5yearly,Regi,Least developed countries
941,estimates,5yearly,Regi,Least developed countries
941,high_variant,5yearly,Regi,Least developed countries
941,instant_replacement,5yearly,Regi,Least developed countries
941,low_variant,5yearly,Regi,Least developed countries
941,medium_variant,5yearly,Regi,Least developed countries
941,momentum,5yearly,Regi,Least developed countries
941,no_change,5yearly,Regi,Least developed countries
941,zero_migration,5yearly,Regi,Least developed countries
