region,variant,freq,year,totaldeaths
1502,estimates,5yearly,1950,98015.487
1502,estimates,5yearly,1955,98899.048
1502,estimates,5yearly,1960,102899.816
1502,estimates,5yearly,1965,81567.035
1502,estimates,5yearly,1970,72823.264
1502,estimates,5yearly,1975,68287.082
1502,estimates,5yearly,1980,70230.353
1502,estimates,5yearly,1985,73043.863
1502,estimates,5yearly,1990,77139.405
1502,estimates,5yearly,1995,80654.591
1502,estimates,5yearly,2000,83048.279
1502,estimates,5yearly,2005,86453.771
1502,estimates,5yearly,2010,90502.437
1502,constant_fertility,5yearly,2015,97323.899
1502,constant_mortality,5yearly,2015,103558.085
1502,high_variant,5yearly,2015,97577.502
1502,instant_replacement,5yearly,2015,97490.314
1502,low_variant,5yearly,2015,96934.864
1502,medium_variant,5yearly,2015,97256.178
1502,momentum,5yearly,2015,103847.916
1502,no_change,5yearly,2015,103638.035
1502,zero_migration,5yearly,2015,97253.723
1502,constant_fertility,5yearly,2020,105560.974
1502,constant_mortality,5yearly,2020,117368.462
1502,high_variant,5yearly,2020,105929.646
1502,instant_replacement,5yearly,2020,105690.229
1502,low_variant,5yearly,2020,104980.016
1502,medium_variant,5yearly,2020,105454.834
1502,momentum,5yearly,2020,117701.631
1502,no_change,5yearly,2020,117514.515
1502,zero_migration,5yearly,2020,105445.083
1502,constant_fertility,5yearly,2025,115203.845
1502,constant_mortality,5yearly,2025,132616.528
1502,high_variant,5yearly,2025,115597.386
1502,instant_replacement,5yearly,2025,115288.91
1502,low_variant,5yearly,2025,114514.944
1502,medium_variant,5yearly,2025,115056.163
1502,momentum,5yearly,2025,133064.422
1502,no_change,5yearly,2025,132849.877
1502,zero_migration,5yearly,2025,115098.925
1502,constant_fertility,5yearly,2030,126140.373
1502,constant_mortality,5yearly,2030,149153.152
1502,high_variant,5yearly,2030,126477.275
1502,instant_replacement,5yearly,2030,126177.306
1502,low_variant,5yearly,2030,125404.692
1502,medium_variant,5yearly,2030,125939.452
1502,momentum,5yearly,2030,149739.38
1502,no_change,5yearly,2030,149512.982
1502,zero_migration,5yearly,2030,126038.875
1502,constant_fertility,5yearly,2035,137905.078
1502,constant_mortality,5yearly,2035,165797.984
1502,high_variant,5yearly,2035,138241.174
1502,instant_replacement,5yearly,2035,137923.249
1502,low_variant,5yearly,2035,137079.559
1502,medium_variant,5yearly,2035,137652.092
1502,momentum,5yearly,2035,166581.842
1502,no_change,5yearly,2035,166303.872
1502,zero_migration,5yearly,2035,137801.89
1502,constant_fertility,5yearly,2040,148827.513
1502,constant_mortality,5yearly,2040,180355.35
1502,high_variant,5yearly,2040,149231.418
1502,instant_replacement,5yearly,2040,148867.319
1502,low_variant,5yearly,2040,147879.085
1502,medium_variant,5yearly,2040,148533.881
1502,momentum,5yearly,2040,181418.354
1502,no_change,5yearly,2040,181008.273
1502,zero_migration,5yearly,2040,148733.966
1502,constant_fertility,5yearly,2045,157984.482
1502,constant_mortality,5yearly,2045,191197.135
1502,high_variant,5yearly,2045,158490.218
1502,instant_replacement,5yearly,2045,158061.149
1502,low_variant,5yearly,2045,156884.036
1502,medium_variant,5yearly,2045,157648.964
1502,momentum,5yearly,2045,192623.378
1502,no_change,5yearly,2045,192028.1
1502,zero_migration,5yearly,2045,157911.924
1502,constant_fertility,5yearly,2050,164894.919
1502,constant_mortality,5yearly,2050,197935.19
1502,high_variant,5yearly,2050,165497.782
1502,instant_replacement,5yearly,2050,164991.69
1502,low_variant,5yearly,2050,163617.085
1502,medium_variant,5yearly,2050,164503.194
1502,momentum,5yearly,2050,199775.712
1502,no_change,5yearly,2050,199019.692
1502,zero_migration,5yearly,2050,164846.118
1502,constant_fertility,5yearly,2055,169460.418
1502,constant_mortality,5yearly,2055,201088.869
1502,high_variant,5yearly,2055,170146.082
1502,instant_replacement,5yearly,2055,169556.635
1502,low_variant,5yearly,2055,167973.092
1502,medium_variant,5yearly,2055,168992.549
1502,momentum,5yearly,2055,203420.591
1502,no_change,5yearly,2055,202516.907
1502,zero_migration,5yearly,2055,169437.037
1502,constant_fertility,5yearly,2060,171930.114
1502,constant_mortality,5yearly,2060,201479.31
1502,high_variant,5yearly,2060,172724.545
1502,instant_replacement,5yearly,2060,172045.657
1502,low_variant,5yearly,2060,170185.669
1502,medium_variant,5yearly,2060,171376.412
1502,momentum,5yearly,2060,204460.503
1502,no_change,5yearly,2060,203322.642
1502,zero_migration,5yearly,2060,171951.041
1502,constant_fertility,5yearly,2065,172809.558
1502,constant_mortality,5yearly,2065,199249.0
1502,high_variant,5yearly,2065,173785.647
1502,instant_replacement,5yearly,2065,172994.944
1502,low_variant,5yearly,2065,170720.069
1502,medium_variant,5yearly,2065,172159.342
1502,momentum,5yearly,2065,203136.484
1502,no_change,5yearly,2065,201577.499
1502,zero_migration,5yearly,2065,172896.973
1502,constant_fertility,5yearly,2070,172899.021
1502,constant_mortality,5yearly,2070,194365.722
1502,high_variant,5yearly,2070,174166.96
1502,instant_replacement,5yearly,2070,173209.468
1502,low_variant,5yearly,2070,170320.3
1502,medium_variant,5yearly,2070,172128.968
1502,momentum,5yearly,2070,199524.181
1502,no_change,5yearly,2070,197269.115
1502,zero_migration,5yearly,2070,173063.55
1502,constant_fertility,5yearly,2075,171566.55
1502,constant_mortality,5yearly,2075,187299.186
1502,high_variant,5yearly,2075,173262.204
1502,instant_replacement,5yearly,2075,172072.921
1502,low_variant,5yearly,2075,168293.458
1502,medium_variant,5yearly,2075,170636.677
1502,momentum,5yearly,2075,194273.575
1502,no_change,5yearly,2075,190914.897
1502,zero_migration,5yearly,2075,171797.441
1502,constant_fertility,5yearly,2080,167840.299
1502,constant_mortality,5yearly,2080,180140.407
1502,high_variant,5yearly,2080,170185.084
1502,instant_replacement,5yearly,2080,168703.243
1502,low_variant,5yearly,2080,163543.322
1502,medium_variant,5yearly,2080,166692.3
1502,momentum,5yearly,2080,189771.617
1502,no_change,5yearly,2080,184650.265
1502,zero_migration,5yearly,2080,168095.352
1502,constant_fertility,5yearly,2085,162624.078
1502,constant_mortality,5yearly,2085,174863.712
1502,high_variant,5yearly,2085,166019.794
1502,instant_replacement,5yearly,2085,164173.623
1502,low_variant,5yearly,2085,156758.952
1502,medium_variant,5yearly,2085,161181.896
1502,momentum,5yearly,2085,188377.044
1502,no_change,5yearly,2085,180486.002
1502,zero_migration,5yearly,2085,162823.338
1502,constant_fertility,5yearly,2090,157910.183
1502,constant_mortality,5yearly,2090,171032.36
1502,high_variant,5yearly,2090,163027.218
1502,instant_replacement,5yearly,2090,160710.885
1502,low_variant,5yearly,2090,149617.671
1502,medium_variant,5yearly,2090,156071.144
1502,momentum,5yearly,2090,189828.322
1502,no_change,5yearly,2090,178032.044
1502,zero_migration,5yearly,2090,157919.632
1502,constant_fertility,5yearly,2095,155812.498
1502,constant_mortality,5yearly,2095,166947.075
1502,high_variant,5yearly,2095,163657.854
1502,instant_replacement,5yearly,2095,160657.633
