region,year,variant,gender,freq,age5yearinterval,totaldeaths
914,1950,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,female,5yearly,0_4,2762.359
914,1950,estimates,male,5yearly,0_4,3134.89
914,1950,estimates,female,5yearly,5_9,270.85
914,1950,estimates,male,5yearly,5_9,272.158
914,1950,estimates,female,5yearly,10_14,166.458
914,1950,estimates,male,5yearly,10_14,166.876
914,1950,estimates,female,5yearly,15_19,158.669
914,1950,estimates,male,5yearly,15_19,166.094
914,1950,estimates,female,5yearly,20_24,181.394
914,1950,estimates,male,5yearly,20_24,199.889
914,1950,estimates,female,5yearly,25_29,172.716
914,1950,estimates,male,5yearly,25_29,185.954
914,1950,estimates,female,5yearly,30_34,157.508
914,1950,estimates,male,5yearly,30_34,161.367
914,1950,estimates,female,5yearly,35_39,142.526
914,1950,estimates,male,5yearly,35_39,151.697
914,1950,estimates,female,5yearly,40_44,125.191
914,1950,estimates,male,5yearly,40_44,149.563
914,1950,estimates,female,5yearly,45_49,116.294
914,1950,estimates,male,5yearly,45_49,149.218
914,1950,estimates,female,5yearly,50_54,124.688
914,1950,estimates,male,5yearly,50_54,155.359
914,1950,estimates,female,5yearly,55_59,148.352
914,1950,estimates,male,5yearly,55_59,169.534
914,1950,estimates,female,5yearly,60_64,179.363
914,1950,estimates,male,5yearly,60_64,184.044
914,1950,estimates,female,5yearly,65_69,202.372
914,1950,estimates,male,5yearly,65_69,190.207
914,1950,estimates,female,5yearly,70_74,201.924
914,1950,estimates,male,5yearly,70_74,178.129
914,1950,estimates,female,5yearly,75_79,164.224
914,1950,estimates,male,5yearly,75_79,133.544
914,1950,estimates,female,5yearly,80_84,96.305
914,1950,estimates,male,5yearly,80_84,71.393
914,1950,estimates,female,5yearly,85_89,28.12
914,1950,estimates,male,5yearly,85_89,19.722
914,1950,estimates,female,5yearly,90_94,4.121
914,1950,estimates,male,5yearly,90_94,2.7
914,1950,estimates,female,5yearly,95plus,0.315
914,1950,estimates,male,5yearly,95plus,0.157
914,1955,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,female,5yearly,0_4,2837.085
914,1955,estimates,male,5yearly,0_4,3211.372
914,1955,estimates,female,5yearly,5_9,273.837
914,1955,estimates,male,5yearly,5_9,274.572
914,1955,estimates,female,5yearly,10_14,168.117
914,1955,estimates,male,5yearly,10_14,168.391
914,1955,estimates,female,5yearly,15_19,163.093
914,1955,estimates,male,5yearly,15_19,170.451
914,1955,estimates,female,5yearly,20_24,184.83
914,1955,estimates,male,5yearly,20_24,202.178
914,1955,estimates,female,5yearly,25_29,173.964
914,1955,estimates,male,5yearly,25_29,185.578
914,1955,estimates,female,5yearly,30_34,158.19
914,1955,estimates,male,5yearly,30_34,161.598
914,1955,estimates,female,5yearly,35_39,144.883
914,1955,estimates,male,5yearly,35_39,154.54
914,1955,estimates,female,5yearly,40_44,128.844
914,1955,estimates,male,5yearly,40_44,153.947
914,1955,estimates,female,5yearly,45_49,120.271
914,1955,estimates,male,5yearly,45_49,153.94
914,1955,estimates,female,5yearly,50_54,127.318
914,1955,estimates,male,5yearly,50_54,158.642
914,1955,estimates,female,5yearly,55_59,150.842
914,1955,estimates,male,5yearly,55_59,172.398
914,1955,estimates,female,5yearly,60_64,184.99
914,1955,estimates,male,5yearly,60_64,188.886
914,1955,estimates,female,5yearly,65_69,204.154
914,1955,estimates,male,5yearly,65_69,191.57
914,1955,estimates,female,5yearly,70_74,194.159
914,1955,estimates,male,5yearly,70_74,172.355
914,1955,estimates,female,5yearly,75_79,147.846
914,1955,estimates,male,5yearly,75_79,125.029
914,1955,estimates,female,5yearly,80_84,78.932
914,1955,estimates,male,5yearly,80_84,62.558
914,1955,estimates,female,5yearly,85_89,24.493
914,1955,estimates,male,5yearly,85_89,17.872
914,1955,estimates,female,5yearly,90_94,4.269
914,1955,estimates,male,5yearly,90_94,2.813
914,1955,estimates,female,5yearly,95plus,0.332
914,1955,estimates,male,5yearly,95plus,0.168
914,1960,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,female,5yearly,0_4,2919.898
914,1960,estimates,male,5yearly,0_4,3306.169
914,1960,estimates,female,5yearly,5_9,281.117
914,1960,estimates,male,5yearly,5_9,282.504
914,1960,estimates,female,5yearly,10_14,169.413
914,1960,estimates,male,5yearly,10_14,169.85
914,1960,estimates,female,5yearly,15_19,165.06
914,1960,estimates,male,5yearly,15_19,172.822
914,1960,estimates,female,5yearly,20_24,189.42
914,1960,estimates,male,5yearly,20_24,206.844
914,1960,estimates,female,5yearly,25_29,176.887
914,1960,estimates,male,5yearly,25_29,187.733
914,1960,estimates,female,5yearly,30_34,159.048
914,1960,estimates,male,5yearly,30_34,162.051
914,1960,estimates,female,5yearly,35_39,145.532
914,1960,estimates,male,5yearly,35_39,155.529
914,1960,estimates,female,5yearly,40_44,131.33
914,1960,estimates,male,5yearly,40_44,157.692
914,1960,estimates,female,5yearly,45_49,124.174
914,1960,estimates,male,5yearly,45_49,159.751
914,1960,estimates,female,5yearly,50_54,131.98
914,1960,estimates,male,5yearly,50_54,165.279
914,1960,estimates,female,5yearly,55_59,154.303
914,1960,estimates,male,5yearly,55_59,177.866
914,1960,estimates,female,5yearly,60_64,189.082
914,1960,estimates,male,5yearly,60_64,194.365
914,1960,estimates,female,5yearly,65_69,213.563
914,1960,estimates,male,5yearly,65_69,200.174
914,1960,estimates,female,5yearly,70_74,201.41
914,1960,estimates,male,5yearly,70_74,178.808
914,1960,estimates,female,5yearly,75_79,148.91
914,1960,estimates,male,5yearly,75_79,126.708
914,1960,estimates,female,5yearly,80_84,76.644
914,1960,estimates,male,5yearly,80_84,62.504
914,1960,estimates,female,5yearly,85_89,22.812
914,1960,estimates,male,5yearly,85_89,17.567
914,1960,estimates,female,5yearly,90_94,4.11
914,1960,estimates,male,5yearly,90_94,2.806
914,1960,estimates,female,5yearly,95plus,0.375
914,1960,estimates,male,5yearly,95plus,0.192
914,1965,estimates,female,5yearly,"Region, subregion, country or area *",Western Africa
914,1965,estimates,male,5yearly,"Region, subregion, country or area *",Western Africa
914,1965,estimates,female,5yearly,0_4,3038.176
