region,year,variant,gender,freq,age5yearinterval,totaldeaths
947,1950,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1950,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1950,estimates,female,5yearly,0_4,6436.973
947,1950,estimates,male,5yearly,0_4,7303.849
947,1950,estimates,female,5yearly,5_9,664.948
947,1950,estimates,male,5yearly,5_9,665.259
947,1950,estimates,female,5yearly,10_14,391.806
947,1950,estimates,male,5yearly,10_14,385.663
947,1950,estimates,female,5yearly,15_19,346.674
947,1950,estimates,male,5yearly,15_19,365.065
947,1950,estimates,female,5yearly,20_24,381.243
947,1950,estimates,male,5yearly,20_24,436.174
947,1950,estimates,female,5yearly,25_29,373.072
947,1950,estimates,male,5yearly,25_29,414.034
947,1950,estimates,female,5yearly,30_34,355.838
947,1950,estimates,male,5yearly,30_34,368.821
947,1950,estimates,female,5yearly,35_39,334.345
947,1950,estimates,male,5yearly,35_39,354.824
947,1950,estimates,female,5yearly,40_44,304.152
947,1950,estimates,male,5yearly,40_44,355.143
947,1950,estimates,female,5yearly,45_49,284.968
947,1950,estimates,male,5yearly,45_49,356.131
947,1950,estimates,female,5yearly,50_54,297.538
947,1950,estimates,male,5yearly,50_54,361.421
947,1950,estimates,female,5yearly,55_59,341.311
947,1950,estimates,male,5yearly,55_59,380.905
947,1950,estimates,female,5yearly,60_64,402.539
947,1950,estimates,male,5yearly,60_64,406.884
947,1950,estimates,female,5yearly,65_69,454.671
947,1950,estimates,male,5yearly,65_69,421.129
947,1950,estimates,female,5yearly,70_74,458.627
947,1950,estimates,male,5yearly,70_74,401.979
947,1950,estimates,female,5yearly,75_79,381.772
947,1950,estimates,male,5yearly,75_79,314.448
947,1950,estimates,female,5yearly,80_84,239.988
947,1950,estimates,male,5yearly,80_84,185.169
947,1950,estimates,female,5yearly,85_89,97.747
947,1950,estimates,male,5yearly,85_89,71.11
947,1950,estimates,female,5yearly,90_94,26.405
947,1950,estimates,male,5yearly,90_94,16.737
947,1950,estimates,female,5yearly,95plus,4.671
947,1950,estimates,male,5yearly,95plus,2.21
947,1955,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1955,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1955,estimates,female,5yearly,0_4,6602.135
947,1955,estimates,male,5yearly,0_4,7482.509
947,1955,estimates,female,5yearly,5_9,681.034
947,1955,estimates,male,5yearly,5_9,681.587
947,1955,estimates,female,5yearly,10_14,398.421
947,1955,estimates,male,5yearly,10_14,393.589
947,1955,estimates,female,5yearly,15_19,353.598
947,1955,estimates,male,5yearly,15_19,373.161
947,1955,estimates,female,5yearly,20_24,387.73
947,1955,estimates,male,5yearly,20_24,442.195
947,1955,estimates,female,5yearly,25_29,379.226
947,1955,estimates,male,5yearly,25_29,419.061
947,1955,estimates,female,5yearly,30_34,361.096
947,1955,estimates,male,5yearly,30_34,373.592
947,1955,estimates,female,5yearly,35_39,340.778
947,1955,estimates,male,5yearly,35_39,361.288
947,1955,estimates,female,5yearly,40_44,311.002
947,1955,estimates,male,5yearly,40_44,362.771
947,1955,estimates,female,5yearly,45_49,292.651
947,1955,estimates,male,5yearly,45_49,366.45
947,1955,estimates,female,5yearly,50_54,306.099
947,1955,estimates,male,5yearly,50_54,376.552
947,1955,estimates,female,5yearly,55_59,350.191
947,1955,estimates,male,5yearly,55_59,395.105
947,1955,estimates,female,5yearly,60_64,413.119
947,1955,estimates,male,5yearly,60_64,418.835
947,1955,estimates,female,5yearly,65_69,460.265
947,1955,estimates,male,5yearly,65_69,428.534
947,1955,estimates,female,5yearly,70_74,455.976
947,1955,estimates,male,5yearly,70_74,397.695
947,1955,estimates,female,5yearly,75_79,370.407
947,1955,estimates,male,5yearly,75_79,305.633
947,1955,estimates,female,5yearly,80_84,224.146
947,1955,estimates,male,5yearly,80_84,171.565
947,1955,estimates,female,5yearly,85_89,90.538
947,1955,estimates,male,5yearly,85_89,62.685
947,1955,estimates,female,5yearly,90_94,24.788
947,1955,estimates,male,5yearly,90_94,14.997
947,1955,estimates,female,5yearly,95plus,4.532
947,1955,estimates,male,5yearly,95plus,2.047
947,1960,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1960,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1960,estimates,female,5yearly,0_4,6793.624
947,1960,estimates,male,5yearly,0_4,7718.557
947,1960,estimates,female,5yearly,5_9,702.047
947,1960,estimates,male,5yearly,5_9,705.484
947,1960,estimates,female,5yearly,10_14,409.252
947,1960,estimates,male,5yearly,10_14,406.091
947,1960,estimates,female,5yearly,15_19,360.725
947,1960,estimates,male,5yearly,15_19,383.837
947,1960,estimates,female,5yearly,20_24,395.517
947,1960,estimates,male,5yearly,20_24,452.536
947,1960,estimates,female,5yearly,25_29,385.033
947,1960,estimates,male,5yearly,25_29,425.168
947,1960,estimates,female,5yearly,30_34,366.487
947,1960,estimates,male,5yearly,30_34,379.497
947,1960,estimates,female,5yearly,35_39,346.33
947,1960,estimates,male,5yearly,35_39,367.344
947,1960,estimates,female,5yearly,40_44,318.618
947,1960,estimates,male,5yearly,40_44,371.329
947,1960,estimates,female,5yearly,45_49,301.365
947,1960,estimates,male,5yearly,45_49,377.802
947,1960,estimates,female,5yearly,50_54,316.419
947,1960,estimates,male,5yearly,50_54,391.954
947,1960,estimates,female,5yearly,55_59,361.752
947,1960,estimates,male,5yearly,55_59,416.141
947,1960,estimates,female,5yearly,60_64,427.061
947,1960,estimates,male,5yearly,60_64,440.071
947,1960,estimates,female,5yearly,65_69,479.712
947,1960,estimates,male,5yearly,65_69,449.301
947,1960,estimates,female,5yearly,70_74,473.665
947,1960,estimates,male,5yearly,70_74,416.072
947,1960,estimates,female,5yearly,75_79,384.01
947,1960,estimates,male,5yearly,75_79,315.626
947,1960,estimates,female,5yearly,80_84,232.241
947,1960,estimates,male,5yearly,80_84,177.098
947,1960,estimates,female,5yearly,85_89,93.452
947,1960,estimates,male,5yearly,85_89,63.838
947,1960,estimates,female,5yearly,90_94,24.641
947,1960,estimates,male,5yearly,90_94,14.137
947,1960,estimates,female,5yearly,95plus,4.429
947,1960,estimates,male,5yearly,95plus,1.909
947,1965,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1965,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1965,estimates,female,5yearly,0_4,7083.868
947,1965,estimates,male,5yearly,0_4,8046.134
947,1965,estimates,female,5yearly,5_9,737.228
947,1965,estimates,male,5yearly,5_9,744.026
947,1965,estimates,female,5yearly,10_14,430.355
947,1965,estimates,male,5yearly,10_14,428.974
947,1965,estimates,female,5yearly,15_19,375.561
947,1965,estimates,male,5yearly,15_19,401.971
947,1965,estimates,female,5yearly,20_24,407.786
947,1965,estimates,male,5yearly,20_24,469.893
947,1965,estimates,female,5yearly,25_29,396.851
947,1965,estimates,male,5yearly,25_29,439.638
947,1965,estimates,female,5yearly,30_34,376.097
947,1965,estimates,male,5yearly,30_34,389.82
947,1965,estimates,female,5yearly,35_39,356.765
947,1965,estimates,male,5yearly,35_39,377.736
947,1965,estimates,female,5yearly,40_44,329.998
947,1965,estimates,male,5yearly,40_44,382.515
947,1965,estimates,female,5yearly,45_49,314.837
947,1965,estimates,male,5yearly,45_49,393.061
947,1965,estimates,female,5yearly,50_54,331.433
947,1965,estimates,male,5yearly,50_54,411.412
947,1965,estimates,female,5yearly,55_59,379.317
947,1965,estimates,male,5yearly,55_59,440.582
947,1965,estimates,female,5yearly,60_64,447.941
947,1965,estimates,male,5yearly,60_64,471.562
947,1965,estimates,female,5yearly,65_69,506.64
947,1965,estimates,male,5yearly,65_69,482.229
947,1965,estimates,female,5yearly,70_74,508.064
947,1965,estimates,male,5yearly,70_74,448.532
947,1965,estimates,female,5yearly,75_79,414.949
947,1965,estimates,male,5yearly,75_79,343.451
947,1965,estimates,female,5yearly,80_84,254.804
947,1965,estimates,male,5yearly,80_84,193.222
947,1965,estimates,female,5yearly,85_89,104.999
947,1965,estimates,male,5yearly,85_89,70.989
947,1965,estimates,female,5yearly,90_94,27.863
947,1965,estimates,male,5yearly,90_94,15.741
947,1965,estimates,female,5yearly,95plus,4.717
947,1965,estimates,male,5yearly,95plus,1.905
947,1970,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1970,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1970,estimates,female,5yearly,0_4,7405.345
947,1970,estimates,male,5yearly,0_4,8442.229
947,1970,estimates,female,5yearly,5_9,748.865
947,1970,estimates,male,5yearly,5_9,764.521
947,1970,estimates,female,5yearly,10_14,446.414
947,1970,estimates,male,5yearly,10_14,451.653
947,1970,estimates,female,5yearly,15_19,386.478
947,1970,estimates,male,5yearly,15_19,420.488
947,1970,estimates,female,5yearly,20_24,416.796
947,1970,estimates,male,5yearly,20_24,486.721
947,1970,estimates,female,5yearly,25_29,403.023
947,1970,estimates,male,5yearly,25_29,452.986
947,1970,estimates,female,5yearly,30_34,381.866
947,1970,estimates,male,5yearly,30_34,402.165
947,1970,estimates,female,5yearly,35_39,362.569
947,1970,estimates,male,5yearly,35_39,389.459
947,1970,estimates,female,5yearly,40_44,339.922
947,1970,estimates,male,5yearly,40_44,399.304
947,1970,estimates,female,5yearly,45_49,328.582
947,1970,estimates,male,5yearly,45_49,415.52
947,1970,estimates,female,5yearly,50_54,350.348
947,1970,estimates,male,5yearly,50_54,440.32
947,1970,estimates,female,5yearly,55_59,402.279
947,1970,estimates,male,5yearly,55_59,476.481
947,1970,estimates,female,5yearly,60_64,476.488
947,1970,estimates,male,5yearly,60_64,517.906
947,1970,estimates,female,5yearly,65_69,541.289
947,1970,estimates,male,5yearly,65_69,537.871
947,1970,estimates,female,5yearly,70_74,548.408
947,1970,estimates,male,5yearly,70_74,501.13
947,1970,estimates,female,5yearly,75_79,456.986
947,1970,estimates,male,5yearly,75_79,385.947
947,1970,estimates,female,5yearly,80_84,284.595
947,1970,estimates,male,5yearly,80_84,220.32
947,1970,estimates,female,5yearly,85_89,120.719
947,1970,estimates,male,5yearly,85_89,82.258
947,1970,estimates,female,5yearly,90_94,32.939
947,1970,estimates,male,5yearly,90_94,18.527
947,1970,estimates,female,5yearly,95plus,5.643
947,1970,estimates,male,5yearly,95plus,2.288
947,1975,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1975,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1975,estimates,female,5yearly,0_4,7809.565
947,1975,estimates,male,5yearly,0_4,8906.79
947,1975,estimates,female,5yearly,5_9,780.773
947,1975,estimates,male,5yearly,5_9,806.832
947,1975,estimates,female,5yearly,10_14,465.893
947,1975,estimates,male,5yearly,10_14,478.216
947,1975,estimates,female,5yearly,15_19,406.595
947,1975,estimates,male,5yearly,15_19,446.643
947,1975,estimates,female,5yearly,20_24,438.956
947,1975,estimates,male,5yearly,20_24,514.991
947,1975,estimates,female,5yearly,25_29,421.03
947,1975,estimates,male,5yearly,25_29,476.696
947,1975,estimates,female,5yearly,30_34,395.179
947,1975,estimates,male,5yearly,30_34,422.567
947,1975,estimates,female,5yearly,35_39,374.942
947,1975,estimates,male,5yearly,35_39,408.428
947,1975,estimates,female,5yearly,40_44,352.92
947,1975,estimates,male,5yearly,40_44,417.069
947,1975,estimates,female,5yearly,45_49,344.199
947,1975,estimates,male,5yearly,45_49,438.57
947,1975,estimates,female,5yearly,50_54,367.738
947,1975,estimates,male,5yearly,50_54,470.704
947,1975,estimates,female,5yearly,55_59,424.671
947,1975,estimates,male,5yearly,55_59,515.017
947,1975,estimates,female,5yearly,60_64,505.248
947,1975,estimates,male,5yearly,60_64,563.394
947,1975,estimates,female,5yearly,65_69,580.431
947,1975,estimates,male,5yearly,65_69,591.456
947,1975,estimates,female,5yearly,70_74,598.476
947,1975,estimates,male,5yearly,70_74,562.462
947,1975,estimates,female,5yearly,75_79,512.458
947,1975,estimates,male,5yearly,75_79,441.289
947,1975,estimates,female,5yearly,80_84,330.046
947,1975,estimates,male,5yearly,80_84,257.034
947,1975,estimates,female,5yearly,85_89,144.065
947,1975,estimates,male,5yearly,85_89,99.11
947,1975,estimates,female,5yearly,90_94,41.336
947,1975,estimates,male,5yearly,90_94,23.152
947,1975,estimates,female,5yearly,95plus,7.457
947,1975,estimates,male,5yearly,95plus,2.994
947,1980,estimates,female,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1980,estimates,male,5yearly,"Region, subregion, country or area *",Sub-Saharan Africa
947,1980,estimates,female,5yearly,0_4,8327.576
947,1980,estimates,male,5yearly,0_4,9498.155
947,1980,estimates,female,5yearly,5_9,838.93
947,1980,estimates,male,5yearly,5_9,872.031
947,1980,estimates,female,5yearly,10_14,502.209
947,1980,estimates,male,5yearly,10_14,518.607
