region,year,variant,gender,freq,age5yearinterval,totaldeaths
927,1950,estimates,female,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1950,estimates,male,5yearly,"Region, subregion, country or area *",Australia/New Zealand
927,1950,estimates,female,5yearly,0_4,16.695
927,1950,estimates,male,5yearly,0_4,22.029
927,1950,estimates,female,5yearly,5_9,1.103
927,1950,estimates,male,5yearly,5_9,1.585
927,1950,estimates,female,5yearly,10_14,0.884
927,1950,estimates,male,5yearly,10_14,1.459
927,1950,estimates,female,5yearly,15_19,1.073
927,1950,estimates,male,5yearly,15_19,2.723
927,1950,estimates,female,5yearly,20_24,1.443
927,1950,estimates,male,5yearly,20_24,3.781
927,1950,estimates,female,5yearly,25_29,1.915
927,1950,estimates,male,5yearly,25_29,3.762
927,1950,estimates,female,5yearly,30_34,2.485
927,1950,estimates,male,5yearly,30_34,3.775
927,1950,estimates,female,5yearly,35_39,3.45
927,1950,estimates,male,5yearly,35_39,4.799
927,1950,estimates,female,5yearly,40_44,4.859
927,1950,estimates,male,5yearly,40_44,6.886
927,1950,estimates,female,5yearly,45_49,6.623
927,1950,estimates,male,5yearly,45_49,10.07
927,1950,estimates,female,5yearly,50_54,9.011
927,1950,estimates,male,5yearly,50_54,14.598
927,1950,estimates,female,5yearly,55_59,12.457
927,1950,estimates,male,5yearly,55_59,20.608
927,1950,estimates,female,5yearly,60_64,17.567
927,1950,estimates,male,5yearly,60_64,28.864
927,1950,estimates,female,5yearly,65_69,23.124
927,1950,estimates,male,5yearly,65_69,34.919
927,1950,estimates,female,5yearly,70_74,28.821
927,1950,estimates,male,5yearly,70_74,36.873
927,1950,estimates,female,5yearly,75_79,31.158
927,1950,estimates,male,5yearly,75_79,33.645
927,1950,estimates,female,5yearly,80_84,27.265
927,1950,estimates,male,5yearly,80_84,24.742
927,1950,estimates,female,5yearly,85_89,18.288
927,1950,estimates,male,5yearly,85_89,14.385
927,1950,estimates,female,5yearly,90_94,8.463
927,1950,estimates,male,5yearly,90_94,5.994
927,1950,estimates,female,5yearly,95plus,2.645
