region,year,variant,gender,freq,age5yearinterval,totaldeaths
1503,1950,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1950,estimates,female,5yearly,0_4,2407.35
1503,1950,estimates,male,5yearly,0_4,3010.864
1503,1950,estimates,female,5yearly,5_9,155.93
1503,1950,estimates,male,5yearly,5_9,189.193
1503,1950,estimates,female,5yearly,10_14,113.168
1503,1950,estimates,male,5yearly,10_14,146.239
1503,1950,estimates,female,5yearly,15_19,149.55
1503,1950,estimates,male,5yearly,15_19,219.154
1503,1950,estimates,female,5yearly,20_24,207.541
1503,1950,estimates,male,5yearly,20_24,309.092
1503,1950,estimates,female,5yearly,25_29,244.027
1503,1950,estimates,male,5yearly,25_29,327.23
1503,1950,estimates,female,5yearly,30_34,257.264
1503,1950,estimates,male,5yearly,30_34,315.451
1503,1950,estimates,female,5yearly,35_39,306.041
1503,1950,estimates,male,5yearly,35_39,377.614
1503,1950,estimates,female,5yearly,40_44,413.414
1503,1950,estimates,male,5yearly,40_44,550.146
1503,1950,estimates,female,5yearly,45_49,543.318
1503,1950,estimates,male,5yearly,45_49,788.093
1503,1950,estimates,female,5yearly,50_54,712.397
1503,1950,estimates,male,5yearly,50_54,1070.91
1503,1950,estimates,female,5yearly,55_59,921.471
1503,1950,estimates,male,5yearly,55_59,1346.675
1503,1950,estimates,female,5yearly,60_64,1239.315
1503,1950,estimates,male,5yearly,60_64,1678.907
1503,1950,estimates,female,5yearly,65_69,1673.566
1503,1950,estimates,male,5yearly,65_69,2014.198
1503,1950,estimates,female,5yearly,70_74,2125.487
1503,1950,estimates,male,5yearly,70_74,2232.102
1503,1950,estimates,female,5yearly,75_79,2284.82
1503,1950,estimates,male,5yearly,75_79,2132.543
1503,1950,estimates,female,5yearly,80_84,1853.299
1503,1950,estimates,male,5yearly,80_84,1531.495
1503,1950,estimates,female,5yearly,85_89,1103.942
1503,1950,estimates,male,5yearly,85_89,785.191
1503,1950,estimates,female,5yearly,90_94,473.051
1503,1950,estimates,male,5yearly,90_94,279.472
1503,1950,estimates,female,5yearly,95plus,142.191
1503,1950,estimates,male,5yearly,95plus,64.549
1503,1955,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1955,estimates,female,5yearly,0_4,2008.317
1503,1955,estimates,male,5yearly,0_4,2543.35
1503,1955,estimates,female,5yearly,5_9,122.82
1503,1955,estimates,male,5yearly,5_9,156.806
1503,1955,estimates,female,5yearly,10_14,92.724
1503,1955,estimates,male,5yearly,10_14,131.809
1503,1955,estimates,female,5yearly,15_19,111.553
1503,1955,estimates,male,5yearly,15_19,198.618
1503,1955,estimates,female,5yearly,20_24,150.174
1503,1955,estimates,male,5yearly,20_24,270.331
1503,1955,estimates,female,5yearly,25_29,178.649
1503,1955,estimates,male,5yearly,25_29,279.93
1503,1955,estimates,female,5yearly,30_34,216.53
1503,1955,estimates,male,5yearly,30_34,298.489
1503,1955,estimates,female,5yearly,35_39,256.587
1503,1955,estimates,male,5yearly,35_39,339.0
1503,1955,estimates,female,5yearly,40_44,337.798
1503,1955,estimates,male,5yearly,40_44,465.546
1503,1955,estimates,female,5yearly,45_49,495.523
1503,1955,estimates,male,5yearly,45_49,739.993
1503,1955,estimates,female,5yearly,50_54,676.763
1503,1955,estimates,male,5yearly,50_54,1107.373
1503,1955,estimates,female,5yearly,55_59,903.52
1503,1955,estimates,male,5yearly,55_59,1489.304
1503,1955,estimates,female,5yearly,60_64,1220.319
1503,1955,estimates,male,5yearly,60_64,1817.373
1503,1955,estimates,female,5yearly,65_69,1670.504
1503,1955,estimates,male,5yearly,65_69,2140.94
1503,1955,estimates,female,5yearly,70_74,2190.867
1503,1955,estimates,male,5yearly,70_74,2366.503
1503,1955,estimates,female,5yearly,75_79,2479.176
1503,1955,estimates,male,5yearly,75_79,2299.397
1503,1955,estimates,female,5yearly,80_84,2178.749
1503,1955,estimates,male,5yearly,80_84,1773.938
1503,1955,estimates,female,5yearly,85_89,1301.235
1503,1955,estimates,male,5yearly,85_89,918.726
1503,1955,estimates,female,5yearly,90_94,515.509
1503,1955,estimates,male,5yearly,90_94,302.991
1503,1955,estimates,female,5yearly,95plus,152.902
1503,1955,estimates,male,5yearly,95plus,69.376
1503,1960,estimates,female,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,male,5yearly,"Region, subregion, country or area *",High-income countries
1503,1960,estimates,female,5yearly,0_4,1658.457
1503,1960,estimates,male,5yearly,0_4,2136.143
1503,1960,estimates,female,5yearly,5_9,104.123
1503,1960,estimates,male,5yearly,5_9,137.223
1503,1960,estimates,female,5yearly,10_14,85.366
1503,1960,estimates,male,5yearly,10_14,129.145
1503,1960,estimates,female,5yearly,15_19,101.119
1503,1960,estimates,male,5yearly,15_19,200.587
1503,1960,estimates,female,5yearly,20_24,125.839
1503,1960,estimates,male,5yearly,20_24,255.223
1503,1960,estimates,female,5yearly,25_29,147.797
1503,1960,estimates,male,5yearly,25_29,258.432
1503,1960,estimates,female,5yearly,30_34,183.046
1503,1960,estimates,male,5yearly,30_34,285.977
1503,1960,estimates,female,5yearly,35_39,247.587
1503,1960,estimates,male,5yearly,35_39,365.159
1503,1960,estimates,female,5yearly,40_44,319.105
1503,1960,estimates,male,5yearly,40_44,466.815
1503,1960,estimates,female,5yearly,45_49,448.218
