region,year,variant,gender,freq,age5yearinterval,totaldeaths
922,1950,estimates,female,5yearly,0_4,1474.778
922,1950,estimates,male,5yearly,0_4,1814.736
922,1950,estimates,female,5yearly,5_9,98.795
922,1950,estimates,male,5yearly,5_9,106.534
922,1950,estimates,female,5yearly,10_14,54.69
922,1950,estimates,male,5yearly,10_14,68.148
922,1950,estimates,female,5yearly,15_19,49.18
922,1950,estimates,male,5yearly,15_19,59.08
922,1950,estimates,female,5yearly,20_24,63.636
922,1950,estimates,male,5yearly,20_24,73.692
922,1950,estimates,female,5yearly,25_29,59.792
922,1950,estimates,male,5yearly,25_29,66.806
922,1950,estimates,female,5yearly,30_34,52.466
922,1950,estimates,male,5yearly,30_34,57.864
922,1950,estimates,female,5yearly,35_39,52.28
922,1950,estimates,male,5yearly,35_39,64.706
922,1950,estimates,female,5yearly,40_44,57.14
922,1950,estimates,male,5yearly,40_44,78.621
922,1950,estimates,female,5yearly,45_49,61.704
922,1950,estimates,male,5yearly,45_49,88.673
922,1950,estimates,female,5yearly,50_54,71.735
922,1950,estimates,male,5yearly,50_54,99.759
922,1950,estimates,female,5yearly,55_59,84.685
922,1950,estimates,male,5yearly,55_59,102.93
922,1950,estimates,female,5yearly,60_64,101.222
922,1950,estimates,male,5yearly,60_64,111.544
922,1950,estimates,female,5yearly,65_69,119.373
922,1950,estimates,male,5yearly,65_69,120.569
922,1950,estimates,female,5yearly,70_74,131.101
922,1950,estimates,male,5yearly,70_74,119.844
922,1950,estimates,female,5yearly,75_79,120.44
922,1950,estimates,male,5yearly,75_79,102.956
922,1950,estimates,female,5yearly,80_84,81.291
922,1950,estimates,male,5yearly,80_84,62.871
922,1950,estimates,female,5yearly,85_89,42.387
922,1950,estimates,male,5yearly,85_89,28.457
922,1950,estimates,female,5yearly,90_94,16.298
922,1950,estimates,male,5yearly,90_94,9.651
922,1950,estimates,female,5yearly,95plus,4.25
922,1950,estimates,male,5yearly,95plus,2
922,1955,estimates,female,5yearly,0_4,1487.36
922,1955,estimates,male,5yearly,0_4,1805.441
922,1955,estimates,female,5yearly,5_9,111.231
922,1955,estimates,male,5yearly,5_9,111.962
