country,variant,freq,year,under5mortalityper1000livebirth
170,estimates,5yearly,1950,188.57616226147
170,estimates,5yearly,1955,153.408529479336
170,estimates,5yearly,1960,131.164640892423
170,estimates,5yearly,1965,114.650314023884
170,estimates,5yearly,1970,101.067560659393
170,estimates,5yearly,1975,80.1870593203091
170,estimates,5yearly,1980,59.7306493864868
170,estimates,5yearly,1985,48.4732683823001
170,estimates,5yearly,1990,37.9927433531426
170,estimates,5yearly,1995,33.2002102848351
170,estimates,5yearly,2000,28.7538113300111
170,estimates,5yearly,2005,26.7782376592831
170,estimates,5yearly,2010,25.1616911677307
170,medium_variant,5yearly,2015,21.8911076210113
170,medium_variant,5yearly,2020,18.9544072116304
170,medium_variant,5yearly,2025,16.3626917542612
170,medium_variant,5yearly,2030,14.3088338918221
170,medium_variant,5yearly,2035,12.4633832106733
170,medium_variant,5yearly,2040,11.1403312139298
170,medium_variant,5yearly,2045,9.93372291774575
170,medium_variant,5yearly,2050,8.84803395941825
170,medium_variant,5yearly,2055,7.87853974969321
170,medium_variant,5yearly,2060,7.02011242122591
170,medium_variant,5yearly,2065,6.34133475789811
170,medium_variant,5yearly,2070,5.77105797347011
170,medium_variant,5yearly,2075,5.28732616561267
170,medium_variant,5yearly,2080,4.85052602068836
170,medium_variant,5yearly,2085,4.4652013873121
170,medium_variant,5yearly,2090,4.12461805394682
170,medium_variant,5yearly,2095,3.8109972389454
