country,variant,freq,year,under5mortalityper1000livebirth
231,estimates,5yearly,1950,333.387476296567
231,estimates,5yearly,1955,304.889747064188
231,estimates,5yearly,1960,269.929174071763
231,estimates,5yearly,1965,249.853101010541
231,estimates,5yearly,1970,237.093281328501
231,estimates,5yearly,1975,230.365120560539
231,estimates,5yearly,1980,236.849726783038
231,estimates,5yearly,1985,212.376618496169
231,estimates,5yearly,1990,190.469829545599
231,estimates,5yearly,1995,155.615695391579
231,estimates,5yearly,2000,122.608903553024
231,estimates,5yearly,2005,91.2351030901495
231,estimates,5yearly,2010,67.9318922828304
231,medium_variant,5yearly,2015,54.897552685392
231,medium_variant,5yearly,2020,42.9562610281978
231,medium_variant,5yearly,2025,34.1335466647429
231,medium_variant,5yearly,2030,27.6055342540222
231,medium_variant,5yearly,2035,22.6651825064818
231,medium_variant,5yearly,2040,19.574762087874
231,medium_variant,5yearly,2045,17.0438458119849
231,medium_variant,5yearly,2050,15.0082808026994
231,medium_variant,5yearly,2055,13.2946343768157
231,medium_variant,5yearly,2060,11.8640037668085
231,medium_variant,5yearly,2065,10.8010924842172
231,medium_variant,5yearly,2070,10.0143720143469
231,medium_variant,5yearly,2075,9.28402996629019
231,medium_variant,5yearly,2080,8.60371547380601
231,medium_variant,5yearly,2085,8.02879175612015
231,medium_variant,5yearly,2090,7.48474424546153
231,medium_variant,5yearly,2095,7.00018285753534
