country,variant,freq,year,under5mortalityper1000livebirth
4,estimates,5yearly,1950,405.991310242872
4,estimates,5yearly,1955,373.972364035666
4,estimates,5yearly,1960,346.304779053283
4,estimates,5yearly,1965,321.246046878081
4,estimates,5yearly,1970,296.480680527425
4,estimates,5yearly,1975,269.617684116999
4,estimates,5yearly,1980,238.172008521063
4,estimates,5yearly,1985,199.197660328464
4,estimates,5yearly,1990,162.407085666122
4,estimates,5yearly,1995,141.858106033602
4,estimates,5yearly,2000,120.286539978628
4,estimates,5yearly,2005,96.9580344613391
4,estimates,5yearly,2010,81.3274000743363
4,medium_variant,5yearly,2015,68.1615898637872
4,medium_variant,5yearly,2020,57.6991818463958
4,medium_variant,5yearly,2025,49.5334879393005
4,medium_variant,5yearly,2030,43.1902360444888
4,medium_variant,5yearly,2035,38.1984703063245
4,medium_variant,5yearly,2040,34.0790453033278
4,medium_variant,5yearly,2045,30.7658765257529
4,medium_variant,5yearly,2050,27.9740904691343
4,medium_variant,5yearly,2055,25.3855329016487
4,medium_variant,5yearly,2060,23.2633704222323
4,medium_variant,5yearly,2065,21.340123087938
4,medium_variant,5yearly,2070,19.4618842000608
4,medium_variant,5yearly,2075,17.7901176870293
4,medium_variant,5yearly,2080,16.4138464424558
4,medium_variant,5yearly,2085,15.1312707414152
4,medium_variant,5yearly,2090,13.9413306034066
4,medium_variant,5yearly,2095,12.8398221434175
