country,variant,freq,year,under5mortalityper1000livebirth
764,estimates,5yearly,1950,188.969243477617
764,estimates,5yearly,1955,158.797572046291
764,estimates,5yearly,1960,132.725679231046
764,estimates,5yearly,1965,109.169897777319
764,estimates,5yearly,1970,85.6752927065298
764,estimates,5yearly,1975,66.7761423133415
764,estimates,5yearly,1980,53.089717291435
764,estimates,5yearly,1985,41.5001850651515
764,estimates,5yearly,1990,31.2928553424597
764,estimates,5yearly,1995,24.6013910626862
764,estimates,5yearly,2000,19.5967087021877
764,estimates,5yearly,2005,15.5983018394334
764,estimates,5yearly,2010,13.0504004499094
764,medium_variant,5yearly,2015,10.9148629952094
764,medium_variant,5yearly,2020,9.43245853937724
764,medium_variant,5yearly,2025,8.31417364335052
764,medium_variant,5yearly,2030,7.49043197102173
764,medium_variant,5yearly,2035,6.79446377240733
764,medium_variant,5yearly,2040,6.18089024652058
764,medium_variant,5yearly,2045,5.6543219898928
764,medium_variant,5yearly,2050,5.1824233001968
764,medium_variant,5yearly,2055,4.8099621142198
764,medium_variant,5yearly,2060,4.46517493573373
764,medium_variant,5yearly,2065,4.16253024161184
764,medium_variant,5yearly,2070,3.8670255367822
764,medium_variant,5yearly,2075,3.61437835745881
764,medium_variant,5yearly,2080,3.37263194932824
764,medium_variant,5yearly,2085,3.14784531758661
764,medium_variant,5yearly,2090,2.94339984412373
764,medium_variant,5yearly,2095,2.75720175818805
764,estimates,5yearly,Regi,Thailand
764,medium_variant,5yearly,Regi,Thailand
