agebroad,population,region,variant,year
"Region, subregion, country or area *",Upper-middle-income countries,1502,estimates,1950
0_1,60697.695,1502,estimates,1950
0_4,132117.208,1502,estimates,1950
0_14,332987.837,1502,estimates,1950
0_17,389450.927,1502,estimates,1950
0_19,425631.926,1502,estimates,1950
0_24,511549.024,1502,estimates,1950
3_4,45613.933,1502,estimates,1950
3_5,66449.096,1502,estimates,1950
3_6,86538.195,1502,estimates,1950
4_5,42825.333,1502,estimates,1950
4_6,62914.432,1502,estimates,1950
5_14,200870.629,1502,estimates,1950
5_10,119649.593,1502,estimates,1950
5_11,140057.628,1502,estimates,1950
6_9,78924.836,1502,estimates,1950
6_10,98814.43,1502,estimates,1950
6_11,119222.465,1502,estimates,1950
6_12,139875.653,1502,estimates,1950
7_10,78725.331,1502,estimates,1950
7_12,119786.554,1502,estimates,1950
11_16,119296.735,1502,estimates,1950
11_17,137684.126,1502,estimates,1950
11_18,155841.539,1502,estimates,1950
12_14,60813.001,1502,estimates,1950
12_16,98888.7,1502,estimates,1950
12_17,117276.091,1502,estimates,1950
12_18,135433.504,1502,estimates,1950
13_17,96622.903,1502,estimates,1950
13_18,114780.316,1502,estimates,1950
13_19,132803.902,1502,estimates,1950
15_17,56463.09,1502,estimates,1950
18_23,105920.429,1502,estimates,1950
15_24,178561.187,1502,estimates,1950
15_49,481795.736,1502,estimates,1950
15_59,554490.858,1502,estimates,1950
15_64,581116.376,1502,estimates,1950
20_64,488472.287,1502,estimates,1950
20_69,508391.788,1502,estimates,1950
25_49,303234.549,1502,estimates,1950
25_64,402555.189,1502,estimates,1950
25_69,422474.69,1502,estimates,1950
15plus,623215.819,1502,estimates,1950
16plus,603930.796,1502,estimates,1950
17plus,585140.12,1502,estimates,1950
18plus,566752.729,1502,estimates,1950
20plus,530571.73,1502,estimates,1950
21plus,512724.826,1502,estimates,1950
25plus,444654.632,1502,estimates,1950
50plus,141420.083,1502,estimates,1950
60plus,68724.961,1502,estimates,1950
65plus,42099.443,1502,estimates,1950
70plus,22179.942,1502,estimates,1950
75plus,10166.449,1502,estimates,1950
80plus,3621.616,1502,estimates,1950
85plus,1091.883,1502,estimates,1950
90plus,314.45,1502,estimates,1950
total,956203.656,1502,estimates,1950
"Region, subregion, country or area *",Upper-middle-income countries,1502,estimates,1951
0_1,66536.93,1502,estimates,1951
0_4,143915.281,1502,estimates,1951
0_14,346570.933,1502,estimates,1951
0_17,404290.917,1502,estimates,1951
0_19,440728.285,1502,estimates,1951
0_24,528155.815,1502,estimates,1951
3_4,49196.493,1502,estimates,1951
3_5,71211.268,1502,estimates,1951
3_6,92066.9,1502,estimates,1951
4_5,45594.011,1502,estimates,1951
4_6,66449.643,1502,estimates,1951
5_14,202655.652,1502,estimates,1951
5_10,121485.083,1502,estimates,1951
5_11,141343.197,1502,estimates,1951
6_9,79908.304,1502,estimates,1951
6_10,99470.308,1502,estimates,1951
6_11,119328.422,1502,estimates,1951
6_12,139698.033,1502,estimates,1951
7_10,78614.676,1502,estimates,1951
7_12,118842.401,1502,estimates,1951
11_16,120147.908,1502,estimates,1951
11_17,138890.553,1502,estimates,1951
11_18,157226.255,1502,estimates,1951
12_14,61312.455,1502,estimates,1951
12_16,100289.794,1502,estimates,1951
12_17,119032.439,1502,estimates,1951
12_18,137368.141,1502,estimates,1951
13_17,98662.828,1502,estimates,1951
13_18,116998.53,1502,estimates,1951
13_19,135100.196,1502,estimates,1951
15_17,57719.984,1502,estimates,1951
18_23,107094.324,1502,estimates,1951
15_24,181584.882,1502,estimates,1951
15_49,489801.059,1502,estimates,1951
15_59,563601.606,1502,estimates,1951
15_64,590429.366,1502,estimates,1951
20_64,496272.014,1502,estimates,1951
20_69,516416.587,1502,estimates,1951
25_49,308216.177,1502,estimates,1951
25_64,408844.484,1502,estimates,1951
25_69,428989.057,1502,estimates,1951
15plus,633624.41,1502,estimates,1951
16plus,613887.204,1502,estimates,1951
17plus,594647.071,1502,estimates,1951
18plus,575904.426,1502,estimates,1951
20plus,539467.058,1502,estimates,1951
21plus,521503.368,1502,estimates,1951
25plus,452039.528,1502,estimates,1951
50plus,143823.351,1502,estimates,1951
60plus,70022.804,1502,estimates,1951
65plus,43195.044,1502,estimates,1951
70plus,23050.471,1502,estimates,1951
75plus,10652.591,1502,estimates,1951
80plus,3926.914,1502,estimates,1951
85plus,1171.009,1502,estimates,1951
90plus,320.715,1502,estimates,1951
total,980195.343,1502,estimates,1951
"Region, subregion, country or area *",Upper-middle-income countries,1502,estimates,1952
0_1,71547.788,1502,estimates,1952
0_4,154973.368,1502,estimates,1952
0_14,359660.425,1502,estimates,1952
0_17,418652.54,1502,estimates,1952
