country,year,variant,gender,freq,age5yearinterval,totaldeaths
626,1950,estimates,female,5yearly,0_4,19.517
626,1950,estimates,male,5yearly,0_4,21.085
626,1950,estimates,female,5yearly,5_9,1.487
626,1950,estimates,male,5yearly,5_9,1.345
626,1950,estimates,female,5yearly,10_14,1.032
626,1950,estimates,male,5yearly,10_14,0.875
626,1950,estimates,female,5yearly,15_19,1.137
626,1950,estimates,male,5yearly,15_19,1.011
626,1950,estimates,female,5yearly,20_24,1.286
626,1950,estimates,male,5yearly,20_24,1.269
626,1950,estimates,female,5yearly,25_29,1.275
626,1950,estimates,male,5yearly,25_29,1.306
626,1950,estimates,female,5yearly,30_34,1.205
626,1950,estimates,male,5yearly,30_34,1.29
626,1950,estimates,female,5yearly,35_39,1.08
626,1950,estimates,male,5yearly,35_39,1.304
626,1950,estimates,female,5yearly,40_44,0.893
626,1950,estimates,male,5yearly,40_44,1.277
626,1950,estimates,female,5yearly,45_49,0.937
626,1950,estimates,male,5yearly,45_49,1.265
626,1950,estimates,female,5yearly,50_54,1.065
626,1950,estimates,male,5yearly,50_54,1.173
626,1950,estimates,female,5yearly,55_59,0.999
626,1950,estimates,male,5yearly,55_59,0.997
626,1950,estimates,female,5yearly,60_64,1.167
626,1950,estimates,male,5yearly,60_64,1.102
626,1950,estimates,female,5yearly,65_69,1.395
626,1950,estimates,male,5yearly,65_69,1.251
626,1950,estimates,female,5yearly,70_74,1.301
626,1950,estimates,male,5yearly,70_74,1.09
626,1950,estimates,female,5yearly,75_79,1.016
626,1950,estimates,male,5yearly,75_79,0.774
626,1950,estimates,female,5yearly,80_84,0.551
626,1950,estimates,male,5yearly,80_84,0.392
626,1950,estimates,female,5yearly,85_89,0.189
626,1950,estimates,male,5yearly,85_89,0.126
626,1950,estimates,female,5yearly,90_94,0.042
626,1950,estimates,male,5yearly,90_94,0.025
626,1950,estimates,female,5yearly,95plus,0.005
626,1950,estimates,male,5yearly,95plus,0.002
626,1955,estimates,female,5yearly,0_4,18.752
626,1955,estimates,male,5yearly,0_4,20.445
626,1955,estimates,female,5yearly,5_9,1.449
626,1955,estimates,male,5yearly,5_9,1.325
626,1955,estimates,female,5yearly,10_14,1.034
626,1955,estimates,male,5yearly,10_14,0.9
626,1955,estimates,female,5yearly,15_19,1.117
626,1955,estimates,male,5yearly,15_19,1.009
626,1955,estimates,female,5yearly,20_24,1.236
626,1955,estimates,male,5yearly,20_24,1.225
626,1955,estimates,female,5yearly,25_29,1.235
626,1955,estimates,male,5yearly,25_29,1.264
626,1955,estimates,female,5yearly,30_34,1.186
626,1955,estimates,male,5yearly,30_34,1.245
626,1955,estimates,female,5yearly,35_39,1.097
626,1955,estimates,male,5yearly,35_39,1.276
626,1955,estimates,female,5yearly,40_44,0.946
626,1955,estimates,male,5yearly,40_44,1.275
626,1955,estimates,female,5yearly,45_49,0.814
626,1955,estimates,male,5yearly,45_49,1.233
626,1955,estimates,female,5yearly,50_54,0.936
626,1955,estimates,male,5yearly,50_54,1.226
626,1955,estimates,female,5yearly,55_59,1.11
626,1955,estimates,male,5yearly,55_59,1.13
626,1955,estimates,female,5yearly,60_64,1.029
626,1955,estimates,male,5yearly,60_64,0.949
626,1955,estimates,female,5yearly,65_69,1.115
626,1955,estimates,male,5yearly,65_69,0.993
626,1955,estimates,female,5yearly,70_74,1.226
626,1955,estimates,male,5yearly,70_74,1.038
626,1955,estimates,female,5yearly,75_79,0.968
626,1955,estimates,male,5yearly,75_79,0.772
626,1955,estimates,female,5yearly,80_84,0.564
626,1955,estimates,male,5yearly,80_84,0.406
626,1955,estimates,female,5yearly,85_89,0.201
626,1955,estimates,male,5yearly,85_89,0.13
626,1955,estimates,female,5yearly,90_94,0.042
626,1955,estimates,male,5yearly,90_94,0.025
626,1955,estimates,female,5yearly,95plus,0.005
626,1955,estimates,male,5yearly,95plus,0.002
626,1960,estimates,female,5yearly,0_4,18.685
626,1960,estimates,male,5yearly,0_4,20.361
626,1960,estimates,female,5yearly,5_9,1.402
626,1960,estimates,male,5yearly,5_9,1.279
626,1960,estimates,female,5yearly,10_14,1.025
626,1960,estimates,male,5yearly,10_14,0.894
626,1960,estimates,female,5yearly,15_19,1.132
626,1960,estimates,male,5yearly,15_19,1.036
626,1960,estimates,female,5yearly,20_24,1.23
626,1960,estimates,male,5yearly,20_24,1.224
626,1960,estimates,female,5yearly,25_29,1.202
626,1960,estimates,male,5yearly,25_29,1.222
626,1960,estimates,female,5yearly,30_34,1.165
626,1960,estimates,male,5yearly,30_34,1.208
626,1960,estimates,female,5yearly,35_39,1.099
626,1960,estimates,male,5yearly,35_39,1.238
626,1960,estimates,female,5yearly,40_44,0.981
626,1960,estimates,male,5yearly,40_44,1.261
626,1960,estimates,female,5yearly,45_49,0.885
626,1960,estimates,male,5yearly,45_49,1.251
626,1960,estimates,female,5yearly,50_54,0.832
626,1960,estimates,male,5yearly,50_54,1.223
626,1960,estimates,female,5yearly,55_59,1.005
626,1960,estimates,male,5yearly,55_59,1.218
626,1960,estimates,female,5yearly,60_64,1.188
626,1960,estimates,male,5yearly,60_64,1.115
626,1960,estimates,female,5yearly,65_69,1.03
626,1960,estimates,male,5yearly,65_69,0.886
626,1960,estimates,female,5yearly,70_74,1.023
626,1960,estimates,male,5yearly,70_74,0.853
626,1960,estimates,female,5yearly,75_79,0.969
626,1960,estimates,male,5yearly,75_79,0.772
626,1960,estimates,female,5yearly,80_84,0.577
