country,year,variant,gender,freq,age5yearinterval,totaldeaths
710,1950,estimates,female,5yearly,0_4,250.121
710,1950,estimates,male,5yearly,0_4,310.783
710,1950,estimates,female,5yearly,5_9,17.301
710,1950,estimates,male,5yearly,5_9,18.4
710,1950,estimates,female,5yearly,10_14,12.267
710,1950,estimates,male,5yearly,10_14,12.391
710,1950,estimates,female,5yearly,15_19,14.869
710,1950,estimates,male,5yearly,15_19,16.16
710,1950,estimates,female,5yearly,20_24,17.04
710,1950,estimates,male,5yearly,20_24,20.468
710,1950,estimates,female,5yearly,25_29,17.306
710,1950,estimates,male,5yearly,25_29,20.871
710,1950,estimates,female,5yearly,30_34,17.456
710,1950,estimates,male,5yearly,30_34,20.839
710,1950,estimates,female,5yearly,35_39,17.269
710,1950,estimates,male,5yearly,35_39,22.274
710,1950,estimates,female,5yearly,40_44,16.656
710,1950,estimates,male,5yearly,40_44,23.499
710,1950,estimates,female,5yearly,45_49,16.568
710,1950,estimates,male,5yearly,45_49,24.223
710,1950,estimates,female,5yearly,50_54,18.12
710,1950,estimates,male,5yearly,50_54,25.399
710,1950,estimates,female,5yearly,55_59,21.275
710,1950,estimates,male,5yearly,55_59,27.757
710,1950,estimates,female,5yearly,60_64,25.736
710,1950,estimates,male,5yearly,60_64,30.009
710,1950,estimates,female,5yearly,65_69,29.859
710,1950,estimates,male,5yearly,65_69,30.177
710,1950,estimates,female,5yearly,70_74,30.375
710,1950,estimates,male,5yearly,70_74,29.886
710,1950,estimates,female,5yearly,75_79,25.107
710,1950,estimates,male,5yearly,75_79,25.464
710,1950,estimates,female,5yearly,80_84,19.872
710,1950,estimates,male,5yearly,80_84,18.7
710,1950,estimates,female,5yearly,85_89,15.433
710,1950,estimates,male,5yearly,85_89,13.106
710,1950,estimates,female,5yearly,90_94,6.834
710,1950,estimates,male,5yearly,90_94,5.225
710,1950,estimates,female,5yearly,95plus,1.672
710,1950,estimates,male,5yearly,95plus,1.011
710,1955,estimates,female,5yearly,0_4,246.373
710,1955,estimates,male,5yearly,0_4,304.326
710,1955,estimates,female,5yearly,5_9,17.426
710,1955,estimates,male,5yearly,5_9,18.535
710,1955,estimates,female,5yearly,10_14,11.855
710,1955,estimates,male,5yearly,10_14,12.097
710,1955,estimates,female,5yearly,15_19,14.603
710,1955,estimates,male,5yearly,15_19,15.613
710,1955,estimates,female,5yearly,20_24,16.756
710,1955,estimates,male,5yearly,20_24,19.41
710,1955,estimates,female,5yearly,25_29,16.963
710,1955,estimates,male,5yearly,25_29,20.098
710,1955,estimates,female,5yearly,30_34,16.791
710,1955,estimates,male,5yearly,30_34,19.917
710,1955,estimates,female,5yearly,35_39,16.957
710,1955,estimates,male,5yearly,35_39,21.241
710,1955,estimates,female,5yearly,40_44,16.826
710,1955,estimates,male,5yearly,40_44,23.201
710,1955,estimates,female,5yearly,45_49,17.396
710,1955,estimates,male,5yearly,45_49,25.112
710,1955,estimates,female,5yearly,50_54,18.86
710,1955,estimates,male,5yearly,50_54,26.839
710,1955,estimates,female,5yearly,55_59,21.699
710,1955,estimates,male,5yearly,55_59,28.765
710,1955,estimates,female,5yearly,60_64,26.017
710,1955,estimates,male,5yearly,60_64,31.486
710,1955,estimates,female,5yearly,65_69,30.762
710,1955,estimates,male,5yearly,65_69,32.67
710,1955,estimates,female,5yearly,70_74,33.768
