country,year,variant,gender,freq,age5yearinterval,totaldeaths
233,1950,estimates,female,5yearly,0_4,4.752
233,1950,estimates,male,5yearly,0_4,6.214
233,1950,estimates,female,5yearly,5_9,0.282
233,1950,estimates,male,5yearly,5_9,0.387
233,1950,estimates,female,5yearly,10_14,0.238
233,1950,estimates,male,5yearly,10_14,0.331
233,1950,estimates,female,5yearly,15_19,0.337
233,1950,estimates,male,5yearly,15_19,0.571
233,1950,estimates,female,5yearly,20_24,0.439
233,1950,estimates,male,5yearly,20_24,0.831
233,1950,estimates,female,5yearly,25_29,0.458
233,1950,estimates,male,5yearly,25_29,0.79
233,1950,estimates,female,5yearly,30_34,0.406
233,1950,estimates,male,5yearly,30_34,0.607
233,1950,estimates,female,5yearly,35_39,0.491
233,1950,estimates,male,5yearly,35_39,0.723
233,1950,estimates,female,5yearly,40_44,0.712
233,1950,estimates,male,5yearly,40_44,1.045
233,1950,estimates,female,5yearly,45_49,0.948
233,1950,estimates,male,5yearly,45_49,1.428
233,1950,estimates,female,5yearly,50_54,1.262
233,1950,estimates,male,5yearly,50_54,1.738
233,1950,estimates,female,5yearly,55_59,1.661
233,1950,estimates,male,5yearly,55_59,1.939
233,1950,estimates,female,5yearly,60_64,2.297
233,1950,estimates,male,5yearly,60_64,2.417
233,1950,estimates,female,5yearly,65_69,3.36
233,1950,estimates,male,5yearly,65_69,3.015
233,1950,estimates,female,5yearly,70_74,4.881
233,1950,estimates,male,5yearly,70_74,3.513
233,1950,estimates,female,5yearly,75_79,6.161
233,1950,estimates,male,5yearly,75_79,3.486
233,1950,estimates,female,5yearly,80_84,5.883
233,1950,estimates,male,5yearly,80_84,2.662
233,1950,estimates,female,5yearly,85_89,3.95
233,1950,estimates,male,5yearly,85_89,1.495
233,1950,estimates,female,5yearly,90_94,1.751
233,1950,estimates,male,5yearly,90_94,0.538
233,1950,estimates,female,5yearly,95plus,0.468
233,1950,estimates,male,5yearly,95plus,0.109
233,1955,estimates,female,5yearly,0_4,2.68
233,1955,estimates,male,5yearly,0_4,3.536
233,1955,estimates,female,5yearly,5_9,0.152
233,1955,estimates,male,5yearly,5_9,0.228
233,1955,estimates,female,5yearly,10_14,0.126
