country,year,variant,gender,freq,age5yearinterval,totaldeaths
862,1950,estimates,female,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1950,estimates,male,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1950,estimates,female,5yearly,0_4,96.065
862,1950,estimates,male,5yearly,0_4,108.184
862,1950,estimates,female,5yearly,5_9,4.361
862,1950,estimates,male,5yearly,5_9,4.769
862,1950,estimates,female,5yearly,10_14,2.273
862,1950,estimates,male,5yearly,10_14,2.995
862,1950,estimates,female,5yearly,15_19,2.91
862,1950,estimates,male,5yearly,15_19,4.217
862,1950,estimates,female,5yearly,20_24,3.773
862,1950,estimates,male,5yearly,20_24,5.04
862,1950,estimates,female,5yearly,25_29,3.838
862,1950,estimates,male,5yearly,25_29,5.16
862,1950,estimates,female,5yearly,30_34,3.831
862,1950,estimates,male,5yearly,30_34,5.258
862,1950,estimates,female,5yearly,35_39,4.27
862,1950,estimates,male,5yearly,35_39,5.668
862,1950,estimates,female,5yearly,40_44,4.917
862,1950,estimates,male,5yearly,40_44,6.328
862,1950,estimates,female,5yearly,45_49,5.556
862,1950,estimates,male,5yearly,45_49,7.103
862,1950,estimates,female,5yearly,50_54,6.096
862,1950,estimates,male,5yearly,50_54,7.741
862,1950,estimates,female,5yearly,55_59,6.495
862,1950,estimates,male,5yearly,55_59,8.006
862,1950,estimates,female,5yearly,60_64,6.699
862,1950,estimates,male,5yearly,60_64,7.897
862,1950,estimates,female,5yearly,65_69,6.599
862,1950,estimates,male,5yearly,65_69,7.393
862,1950,estimates,female,5yearly,70_74,6.04
862,1950,estimates,male,5yearly,70_74,6.398
862,1950,estimates,female,5yearly,75_79,4.931
862,1950,estimates,male,5yearly,75_79,4.93
862,1950,estimates,female,5yearly,80_84,3.395
862,1950,estimates,male,5yearly,80_84,3.219
862,1950,estimates,female,5yearly,85_89,1.852
862,1950,estimates,male,5yearly,85_89,1.679
862,1950,estimates,female,5yearly,90_94,0.699
862,1950,estimates,male,5yearly,90_94,0.594
862,1950,estimates,female,5yearly,95plus,0.183
862,1950,estimates,male,5yearly,95plus,0.136
862,1955,estimates,female,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1955,estimates,male,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1955,estimates,female,5yearly,0_4,98.691
862,1955,estimates,male,5yearly,0_4,112.299
862,1955,estimates,female,5yearly,5_9,4.487
862,1955,estimates,male,5yearly,5_9,5.038
862,1955,estimates,female,5yearly,10_14,2.323
862,1955,estimates,male,5yearly,10_14,3.209
862,1955,estimates,female,5yearly,15_19,2.95
862,1955,estimates,male,5yearly,15_19,4.465
862,1955,estimates,female,5yearly,20_24,3.829
862,1955,estimates,male,5yearly,20_24,5.32
862,1955,estimates,female,5yearly,25_29,3.924
862,1955,estimates,male,5yearly,25_29,5.479
862,1955,estimates,female,5yearly,30_34,3.958
862,1955,estimates,male,5yearly,30_34,5.606
862,1955,estimates,female,5yearly,35_39,4.454
862,1955,estimates,male,5yearly,35_39,6.072
862,1955,estimates,female,5yearly,40_44,5.209
862,1955,estimates,male,5yearly,40_44,6.798
862,1955,estimates,female,5yearly,45_49,5.98
862,1955,estimates,male,5yearly,45_49,7.579
862,1955,estimates,female,5yearly,50_54,6.62
862,1955,estimates,male,5yearly,50_54,8.356
862,1955,estimates,female,5yearly,55_59,7.067
862,1955,estimates,male,5yearly,55_59,8.925
862,1955,estimates,female,5yearly,60_64,7.282
862,1955,estimates,male,5yearly,60_64,8.964
862,1955,estimates,female,5yearly,65_69,7.192
862,1955,estimates,male,5yearly,65_69,8.443
862,1955,estimates,female,5yearly,70_74,6.663
862,1955,estimates,male,5yearly,70_74,7.368
862,1955,estimates,female,5yearly,75_79,5.574
862,1955,estimates,male,5yearly,75_79,5.757
862,1955,estimates,female,5yearly,80_84,4.002
862,1955,estimates,male,5yearly,80_84,3.84
862,1955,estimates,female,5yearly,85_89,2.329
862,1955,estimates,male,5yearly,85_89,2.079
862,1955,estimates,female,5yearly,90_94,0.976
862,1955,estimates,male,5yearly,90_94,0.802
862,1955,estimates,female,5yearly,95plus,0.292
862,1955,estimates,male,5yearly,95plus,0.212
862,1960,estimates,female,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1960,estimates,male,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1960,estimates,female,5yearly,0_4,98.387
862,1960,estimates,male,5yearly,0_4,112.931
862,1960,estimates,female,5yearly,5_9,4.578
862,1960,estimates,male,5yearly,5_9,5.386
862,1960,estimates,female,5yearly,10_14,2.309
862,1960,estimates,male,5yearly,10_14,3.356
862,1960,estimates,female,5yearly,15_19,2.929
862,1960,estimates,male,5yearly,15_19,4.632
862,1960,estimates,female,5yearly,20_24,3.747
862,1960,estimates,male,5yearly,20_24,5.454
862,1960,estimates,female,5yearly,25_29,3.827
862,1960,estimates,male,5yearly,25_29,5.595
862,1960,estimates,female,5yearly,30_34,3.858
862,1960,estimates,male,5yearly,30_34,5.712
862,1960,estimates,female,5yearly,35_39,4.359
862,1960,estimates,male,5yearly,35_39,6.189
862,1960,estimates,female,5yearly,40_44,5.208
862,1960,estimates,male,5yearly,40_44,7.046
862,1960,estimates,female,5yearly,45_49,6.178
862,1960,estimates,male,5yearly,45_49,8.066
862,1960,estimates,female,5yearly,50_54,7.079
862,1960,estimates,male,5yearly,50_54,9.017
862,1960,estimates,female,5yearly,55_59,7.755
862,1960,estimates,male,5yearly,55_59,9.845
862,1960,estimates,female,5yearly,60_64,8.113
862,1960,estimates,male,5yearly,60_64,10.275
862,1960,estimates,female,5yearly,65_69,8.082
862,1960,estimates,male,5yearly,65_69,9.903
862,1960,estimates,female,5yearly,70_74,7.563
862,1960,estimates,male,5yearly,70_74,8.731
862,1960,estimates,female,5yearly,75_79,6.447
862,1960,estimates,male,5yearly,75_79,6.9
862,1960,estimates,female,5yearly,80_84,4.77
862,1960,estimates,male,5yearly,80_84,4.669
862,1960,estimates,female,5yearly,85_89,2.904
862,1960,estimates,male,5yearly,85_89,2.571
862,1960,estimates,female,5yearly,90_94,1.303
862,1960,estimates,male,5yearly,90_94,1.03
862,1960,estimates,female,5yearly,95plus,0.438
862,1960,estimates,male,5yearly,95plus,0.299
862,1965,estimates,female,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1965,estimates,male,5yearly,"Region, subregion, country or area *",Venezuela (Bolivarian Republic of)
862,1965,estimates,female,5yearly,0_4,85.5
862,1965,estimates,male,5yearly,0_4,100.042
