country,year,variant,gender,freq,age5yearinterval,totaldeaths
398,1950,estimates,female,5yearly,0_4,75.333
398,1950,estimates,male,5yearly,0_4,93.66
398,1950,estimates,female,5yearly,5_9,3.431
398,1950,estimates,male,5yearly,5_9,3.993
398,1950,estimates,female,5yearly,10_14,3.075
398,1950,estimates,male,5yearly,10_14,4.618
398,1950,estimates,female,5yearly,15_19,3.756
398,1950,estimates,male,5yearly,15_19,6.299
398,1950,estimates,female,5yearly,20_24,4.097
398,1950,estimates,male,5yearly,20_24,7.972
398,1950,estimates,female,5yearly,25_29,3.603
398,1950,estimates,male,5yearly,25_29,7.931
398,1950,estimates,female,5yearly,30_34,2.506
398,1950,estimates,male,5yearly,30_34,5.478
398,1950,estimates,female,5yearly,35_39,3.223
398,1950,estimates,male,5yearly,35_39,6.685
398,1950,estimates,female,5yearly,40_44,4.622
398,1950,estimates,male,5yearly,40_44,9.919
398,1950,estimates,female,5yearly,45_49,5.963
398,1950,estimates,male,5yearly,45_49,13.109
398,1950,estimates,female,5yearly,50_54,7.045
398,1950,estimates,male,5yearly,50_54,15.976
398,1950,estimates,female,5yearly,55_59,7.844
398,1950,estimates,male,5yearly,55_59,20.191
398,1950,estimates,female,5yearly,60_64,11.599
398,1950,estimates,male,5yearly,60_64,27.371
398,1950,estimates,female,5yearly,65_69,16.178
398,1950,estimates,male,5yearly,65_69,30.126
398,1950,estimates,female,5yearly,70_74,18.675
398,1950,estimates,male,5yearly,70_74,27.134
398,1950,estimates,female,5yearly,75_79,18.07
398,1950,estimates,male,5yearly,75_79,21.28
398,1950,estimates,female,5yearly,80_84,12.657
398,1950,estimates,male,5yearly,80_84,12.685
398,1950,estimates,female,5yearly,85_89,7.179
398,1950,estimates,male,5yearly,85_89,5.793
398,1950,estimates,female,5yearly,90_94,3.267
398,1950,estimates,male,5yearly,90_94,1.833
398,1950,estimates,female,5yearly,95plus,1.091
398,1950,estimates,male,5yearly,95plus,0.392
398,1955,estimates,female,5yearly,0_4,90.831
398,1955,estimates,male,5yearly,0_4,111.86
398,1955,estimates,female,5yearly,5_9,4.09
398,1955,estimates,male,5yearly,5_9,4.93
398,1955,estimates,female,5yearly,10_14,2.411
398,1955,estimates,male,5yearly,10_14,3.654
398,1955,estimates,female,5yearly,15_19,3.761
398,1955,estimates,male,5yearly,15_19,6.324
398,1955,estimates,female,5yearly,20_24,4.385
398,1955,estimates,male,5yearly,20_24,9.282
398,1955,estimates,female,5yearly,25_29,3.51
398,1955,estimates,male,5yearly,25_29,9.73
398,1955,estimates,female,5yearly,30_34,3.41
398,1955,estimates,male,5yearly,30_34,8.967
398,1955,estimates,female,5yearly,35_39,2.928
398,1955,estimates,male,5yearly,35_39,6.42
398,1955,estimates,female,5yearly,40_44,4.103
398,1955,estimates,male,5yearly,40_44,8.731
398,1955,estimates,female,5yearly,45_49,6.247
398,1955,estimates,male,5yearly,45_49,13.615
398,1955,estimates,female,5yearly,50_54,8.217
398,1955,estimates,male,5yearly,50_54,16.789
398,1955,estimates,female,5yearly,55_59,10.152
398,1955,estimates,male,5yearly,55_59,19.294
398,1955,estimates,female,5yearly,60_64,11.609
398,1955,estimates,male,5yearly,60_64,22.608
398,1955,estimates,female,5yearly,65_69,16.077
398,1955,estimates,male,5yearly,65_69,27.621
398,1955,estimates,female,5yearly,70_74,20.931
398,1955,estimates,male,5yearly,70_74,28.654
398,1955,estimates,female,5yearly,75_79,20.47
398,1955,estimates,male,5yearly,75_79,22.65
398,1955,estimates,female,5yearly,80_84,15.159
398,1955,estimates,male,5yearly,80_84,14.034
398,1955,estimates,female,5yearly,85_89,8.456
398,1955,estimates,male,5yearly,85_89,6.501
398,1955,estimates,female,5yearly,90_94,3.735
398,1955,estimates,male,5yearly,90_94,2.131
398,1955,estimates,female,5yearly,95plus,1.374
398,1955,estimates,male,5yearly,95plus,0.504
398,1960,estimates,female,5yearly,0_4,97.886
398,1960,estimates,male,5yearly,0_4,120.028
398,1960,estimates,female,5yearly,5_9,4.912
398,1960,estimates,male,5yearly,5_9,6.012
398,1960,estimates,female,5yearly,10_14,2.871
398,1960,estimates,male,5yearly,10_14,4.624
398,1960,estimates,female,5yearly,15_19,2.941
398,1960,estimates,male,5yearly,15_19,5.143
398,1960,estimates,female,5yearly,20_24,4.159
398,1960,estimates,male,5yearly,20_24,9.409
398,1960,estimates,female,5yearly,25_29,3.822
398,1960,estimates,male,5yearly,25_29,11.785
398,1960,estimates,female,5yearly,30_34,3.493
398,1960,estimates,male,5yearly,30_34,11.302
398,1960,estimates,female,5yearly,35_39,4
398,1960,estimates,male,5yearly,35_39,10.503
398,1960,estimates,female,5yearly,40_44,3.84
398,1960,estimates,male,5yearly,40_44,8.571
398,1960,estimates,female,5yearly,45_49,5.733
398,1960,estimates,male,5yearly,45_49,12.309
398,1960,estimates,female,5yearly,50_54,8.856
398,1960,estimates,male,5yearly,50_54,17.809
398,1960,estimates,female,5yearly,55_59,12.238
398,1960,estimates,male,5yearly,55_59,20.871
398,1960,estimates,female,5yearly,60_64,15.4
398,1960,estimates,male,5yearly,60_64,22.43
398,1960,estimates,female,5yearly,65_69,16.815
398,1960,estimates,male,5yearly,65_69,23.963
398,1960,estimates,female,5yearly,70_74,21.678
398,1960,estimates,male,5yearly,70_74,27.516
398,1960,estimates,female,5yearly,75_79,23.92
398,1960,estimates,male,5yearly,75_79,25.039
