country,year,variant,gender,freq,age5yearinterval,totaldeaths
533,1950,estimates,female,5yearly,"Region, subregion, country or area *",Aruba
533,1950,estimates,male,5yearly,"Region, subregion, country or area *",Aruba
533,1950,estimates,female,5yearly,0_4,0.392
533,1950,estimates,male,5yearly,0_4,0.442
533,1950,estimates,female,5yearly,5_9,0.026
533,1950,estimates,male,5yearly,5_9,0.024
533,1950,estimates,female,5yearly,10_14,0.018
533,1950,estimates,male,5yearly,10_14,0.017
533,1950,estimates,female,5yearly,15_19,0.023
533,1950,estimates,male,5yearly,15_19,0.023
533,1950,estimates,female,5yearly,20_24,0.027
533,1950,estimates,male,5yearly,20_24,0.026
533,1950,estimates,female,5yearly,25_29,0.026
533,1950,estimates,male,5yearly,25_29,0.026
533,1950,estimates,female,5yearly,30_34,0.028
533,1950,estimates,male,5yearly,30_34,0.027
533,1950,estimates,female,5yearly,35_39,0.031
533,1950,estimates,male,5yearly,35_39,0.032
533,1950,estimates,female,5yearly,40_44,0.034
533,1950,estimates,male,5yearly,40_44,0.04
533,1950,estimates,female,5yearly,45_49,0.034
533,1950,estimates,male,5yearly,45_49,0.042
533,1950,estimates,female,5yearly,50_54,0.031
533,1950,estimates,male,5yearly,50_54,0.036
533,1950,estimates,female,5yearly,55_59,0.031
533,1950,estimates,male,5yearly,55_59,0.033
533,1950,estimates,female,5yearly,60_64,0.033
533,1950,estimates,male,5yearly,60_64,0.03
533,1950,estimates,female,5yearly,65_69,0.035
533,1950,estimates,male,5yearly,65_69,0.028
533,1950,estimates,female,5yearly,70_74,0.032
533,1950,estimates,male,5yearly,70_74,0.024
533,1950,estimates,female,5yearly,75_79,0.034
533,1950,estimates,male,5yearly,75_79,0.022
533,1950,estimates,female,5yearly,80_84,0.036
533,1950,estimates,male,5yearly,80_84,0.021
533,1950,estimates,female,5yearly,85_89,0.023
533,1950,estimates,male,5yearly,85_89,0.012
533,1950,estimates,female,5yearly,90_94,0.01
533,1950,estimates,male,5yearly,90_94,0.003
533,1950,estimates,female,5yearly,95plus,0.002
533,1950,estimates,male,5yearly,95plus,0.0
533,1955,estimates,female,5yearly,"Region, subregion, country or area *",Aruba
533,1955,estimates,male,5yearly,"Region, subregion, country or area *",Aruba
533,1955,estimates,female,5yearly,0_4,0.3
533,1955,estimates,male,5yearly,0_4,0.337
533,1955,estimates,female,5yearly,5_9,0.021
533,1955,estimates,male,5yearly,5_9,0.021
533,1955,estimates,female,5yearly,10_14,0.015
533,1955,estimates,male,5yearly,10_14,0.016
533,1955,estimates,female,5yearly,15_19,0.018
533,1955,estimates,male,5yearly,15_19,0.021
533,1955,estimates,female,5yearly,20_24,0.022
533,1955,estimates,male,5yearly,20_24,0.024
533,1955,estimates,female,5yearly,25_29,0.023
533,1955,estimates,male,5yearly,25_29,0.021
533,1955,estimates,female,5yearly,30_34,0.022
533,1955,estimates,male,5yearly,30_34,0.021
533,1955,estimates,female,5yearly,35_39,0.024
533,1955,estimates,male,5yearly,35_39,0.025
533,1955,estimates,female,5yearly,40_44,0.029
533,1955,estimates,male,5yearly,40_44,0.032
533,1955,estimates,female,5yearly,45_49,0.036
533,1955,estimates,male,5yearly,45_49,0.044
533,1955,estimates,female,5yearly,50_54,0.039
533,1955,estimates,male,5yearly,50_54,0.051
533,1955,estimates,female,5yearly,55_59,0.038
533,1955,estimates,male,5yearly,55_59,0.048
533,1955,estimates,female,5yearly,60_64,0.04
533,1955,estimates,male,5yearly,60_64,0.045
533,1955,estimates,female,5yearly,65_69,0.044
533,1955,estimates,male,5yearly,65_69,0.041
533,1955,estimates,female,5yearly,70_74,0.046
533,1955,estimates,male,5yearly,70_74,0.036
533,1955,estimates,female,5yearly,75_79,0.043
533,1955,estimates,male,5yearly,75_79,0.031
533,1955,estimates,female,5yearly,80_84,0.039
533,1955,estimates,male,5yearly,80_84,0.025
533,1955,estimates,female,5yearly,85_89,0.026
533,1955,estimates,male,5yearly,85_89,0.013
533,1955,estimates,female,5yearly,90_94,0.01
533,1955,estimates,male,5yearly,90_94,0.003
533,1955,estimates,female,5yearly,95plus,0.002
533,1955,estimates,male,5yearly,95plus,0.0
533,1960,estimates,female,5yearly,"Region, subregion, country or area *",Aruba
533,1960,estimates,male,5yearly,"Region, subregion, country or area *",Aruba
533,1960,estimates,female,5yearly,0_4,0.218
533,1960,estimates,male,5yearly,0_4,0.271
533,1960,estimates,female,5yearly,5_9,0.016
533,1960,estimates,male,5yearly,5_9,0.019
533,1960,estimates,female,5yearly,10_14,0.013
533,1960,estimates,male,5yearly,10_14,0.016
533,1960,estimates,female,5yearly,15_19,0.017
533,1960,estimates,male,5yearly,15_19,0.021
533,1960,estimates,female,5yearly,20_24,0.019
533,1960,estimates,male,5yearly,20_24,0.024
533,1960,estimates,female,5yearly,25_29,0.019
533,1960,estimates,male,5yearly,25_29,0.022
533,1960,estimates,female,5yearly,30_34,0.02
533,1960,estimates,male,5yearly,30_34,0.019
533,1960,estimates,female,5yearly,35_39,0.02
533,1960,estimates,male,5yearly,35_39,0.022
533,1960,estimates,female,5yearly,40_44,0.024
533,1960,estimates,male,5yearly,40_44,0.03
533,1960,estimates,female,5yearly,45_49,0.032
533,1960,estimates,male,5yearly,45_49,0.041
533,1960,estimates,female,5yearly,50_54,0.042
533,1960,estimates,male,5yearly,50_54,0.059
533,1960,estimates,female,5yearly,55_59,0.049
533,1960,estimates,male,5yearly,55_59,0.071
533,1960,estimates,female,5yearly,60_64,0.052
533,1960,estimates,male,5yearly,60_64,0.067
533,1960,estimates,female,5yearly,65_69,0.057
533,1960,estimates,male,5yearly,65_69,0.061
533,1960,estimates,female,5yearly,70_74,0.062
533,1960,estimates,male,5yearly,70_74,0.052
533,1960,estimates,female,5yearly,75_79,0.057
533,1960,estimates,male,5yearly,75_79,0.042
533,1960,estimates,female,5yearly,80_84,0.047
533,1960,estimates,male,5yearly,80_84,0.033
533,1960,estimates,female,5yearly,85_89,0.032
533,1960,estimates,male,5yearly,85_89,0.019
533,1960,estimates,female,5yearly,90_94,0.013
533,1960,estimates,male,5yearly,90_94,0.005
533,1960,estimates,female,5yearly,95plus,0.002
533,1960,estimates,male,5yearly,95plus,0.0
533,1965,estimates,female,5yearly,"Region, subregion, country or area *",Aruba
533,1965,estimates,male,5yearly,"Region, subregion, country or area *",Aruba
533,1965,estimates,female,5yearly,0_4,0.148
533,1965,estimates,male,5yearly,0_4,0.193
533,1965,estimates,female,5yearly,5_9,0.011
533,1965,estimates,male,5yearly,5_9,0.016
533,1965,estimates,female,5yearly,10_14,0.01
533,1965,estimates,male,5yearly,10_14,0.015
533,1965,estimates,female,5yearly,15_19,0.014
533,1965,estimates,male,5yearly,15_19,0.02
533,1965,estimates,female,5yearly,20_24,0.017
533,1965,estimates,male,5yearly,20_24,0.022
533,1965,estimates,female,5yearly,25_29,0.017
533,1965,estimates,male,5yearly,25_29,0.02
533,1965,estimates,female,5yearly,30_34,0.018
533,1965,estimates,male,5yearly,30_34,0.019
533,1965,estimates,female,5yearly,35_39,0.02
533,1965,estimates,male,5yearly,35_39,0.02
533,1965,estimates,female,5yearly,40_44,0.022
533,1965,estimates,male,5yearly,40_44,0.025
533,1965,estimates,female,5yearly,45_49,0.028
533,1965,estimates,male,5yearly,45_49,0.036
533,1965,estimates,female,5yearly,50_54,0.039
533,1965,estimates,male,5yearly,50_54,0.05
533,1965,estimates,female,5yearly,55_59,0.053
533,1965,estimates,male,5yearly,55_59,0.074
533,1965,estimates,female,5yearly,60_64,0.064
533,1965,estimates,male,5yearly,60_64,0.089
533,1965,estimates,female,5yearly,65_69,0.071
533,1965,estimates,male,5yearly,65_69,0.083
533,1965,estimates,female,5yearly,70_74,0.077
533,1965,estimates,male,5yearly,70_74,0.073
533,1965,estimates,female,5yearly,75_79,0.074
533,1965,estimates,male,5yearly,75_79,0.055
533,1965,estimates,female,5yearly,80_84,0.055
533,1965,estimates,male,5yearly,80_84,0.036
533,1965,estimates,female,5yearly,85_89,0.032
533,1965,estimates,male,5yearly,85_89,0.019
533,1965,estimates,female,5yearly,90_94,0.013
533,1965,estimates,male,5yearly,90_94,0.009
533,1965,estimates,female,5yearly,95plus,0.002
533,1965,estimates,male,5yearly,95plus,0.002
533,1970,estimates,female,5yearly,"Region, subregion, country or area *",Aruba
533,1970,estimates,male,5yearly,"Region, subregion, country or area *",Aruba
533,1970,estimates,female,5yearly,0_4,0.09
533,1970,estimates,male,5yearly,0_4,0.146
533,1970,estimates,female,5yearly,5_9,0.006
533,1970,estimates,male,5yearly,5_9,0.012
533,1970,estimates,female,5yearly,10_14,0.007
533,1970,estimates,male,5yearly,10_14,0.012
533,1970,estimates,female,5yearly,15_19,0.01
533,1970,estimates,male,5yearly,15_19,0.019
533,1970,estimates,female,5yearly,20_24,0.013
533,1970,estimates,male,5yearly,20_24,0.022
533,1970,estimates,female,5yearly,25_29,0.014
533,1970,estimates,male,5yearly,25_29,0.02
533,1970,estimates,female,5yearly,30_34,0.014
533,1970,estimates,male,5yearly,30_34,0.019
533,1970,estimates,female,5yearly,35_39,0.017
533,1970,estimates,male,5yearly,35_39,0.021
533,1970,estimates,female,5yearly,40_44,0.02
533,1970,estimates,male,5yearly,40_44,0.025
533,1970,estimates,female,5yearly,45_49,0.023
533,1970,estimates,male,5yearly,45_49,0.034
533,1970,estimates,female,5yearly,50_54,0.031
533,1970,estimates,male,5yearly,50_54,0.047
533,1970,estimates,female,5yearly,55_59,0.045
533,1970,estimates,male,5yearly,55_59,0.067
533,1970,estimates,female,5yearly,60_64,0.065
533,1970,estimates,male,5yearly,60_64,0.097
533,1970,estimates,female,5yearly,65_69,0.084
533,1970,estimates,male,5yearly,65_69,0.116
533,1970,estimates,female,5yearly,70_74,0.096
533,1970,estimates,male,5yearly,70_74,0.105
533,1970,estimates,female,5yearly,75_79,0.105
533,1970,estimates,male,5yearly,75_79,0.086
533,1970,estimates,female,5yearly,80_84,0.088
533,1970,estimates,male,5yearly,80_84,0.056
533,1970,estimates,female,5yearly,85_89,0.044
533,1970,estimates,male,5yearly,85_89,0.023
533,1970,estimates,female,5yearly,90_94,0.015
533,1970,estimates,male,5yearly,90_94,0.008
533,1970,estimates,female,5yearly,95plus,0.003
533,1970,estimates,male,5yearly,95plus,0.002
533,1975,estimates,female,5yearly,"Region, subregion, country or area *",Aruba
533,1975,estimates,male,5yearly,"Region, subregion, country or area *",Aruba
533,1975,estimates,female,5yearly,0_4,0.067
533,1975,estimates,male,5yearly,0_4,0.114
533,1975,estimates,female,5yearly,5_9,0.004
533,1975,estimates,male,5yearly,5_9,0.008
533,1975,estimates,female,5yearly,10_14,0.005
533,1975,estimates,male,5yearly,10_14,0.01
533,1975,estimates,female,5yearly,15_19,0.008
533,1975,estimates,male,5yearly,15_19,0.017
533,1975,estimates,female,5yearly,20_24,0.01
533,1975,estimates,male,5yearly,20_24,0.021
533,1975,estimates,female,5yearly,25_29,0.012
533,1975,estimates,male,5yearly,25_29,0.018
533,1975,estimates,female,5yearly,30_34,0.013
533,1975,estimates,male,5yearly,30_34,0.018
533,1975,estimates,female,5yearly,35_39,0.015
533,1975,estimates,male,5yearly,35_39,0.02
533,1975,estimates,female,5yearly,40_44,0.02
533,1975,estimates,male,5yearly,40_44,0.025
533,1975,estimates,female,5yearly,45_49,0.024
533,1975,estimates,male,5yearly,45_49,0.035
533,1975,estimates,female,5yearly,50_54,0.027
533,1975,estimates,male,5yearly,50_54,0.044
533,1975,estimates,female,5yearly,55_59,0.039
533,1975,estimates,male,5yearly,55_59,0.061
533,1975,estimates,female,5yearly,60_64,0.06
533,1975,estimates,male,5yearly,60_64,0.086
533,1975,estimates,female,5yearly,65_69,0.088
