country,year,variant,gender,freq,age5yearinterval,totaldeaths
678,1950,estimates,female,5yearly,"Region, subregion, country or area *",Sao Tome and Principe
678,1950,estimates,male,5yearly,"Region, subregion, country or area *",Sao Tome and Principe
678,1950,estimates,female,5yearly,0_4,1.289
678,1950,estimates,male,5yearly,0_4,1.478
678,1950,estimates,female,5yearly,5_9,0.121
678,1950,estimates,male,5yearly,5_9,0.125
678,1950,estimates,female,5yearly,10_14,0.055
678,1950,estimates,male,5yearly,10_14,0.057
678,1950,estimates,female,5yearly,15_19,0.05
678,1950,estimates,male,5yearly,15_19,0.075
678,1950,estimates,female,5yearly,20_24,0.077
678,1950,estimates,male,5yearly,20_24,0.154
678,1950,estimates,female,5yearly,25_29,0.094
678,1950,estimates,male,5yearly,25_29,0.188
678,1950,estimates,female,5yearly,30_34,0.09
678,1950,estimates,male,5yearly,30_34,0.159
678,1950,estimates,female,5yearly,35_39,0.08
678,1950,estimates,male,5yearly,35_39,0.124
678,1950,estimates,female,5yearly,40_44,0.071
678,1950,estimates,male,5yearly,40_44,0.101
678,1950,estimates,female,5yearly,45_49,0.067
678,1950,estimates,male,5yearly,45_49,0.097
678,1950,estimates,female,5yearly,50_54,0.07
678,1950,estimates,male,5yearly,50_54,0.099
678,1950,estimates,female,5yearly,55_59,0.076
678,1950,estimates,male,5yearly,55_59,0.097
678,1950,estimates,female,5yearly,60_64,0.084
678,1950,estimates,male,5yearly,60_64,0.098
678,1950,estimates,female,5yearly,65_69,0.103
678,1950,estimates,male,5yearly,65_69,0.108
678,1950,estimates,female,5yearly,70_74,0.132
678,1950,estimates,male,5yearly,70_74,0.117
678,1950,estimates,female,5yearly,75_79,0.152
678,1950,estimates,male,5yearly,75_79,0.119
678,1950,estimates,female,5yearly,80_84,0.147
678,1950,estimates,male,5yearly,80_84,0.106
678,1950,estimates,female,5yearly,85_89,0.086
678,1950,estimates,male,5yearly,85_89,0.055
678,1950,estimates,female,5yearly,90_94,0.025
678,1950,estimates,male,5yearly,90_94,0.014
678,1950,estimates,female,5yearly,95plus,0.003
678,1950,estimates,male,5yearly,95plus,0.002
678,1955,estimates,female,5yearly,"Region, subregion, country or area *",Sao Tome and Principe
678,1955,estimates,male,5yearly,"Region, subregion, country or area *",Sao Tome and Principe
678,1955,estimates,female,5yearly,0_4,1.157
678,1955,estimates,male,5yearly,0_4,1.322
678,1955,estimates,female,5yearly,5_9,0.103
678,1955,estimates,male,5yearly,5_9,0.107
678,1955,estimates,female,5yearly,10_14,0.048
678,1955,estimates,male,5yearly,10_14,0.05
678,1955,estimates,female,5yearly,15_19,0.045
678,1955,estimates,male,5yearly,15_19,0.071
678,1955,estimates,female,5yearly,20_24,0.07
678,1955,estimates,male,5yearly,20_24,0.145
678,1955,estimates,female,5yearly,25_29,0.085
678,1955,estimates,male,5yearly,25_29,0.173
678,1955,estimates,female,5yearly,30_34,0.081
678,1955,estimates,male,5yearly,30_34,0.146
678,1955,estimates,female,5yearly,35_39,0.072
678,1955,estimates,male,5yearly,35_39,0.113
678,1955,estimates,female,5yearly,40_44,0.065
678,1955,estimates,male,5yearly,40_44,0.091
678,1955,estimates,female,5yearly,45_49,0.062
678,1955,estimates,male,5yearly,45_49,0.088
678,1955,estimates,female,5yearly,50_54,0.065
678,1955,estimates,male,5yearly,50_54,0.091
678,1955,estimates,female,5yearly,55_59,0.07
678,1955,estimates,male,5yearly,55_59,0.091
678,1955,estimates,female,5yearly,60_64,0.078
678,1955,estimates,male,5yearly,60_64,0.092
678,1955,estimates,female,5yearly,65_69,0.097
678,1955,estimates,male,5yearly,65_69,0.101
678,1955,estimates,female,5yearly,70_74,0.125
678,1955,estimates,male,5yearly,70_74,0.11
678,1955,estimates,female,5yearly,75_79,0.149
678,1955,estimates,male,5yearly,75_79,0.116
