country,year,variant,gender,freq,age5yearinterval,totaldeaths
646,1950,estimates,female,5yearly,0_4,78.748
646,1950,estimates,male,5yearly,0_4,88.396
646,1950,estimates,female,5yearly,5_9,8.003
646,1950,estimates,male,5yearly,5_9,8.123
646,1950,estimates,female,5yearly,10_14,4.129
646,1950,estimates,male,5yearly,10_14,4.143
646,1950,estimates,female,5yearly,15_19,3.668
646,1950,estimates,male,5yearly,15_19,4.118
646,1950,estimates,female,5yearly,20_24,4.145
646,1950,estimates,male,5yearly,20_24,5.263
646,1950,estimates,female,5yearly,25_29,3.988
646,1950,estimates,male,5yearly,25_29,4.76
646,1950,estimates,female,5yearly,30_34,3.432
646,1950,estimates,male,5yearly,30_34,3.431
646,1950,estimates,female,5yearly,35_39,3.174
646,1950,estimates,male,5yearly,35_39,2.831
646,1950,estimates,female,5yearly,40_44,3.158
646,1950,estimates,male,5yearly,40_44,2.983
646,1950,estimates,female,5yearly,45_49,2.976
646,1950,estimates,male,5yearly,45_49,3.255
646,1950,estimates,female,5yearly,50_54,3.151
646,1950,estimates,male,5yearly,50_54,3.578
646,1950,estimates,female,5yearly,55_59,3.699
646,1950,estimates,male,5yearly,55_59,3.958
646,1950,estimates,female,5yearly,60_64,4.437
646,1950,estimates,male,5yearly,60_64,4.512
646,1950,estimates,female,5yearly,65_69,4.729
646,1950,estimates,male,5yearly,65_69,4.977
646,1950,estimates,female,5yearly,70_74,4.025
646,1950,estimates,male,5yearly,70_74,4.099
646,1950,estimates,female,5yearly,75_79,3.077
646,1950,estimates,male,5yearly,75_79,2.654
646,1950,estimates,female,5yearly,80_84,1.928
646,1950,estimates,male,5yearly,80_84,1.517
646,1950,estimates,female,5yearly,85_89,0.827
646,1950,estimates,male,5yearly,85_89,0.562
646,1950,estimates,female,5yearly,90_94,0.221
646,1950,estimates,male,5yearly,90_94,0.119
646,1950,estimates,female,5yearly,95plus,0.036
646,1950,estimates,male,5yearly,95plus,0.01
646,1955,estimates,female,5yearly,0_4,86.784
646,1955,estimates,male,5yearly,0_4,96.929
646,1955,estimates,female,5yearly,5_9,9.524
646,1955,estimates,male,5yearly,5_9,9.492
646,1955,estimates,female,5yearly,10_14,4.792
646,1955,estimates,male,5yearly,10_14,4.768
646,1955,estimates,female,5yearly,15_19,3.561
646,1955,estimates,male,5yearly,15_19,3.976
646,1955,estimates,female,5yearly,20_24,4.028
646,1955,estimates,male,5yearly,20_24,5.106
646,1955,estimates,female,5yearly,25_29,4.404
646,1955,estimates,male,5yearly,25_29,5.351
646,1955,estimates,female,5yearly,30_34,4.187
646,1955,estimates,male,5yearly,30_34,4.516
646,1955,estimates,female,5yearly,35_39,3.517
646,1955,estimates,male,5yearly,35_39,3.501
646,1955,estimates,female,5yearly,40_44,3.117
646,1955,estimates,male,5yearly,40_44,3.008
646,1955,estimates,female,5yearly,45_49,3.119
646,1955,estimates,male,5yearly,45_49,3.181
646,1955,estimates,female,5yearly,50_54,3.22
646,1955,estimates,male,5yearly,50_54,3.523
646,1955,estimates,female,5yearly,55_59,3.722
646,1955,estimates,male,5yearly,55_59,3.969
646,1955,estimates,female,5yearly,60_64,4.5
646,1955,estimates,male,5yearly,60_64,4.437
646,1955,estimates,female,5yearly,65_69,5.279
646,1955,estimates,male,5yearly,65_69,4.986
646,1955,estimates,female,5yearly,70_74,5.118
646,1955,estimates,male,5yearly,70_74,5.084
646,1955,estimates,female,5yearly,75_79,3.659
646,1955,estimates,male,5yearly,75_79,3.522
646,1955,estimates,female,5yearly,80_84,2.17
646,1955,estimates,male,5yearly,80_84,1.705
646,1955,estimates,female,5yearly,85_89,0.942
646,1955,estimates,male,5yearly,85_89,0.642
646,1955,estimates,female,5yearly,90_94,0.252
646,1955,estimates,male,5yearly,90_94,0.137
646,1955,estimates,female,5yearly,95plus,0.04
646,1955,estimates,male,5yearly,95plus,0.013
646,1960,estimates,female,5yearly,0_4,89.93
646,1960,estimates,male,5yearly,0_4,100.336
646,1960,estimates,female,5yearly,5_9,10.732
646,1960,estimates,male,5yearly,5_9,10.602
646,1960,estimates,female,5yearly,10_14,5.75
646,1960,estimates,male,5yearly,10_14,5.621
646,1960,estimates,female,5yearly,15_19,4.006
646,1960,estimates,male,5yearly,15_19,4.43
646,1960,estimates,female,5yearly,20_24,3.749
646,1960,estimates,male,5yearly,20_24,4.747
646,1960,estimates,female,5yearly,25_29,4.117
