region,variant,gender,freq,year,totaldeaths
916,estimates,female,5yearly,1950,1709.509
916,estimates,male,5yearly,1950,1927.093
916,estimates,female,5yearly,1955,1637.554
916,estimates,male,5yearly,1955,1874.537
916,estimates,female,5yearly,1960,1621.81
916,estimates,male,5yearly,1960,1877.751
916,estimates,female,5yearly,1965,1680.808
916,estimates,male,5yearly,1965,1963.372
916,estimates,female,5yearly,1970,1697.304
916,estimates,male,5yearly,1970,2040.479
916,estimates,female,5yearly,1975,1583.293
916,estimates,male,5yearly,1975,2014.113
916,estimates,female,5yearly,1980,1506.513
916,estimates,male,5yearly,1980,1978.949
916,estimates,female,5yearly,1985,1480.794
916,estimates,male,5yearly,1985,1921.57
916,estimates,female,5yearly,1990,1479.006
916,estimates,male,5yearly,1990,1871.77
916,estimates,female,5yearly,1995,1506.859
916,estimates,male,5yearly,1995,1843.718
916,estimates,female,5yearly,2000,1553.965
916,estimates,male,5yearly,2000,1913.774
916,estimates,female,5yearly,2005,1658.649
916,estimates,male,5yearly,2005,2035.976
916,estimates,female,5yearly,2010,1815.267
916,estimates,male,5yearly,2010,2231.79
916,constant_fertility,female,5yearly,2015,2004.582
916,constant_fertility,male,5yearly,2015,2440.075
916,constant_mortality,female,5yearly,2015,2123.167
916,constant_mortality,male,5yearly,2015,2581.824
916,high_variant,female,5yearly,2015,2008.961
916,high_variant,male,5yearly,2015,2446.133
916,instant_replacement,female,5yearly,2015,1985.46
916,instant_replacement,male,5yearly,2015,2414.543
916,low_variant,female,5yearly,2015,1979.324
916,low_variant,male,5yearly,2015,2405.708
916,medium_variant,female,5yearly,2015,1994.141
916,medium_variant,male,5yearly,2015,2425.921
916,momentum,female,5yearly,2015,2113.182
916,momentum,male,5yearly,2015,2570.591
916,no_change,female,5yearly,2015,2135.421
916,no_change,male,5yearly,2015,2597.952
916,zero_migration,female,5yearly,2015,1993.859
916,zero_migration,male,5yearly,2015,2426.988
916,constant_fertility,female,5yearly,2020,2219.435
916,constant_fertility,male,5yearly,2020,2665.455
916,constant_mortality,female,5yearly,2020,2459.396
916,constant_mortality,male,5yearly,2020,2962.105
916,high_variant,female,5yearly,2020,2224.227
916,high_variant,male,5yearly,2020,2672.04
916,instant_replacement,female,5yearly,2020,2198.64
916,instant_replacement,male,5yearly,2020,2637.649
916,low_variant,female,5yearly,2020,2176.714
916,low_variant,male,5yearly,2020,2607.576
916,medium_variant,female,5yearly,2020,2200.47
916,medium_variant,male,5yearly,2020,2639.807
916,momentum,female,5yearly,2020,2462.587
916,momentum,male,5yearly,2020,2971.045
916,no_change,female,5yearly,2020,2485.17
916,no_change,male,5yearly,2020,2995.98
916,zero_migration,female,5yearly,2020,2204.672
916,zero_migration,male,5yearly,2020,2648.936
916,constant_fertility,female,5yearly,2025,2467.99
916,constant_fertility,male,5yearly,2025,2912.515
916,constant_mortality,female,5yearly,2025,2839.409
916,constant_mortality,male,5yearly,2025,3381.556
