region,variant,freq,year,populationgrowthrate
914,estimates,5yearly,1950,1.694
914,estimates,5yearly,1955,1.962
914,estimates,5yearly,1960,2.145
914,estimates,5yearly,1965,2.268
914,estimates,5yearly,1970,2.485
914,estimates,5yearly,1975,2.698
914,estimates,5yearly,1980,2.762
914,estimates,5yearly,1985,2.686
914,estimates,5yearly,1990,2.693
914,estimates,5yearly,1995,2.624
914,estimates,5yearly,2000,2.63
914,estimates,5yearly,2005,2.723
914,estimates,5yearly,2010,2.72
914,constant_fertility,5yearly,2015,2.857
914,constant_mortality,5yearly,2015,2.533
914,high_variant,5yearly,2015,2.807
914,instant_replacement,5yearly,2015,0.884
914,low_variant,5yearly,2015,2.493
914,medium_variant,5yearly,2015,2.65
914,momentum,5yearly,2015,0.895
914,no_change,5yearly,2015,2.738
914,zero_migration,5yearly,2015,2.702
914,constant_fertility,5yearly,2020,2.958
914,constant_mortality,5yearly,2020,2.362
914,high_variant,5yearly,2020,2.799
914,instant_replacement,5yearly,2020,1.071
914,low_variant,5yearly,2020,2.332
914,medium_variant,5yearly,2020,2.569
914,momentum,5yearly,2020,1.052
914,no_change,5yearly,2020,2.745
914,zero_migration,5yearly,2020,2.614
914,constant_fertility,5yearly,2025,3.04
914,constant_mortality,5yearly,2025,2.209
914,high_variant,5yearly,2025,2.76
914,instant_replacement,5yearly,2025,1.224
914,low_variant,5yearly,2025,2.206
914,medium_variant,5yearly,2025,2.49
914,momentum,5yearly,2025,1.172
914,no_change,5yearly,2025,2.75
914,zero_migration,5yearly,2025,2.529
914,constant_fertility,5yearly,2030,3.105
914,constant_mortality,5yearly,2030,2.059
914,high_variant,5yearly,2030,2.659
914,instant_replacement,5yearly,2030,1.284
914,low_variant,5yearly,2030,2.13
914,medium_variant,5yearly,2030,2.404
914,momentum,5yearly,2030,1.191
914,no_change,5yearly,2030,2.747
914,zero_migration,5yearly,2030,2.436
914,constant_fertility,5yearly,2035,3.164
914,constant_mortality,5yearly,2035,1.895
914,high_variant,5yearly,2035,2.567
914,instant_replacement,5yearly,2035,1.183
914,low_variant,5yearly,2035,2.011
914,medium_variant,5yearly,2035,2.299
914,momentum,5yearly,2035,1.049
914,no_change,5yearly,2035,2.743
914,zero_migration,5yearly,2035,2.325
914,constant_fertility,5yearly,2040,3.221
914,constant_mortality,5yearly,2040,1.718
914,high_variant,5yearly,2040,2.475
914,instant_replacement,5yearly,2040,0.99
914,low_variant,5yearly,2040,1.856
914,medium_variant,5yearly,2040,2.175
914,momentum,5yearly,2040,0.823
914,no_change,5yearly,2040,2.741
914,zero_migration,5yearly,2040,2.197
914,constant_fertility,5yearly,2045,3.274
914,constant_mortality,5yearly,2045,1.535
914,high_variant,5yearly,2045,2.376
914,instant_replacement,5yearly,2045,0.807
914,low_variant,5yearly,2045,1.684
914,medium_variant,5yearly,2045,2.04
914,momentum,5yearly,2045,0.615
914,no_change,5yearly,2045,2.743
914,zero_migration,5yearly,2045,2.058
914,constant_fertility,5yearly,2050,3.324
914,constant_mortality,5yearly,2050,1.359
914,high_variant,5yearly,2050,2.269
914,instant_replacement,5yearly,2050,0.658
914,low_variant,5yearly,2050,1.515
914,medium_variant,5yearly,2050,1.903
914,momentum,5yearly,2050,0.45
914,no_change,5yearly,2050,2.749
914,zero_migration,5yearly,2050,1.919
914,constant_fertility,5yearly,2055,3.369
914,constant_mortality,5yearly,2055,1.188
914,high_variant,5yearly,2055,2.155
914,instant_replacement,5yearly,2055,0.565
914,low_variant,5yearly,2055,1.354
914,medium_variant,5yearly,2055,1.768
914,momentum,5yearly,2055,0.348
914,no_change,5yearly,2055,2.758
914,zero_migration,5yearly,2055,1.781
914,constant_fertility,5yearly,2060,3.408
914,constant_mortality,5yearly,2060,1.031
914,high_variant,5yearly,2060,2.042
914,instant_replacement,5yearly,2060,0.506
914,low_variant,5yearly,2060,1.205
914,medium_variant,5yearly,2060,1.64
914,momentum,5yearly,2060,0.284
914,no_change,5yearly,2060,2.769
914,zero_migration,5yearly,2060,1.649
914,constant_fertility,5yearly,2065,3.444
914,constant_mortality,5yearly,2065,0.876
914,high_variant,5yearly,2065,1.933
914,instant_replacement,5yearly,2065,0.429
914,low_variant,5yearly,2065,1.059
914,medium_variant,5yearly,2065,1.515
914,momentum,5yearly,2065,0.201
914,no_change,5yearly,2065,2.781
914,zero_migration,5yearly,2065,1.522
914,constant_fertility,5yearly,2070,3.477
914,constant_mortality,5yearly,2070,0.721
914,high_variant,5yearly,2070,1.825
914,instant_replacement,5yearly,2070,0.326
914,low_variant,5yearly,2070,0.909
914,medium_variant,5yearly,2070,1.388
914,momentum,5yearly,2070,0.095
914,no_change,5yearly,2070,2.792
914,zero_migration,5yearly,2070,1.393
914,constant_fertility,5yearly,2075,3.506
914,constant_mortality,5yearly,2075,0.566
914,high_variant,5yearly,2075,1.719
914,instant_replacement,5yearly,2075,0.211
914,low_variant,5yearly,2075,0.755
914,medium_variant,5yearly,2075,1.26
914,momentum,5yearly,2075,-0.009
914,no_change,5yearly,2075,2.804
914,zero_migration,5yearly,2075,1.265
914,constant_fertility,5yearly,2080,3.533
914,constant_mortality,5yearly,2080,0.416
914,high_variant,5yearly,2080,1.617
914,instant_replacement,5yearly,2080,0.128
914,low_variant,5yearly,2080,0.607
914,medium_variant,5yearly,2080,1.138
914,momentum,5yearly,2080,-0.071
914,no_change,5yearly,2080,2.817
914,zero_migration,5yearly,2080,1.142
914,constant_fertility,5yearly,2085,3.557
914,constant_mortality,5yearly,2085,0.275
914,high_variant,5yearly,2085,1.517
914,instant_replacement,5yearly,2085,0.086
914,low_variant,5yearly,2085,0.466
914,medium_variant,5yearly,2085,1.02
914,momentum,5yearly,2085,-0.07
914,no_change,5yearly,2085,2.83
914,zero_migration,5yearly,2085,1.024
914,constant_fertility,5yearly,2090,3.579
914,constant_mortality,5yearly,2090,0.143
914,high_variant,5yearly,2090,1.419
914,instant_replacement,5yearly,2090,0.094
914,low_variant,5yearly,2090,0.331
914,medium_variant,5yearly,2090,0.908
914,momentum,5yearly,2090,-0.018
914,no_change,5yearly,2090,2.845
914,zero_migration,5yearly,2090,0.911
914,constant_fertility,5yearly,2095,3.599
914,constant_mortality,5yearly,2095,0.02
914,high_variant,5yearly,2095,1.326
914,instant_replacement,5yearly,2095,0.136
914,low_variant,5yearly,2095,0.206
914,medium_variant,5yearly,2095,0.801
914,momentum,5yearly,2095,0.036
914,no_change,5yearly,2095,2.859
914,zero_migration,5yearly,2095,0.804
914,constant_fertility,5yearly,Regi,Western Africa
914,constant_mortality,5yearly,Regi,Western Africa
914,estimates,5yearly,Regi,Western Africa
914,high_variant,5yearly,Regi,Western Africa
914,instant_replacement,5yearly,Regi,Western Africa
914,low_variant,5yearly,Regi,Western Africa
914,medium_variant,5yearly,Regi,Western Africa
914,momentum,5yearly,Regi,Western Africa
914,no_change,5yearly,Regi,Western Africa
914,zero_migration,5yearly,Regi,Western Africa
