region,variant,freq,year,populationgrowthrate
1503,estimates,5yearly,1950,1.221
1503,estimates,5yearly,1955,1.255
1503,estimates,5yearly,1960,1.208
1503,estimates,5yearly,1965,1.02
1503,estimates,5yearly,1970,0.954
1503,estimates,5yearly,1975,0.813
1503,estimates,5yearly,1980,0.74
1503,estimates,5yearly,1985,0.714
1503,estimates,5yearly,1990,0.697
1503,estimates,5yearly,1995,0.656
1503,estimates,5yearly,2000,0.672
1503,estimates,5yearly,2005,0.743
1503,estimates,5yearly,2010,0.541
1503,constant_fertility,5yearly,2015,0.455
1503,constant_mortality,5yearly,2015,0.41
1503,high_variant,5yearly,2015,0.622
1503,instant_replacement,5yearly,2015,0.697
1503,low_variant,5yearly,2015,0.306
1503,medium_variant,5yearly,2015,0.464
1503,momentum,5yearly,2015,0.385
1503,no_change,5yearly,2015,0.4
1503,zero_migration,5yearly,2015,0.205
1503,constant_fertility,5yearly,2020,0.352
1503,constant_mortality,5yearly,2020,0.275
1503,high_variant,5yearly,2020,0.611
1503,instant_replacement,5yearly,2020,0.577
1503,low_variant,5yearly,2020,0.127
1503,medium_variant,5yearly,2020,0.373
1503,momentum,5yearly,2020,0.233
1503,no_change,5yearly,2020,0.254
1503,zero_migration,5yearly,2020,0.123
1503,constant_fertility,5yearly,2025,0.286
1503,constant_mortality,5yearly,2025,0.18
1503,high_variant,5yearly,2025,0.594
1503,instant_replacement,5yearly,2025,0.493
1503,low_variant,5yearly,2025,0.016
1503,medium_variant,5yearly,2025,0.313
1503,momentum,5yearly,2025,0.085
1503,no_change,5yearly,2025,0.152
1503,zero_migration,5yearly,2025,0.034
1503,constant_fertility,5yearly,2030,0.21
1503,constant_mortality,5yearly,2030,0.076
1503,high_variant,5yearly,2030,0.507
1503,instant_replacement,5yearly,2030,0.404
1503,low_variant,5yearly,2030,-0.052
1503,medium_variant,5yearly,2030,0.239
1503,momentum,5yearly,2030,-0.049
1503,no_change,5yearly,2030,0.046
1503,zero_migration,5yearly,2030,-0.055
1503,constant_fertility,5yearly,2035,0.141
1503,constant_mortality,5yearly,2035,-0.014
1503,high_variant,5yearly,2035,0.439
1503,instant_replacement,5yearly,2035,0.333
1503,low_variant,5yearly,2035,-0.126
1503,medium_variant,5yearly,2035,0.169
1503,momentum,5yearly,2035,-0.151
1503,no_change,5yearly,2035,-0.044
1503,zero_migration,5yearly,2035,-0.138
1503,constant_fertility,5yearly,2040,0.086
1503,constant_mortality,5yearly,2040,-0.079
1503,high_variant,5yearly,2040,0.413
1503,instant_replacement,5yearly,2040,0.303
1503,low_variant,5yearly,2040,-0.207
