region,variant,freq,year,populationgrowthrate
941,estimates,5yearly,1950,1.965
941,estimates,5yearly,1955,2.223
941,estimates,5yearly,1960,2.397
941,estimates,5yearly,1965,2.562
941,estimates,5yearly,1970,2.358
941,estimates,5yearly,1975,2.499
941,estimates,5yearly,1980,2.572
941,estimates,5yearly,1985,2.659
941,estimates,5yearly,1990,2.729
941,estimates,5yearly,1995,2.541
941,estimates,5yearly,2000,2.521
941,estimates,5yearly,2005,2.365
941,estimates,5yearly,2010,2.392
941,constant_fertility,5yearly,2015,2.552
941,constant_mortality,5yearly,2015,2.229
941,high_variant,5yearly,2015,2.488
941,instant_replacement,5yearly,2015,1.053
941,low_variant,5yearly,2015,2.137
941,medium_variant,5yearly,2015,2.314
941,momentum,5yearly,2015,1.123
941,no_change,5yearly,2015,2.465
941,zero_migration,5yearly,2015,2.419
941,constant_fertility,5yearly,2020,2.665
941,constant_mortality,5yearly,2020,2.08
941,high_variant,5yearly,2020,2.487
941,instant_replacement,5yearly,2020,1.195
941,low_variant,5yearly,2020,1.957
941,medium_variant,5yearly,2020,2.226
941,momentum,5yearly,2020,1.217
941,no_change,5yearly,2020,2.513
941,zero_migration,5yearly,2020,2.302
941,constant_fertility,5yearly,2025,2.71
941,constant_mortality,5yearly,2025,1.917
941,high_variant,5yearly,2025,2.416
941,instant_replacement,5yearly,2025,1.271
941,low_variant,5yearly,2025,1.79
941,medium_variant,5yearly,2025,2.113
941,momentum,5yearly,2025,1.263
941,no_change,5yearly,2025,2.506
941,zero_migration,5yearly,2025,2.179
941,constant_fertility,5yearly,2030,2.729
941,constant_mortality,5yearly,2030,1.756
941,high_variant,5yearly,2030,2.28
941,instant_replacement,5yearly,2030,1.271
941,low_variant,5yearly,2030,1.687
941,medium_variant,5yearly,2030,1.996
941,momentum,5yearly,2030,1.228
941,no_change,5yearly,2030,2.48
941,zero_migration,5yearly,2030,2.051
941,constant_fertility,5yearly,2035,2.761
941,constant_mortality,5yearly,2035,1.593
941,high_variant,5yearly,2035,2.168
941,instant_replacement,5yearly,2035,1.148
941,low_variant,5yearly,2035,1.556
941,medium_variant,5yearly,2035,1.874
941,momentum,5yearly,2035,1.068
941,no_change,5yearly,2035,2.469
941,zero_migration,5yearly,2035,1.92
941,constant_fertility,5yearly,2040,2.817
941,constant_mortality,5yearly,2040,1.429
941,high_variant,5yearly,2040,2.08
941,instant_replacement,5yearly,2040,0.947
941,low_variant,5yearly,2040,1.402
941,medium_variant,5yearly,2040,1.75
941,momentum,5yearly,2040,0.836
941,no_change,5yearly,2040,2.482
941,zero_migration,5yearly,2040,1.791
941,constant_fertility,5yearly,2045,2.882
941,constant_mortality,5yearly,2045,1.266
941,high_variant,5yearly,2045,1.997
941,instant_replacement,5yearly,2045,0.766
941,low_variant,5yearly,2045,1.239
941,medium_variant,5yearly,2045,1.626
941,momentum,5yearly,2045,0.631
941,no_change,5yearly,2045,2.509
941,zero_migration,5yearly,2045,1.662
941,constant_fertility,5yearly,2050,2.948
941,constant_mortality,5yearly,2050,1.112
941,high_variant,5yearly,2050,1.91
941,instant_replacement,5yearly,2050,0.649
941,low_variant,5yearly,2050,1.086
941,medium_variant,5yearly,2050,1.507
941,momentum,5yearly,2050,0.495
941,no_change,5yearly,2050,2.54
941,zero_migration,5yearly,2050,1.538
941,constant_fertility,5yearly,2055,3.006
941,constant_mortality,5yearly,2055,0.965
941,high_variant,5yearly,2055,1.813
941,instant_replacement,5yearly,2055,0.58
941,low_variant,5yearly,2055,0.945
941,medium_variant,5yearly,2055,1.391
941,momentum,5yearly,2055,0.412
941,no_change,5yearly,2055,2.571
941,zero_migration,5yearly,2055,1.417
941,constant_fertility,5yearly,2060,3.061
941,constant_mortality,5yearly,2060,0.824
941,high_variant,5yearly,2060,1.715
941,instant_replacement,5yearly,2060,0.52
941,low_variant,5yearly,2060,0.813
941,medium_variant,5yearly,2060,1.279
941,momentum,5yearly,2060,0.339
941,no_change,5yearly,2060,2.603
941,zero_migration,5yearly,2060,1.3
941,constant_fertility,5yearly,2065,3.117
941,constant_mortality,5yearly,2065,0.688
941,high_variant,5yearly,2065,1.621
941,instant_replacement,5yearly,2065,0.432
941,low_variant,5yearly,2065,0.68
941,medium_variant,5yearly,2065,1.169
941,momentum,5yearly,2065,0.237
941,no_change,5yearly,2065,2.638
941,zero_migration,5yearly,2065,1.186
941,constant_fertility,5yearly,2070,3.173
941,constant_mortality,5yearly,2070,0.555
941,high_variant,5yearly,2070,1.535
941,instant_replacement,5yearly,2070,0.321
941,low_variant,5yearly,2070,0.545
941,medium_variant,5yearly,2070,1.061
941,momentum,5yearly,2070,0.12
941,no_change,5yearly,2070,2.677
941,zero_migration,5yearly,2070,1.075
941,constant_fertility,5yearly,2075,3.229
941,constant_mortality,5yearly,2075,0.428
941,high_variant,5yearly,2075,1.455
941,instant_replacement,5yearly,2075,0.215
941,low_variant,5yearly,2075,0.41
941,medium_variant,5yearly,2075,0.956
941,momentum,5yearly,2075,0.019
941,no_change,5yearly,2075,2.718
941,zero_migration,5yearly,2075,0.967
941,constant_fertility,5yearly,2080,3.281
941,constant_mortality,5yearly,2080,0.308
941,high_variant,5yearly,2080,1.377
941,instant_replacement,5yearly,2080,0.137
941,low_variant,5yearly,2080,0.278
941,medium_variant,5yearly,2080,0.856
941,momentum,5yearly,2080,-0.038
941,no_change,5yearly,2080,2.758
941,zero_migration,5yearly,2080,0.865
941,constant_fertility,5yearly,2085,3.331
941,constant_mortality,5yearly,2085,0.197
941,high_variant,5yearly,2085,1.301
941,instant_replacement,5yearly,2085,0.097
941,low_variant,5yearly,2085,0.155
941,medium_variant,5yearly,2085,0.761
941,momentum,5yearly,2085,-0.046
941,no_change,5yearly,2085,2.796
941,zero_migration,5yearly,2085,0.769
941,constant_fertility,5yearly,2090,3.376
941,constant_mortality,5yearly,2090,0.094
941,high_variant,5yearly,2090,1.227
941,instant_replacement,5yearly,2090,0.088
941,low_variant,5yearly,2090,0.042
941,medium_variant,5yearly,2090,0.673
941,momentum,5yearly,2090,-0.018
941,no_change,5yearly,2090,2.829
941,zero_migration,5yearly,2090,0.679
941,constant_fertility,5yearly,2095,3.418
941,constant_mortality,5yearly,2095,-0.002
941,high_variant,5yearly,2095,1.157
941,instant_replacement,5yearly,2095,0.103
941,low_variant,5yearly,2095,-0.062
941,medium_variant,5yearly,2095,0.59
941,momentum,5yearly,2095,0.016
941,no_change,5yearly,2095,2.86
941,zero_migration,5yearly,2095,0.595
941,constant_fertility,5yearly,Regi,Least developed countries
941,constant_mortality,5yearly,Regi,Least developed countries
941,estimates,5yearly,Regi,Least developed countries
941,high_variant,5yearly,Regi,Least developed countries
941,instant_replacement,5yearly,Regi,Least developed countries
941,low_variant,5yearly,Regi,Least developed countries
941,medium_variant,5yearly,Regi,Least developed countries
941,momentum,5yearly,Regi,Least developed countries
941,no_change,5yearly,Regi,Least developed countries
941,zero_migration,5yearly,Regi,Least developed countries
