region,variant,freq,year,populationgrowthrate
1501,estimates,5yearly,1950,1.914
1501,estimates,5yearly,1955,2.166
1501,estimates,5yearly,1960,2.308
1501,estimates,5yearly,1965,2.34
1501,estimates,5yearly,1970,2.34
1501,estimates,5yearly,1975,2.38
1501,estimates,5yearly,1980,2.418
1501,estimates,5yearly,1985,2.265
1501,estimates,5yearly,1990,2.044
1501,estimates,5yearly,1995,1.84
1501,estimates,5yearly,2000,1.695
1501,estimates,5yearly,2005,1.589
1501,estimates,5yearly,2010,1.484
1501,constant_fertility,5yearly,2015,1.511
1501,constant_mortality,5yearly,2015,1.33
1501,high_variant,5yearly,2015,1.568
1501,instant_replacement,5yearly,2015,1.015
1501,low_variant,5yearly,2015,1.195
1501,medium_variant,5yearly,2015,1.382
1501,momentum,5yearly,2015,1.069
1501,no_change,5yearly,2015,1.458
1501,zero_migration,5yearly,2015,1.464
1501,constant_fertility,5yearly,2020,1.516
1501,constant_mortality,5yearly,2020,1.19
1501,high_variant,5yearly,2020,1.562
1501,instant_replacement,5yearly,2020,1.017
1501,low_variant,5yearly,2020,1.0
1501,medium_variant,5yearly,2020,1.286
1501,momentum,5yearly,2020,1.013
1501,no_change,5yearly,2020,1.418
1501,zero_migration,5yearly,2020,1.331
1501,constant_fertility,5yearly,2025,1.466
1501,constant_mortality,5yearly,2025,1.018
1501,high_variant,5yearly,2025,1.474
1501,instant_replacement,5yearly,2025,0.954
1501,low_variant,5yearly,2025,0.807
1501,medium_variant,5yearly,2025,1.151
1501,momentum,5yearly,2025,0.934
1501,no_change,5yearly,2025,1.33
1501,zero_migration,5yearly,2025,1.202
1501,constant_fertility,5yearly,2030,1.42
1501,constant_mortality,5yearly,2030,0.86
1501,high_variant,5yearly,2030,1.333
1501,instant_replacement,5yearly,2030,0.872
1501,low_variant,5yearly,2030,0.696
1501,medium_variant,5yearly,2030,1.029
1501,momentum,5yearly,2030,0.831
1501,no_change,5yearly,2030,1.247
1501,zero_migration,5yearly,2030,1.08
1501,constant_fertility,5yearly,2035,1.397
1501,constant_mortality,5yearly,2035,0.712
1501,high_variant,5yearly,2035,1.236
1501,instant_replacement,5yearly,2035,0.756
1501,low_variant,5yearly,2035,0.571
1501,medium_variant,5yearly,2035,0.917
1501,momentum,5yearly,2035,0.692
1501,no_change,5yearly,2035,1.187
1501,zero_migration,5yearly,2035,0.966
1501,constant_fertility,5yearly,2040,1.404
1501,constant_mortality,5yearly,2040,0.57
1501,high_variant,5yearly,2040,1.181
1501,instant_replacement,5yearly,2040,0.631
1501,low_variant,5yearly,2040,0.427
1501,medium_variant,5yearly,2040,0.814
1501,momentum,5yearly,2040,0.544
1501,no_change,5yearly,2040,1.154
1501,zero_migration,5yearly,2040,0.861
1501,constant_fertility,5yearly,2045,1.425
1501,constant_mortality,5yearly,2045,0.433
1501,high_variant,5yearly,2045,1.139
1501,instant_replacement,5yearly,2045,0.523
1501,low_variant,5yearly,2045,0.276
1501,medium_variant,5yearly,2045,0.714
1501,momentum,5yearly,2045,0.42
1501,no_change,5yearly,2045,1.136
1501,zero_migration,5yearly,2045,0.761
1501,constant_fertility,5yearly,2050,1.453
1501,constant_mortality,5yearly,2050,0.302
1501,high_variant,5yearly,2050,1.088
1501,instant_replacement,5yearly,2050,0.438
1501,low_variant,5yearly,2050,0.134
1501,medium_variant,5yearly,2050,0.619
