country,year,variant,freq,age5yearinterval,fertilityrateper1000women
760,1950,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1950,estimates,5yearly,15_19,113.277
760,1950,estimates,5yearly,20_24,341.45
760,1950,estimates,5yearly,25_29,374.449
760,1950,estimates,5yearly,30_34,315.852
760,1950,estimates,5yearly,35_39,203.096
760,1950,estimates,5yearly,40_44,86.594
760,1950,estimates,5yearly,45_49,10.682
760,1955,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1955,estimates,5yearly,15_19,115.605
760,1955,estimates,5yearly,20_24,348.466
760,1955,estimates,5yearly,25_29,382.143
760,1955,estimates,5yearly,30_34,322.342
760,1955,estimates,5yearly,35_39,207.269
760,1955,estimates,5yearly,40_44,88.374
760,1955,estimates,5yearly,45_49,10.901
760,1960,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1960,estimates,5yearly,15_19,118.16
760,1960,estimates,5yearly,20_24,356.167
760,1960,estimates,5yearly,25_29,390.589
760,1960,estimates,5yearly,30_34,329.466
760,1960,estimates,5yearly,35_39,211.849
760,1960,estimates,5yearly,40_44,90.327
760,1960,estimates,5yearly,45_49,11.142
760,1965,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1965,estimates,5yearly,15_19,117.708
760,1965,estimates,5yearly,20_24,349.497
760,1965,estimates,5yearly,25_29,383.35
760,1965,estimates,5yearly,30_34,326.968
760,1965,estimates,5yearly,35_39,219.586
760,1965,estimates,5yearly,40_44,99.096
760,1965,estimates,5yearly,45_49,15.755
760,1970,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1970,estimates,5yearly,15_19,117.802
760,1970,estimates,5yearly,20_24,331.5
760,1970,estimates,5yearly,25_29,367.796
760,1970,estimates,5yearly,30_34,319.674
760,1970,estimates,5yearly,35_39,231.681
760,1970,estimates,5yearly,40_44,113.637
760,1970,estimates,5yearly,45_49,26.43
760,1975,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1975,estimates,5yearly,15_19,114.313
760,1975,estimates,5yearly,20_24,305.199
760,1975,estimates,5yearly,25_29,349.874
760,1975,estimates,5yearly,30_34,307.599
760,1975,estimates,5yearly,35_39,233.366
760,1975,estimates,5yearly,40_44,119.493
760,1975,estimates,5yearly,45_49,33.436
760,1980,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1980,estimates,5yearly,15_19,100.802
760,1980,estimates,5yearly,20_24,270.331
760,1980,estimates,5yearly,25_29,322.952
760,1980,estimates,5yearly,30_34,287.492
760,1980,estimates,5yearly,35_39,221.567
760,1980,estimates,5yearly,40_44,117.625
760,1980,estimates,5yearly,45_49,32.631
760,1985,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1985,estimates,5yearly,15_19,82.14
760,1985,estimates,5yearly,20_24,229.34
760,1985,estimates,5yearly,25_29,282.069
760,1985,estimates,5yearly,30_34,254.054
760,1985,estimates,5yearly,35_39,195.9
760,1985,estimates,5yearly,40_44,104.645
760,1985,estimates,5yearly,45_49,26.452
760,1990,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1990,estimates,5yearly,15_19,67.92
760,1990,estimates,5yearly,20_24,192.366
760,1990,estimates,5yearly,25_29,235.19
760,1990,estimates,5yearly,30_34,209.804
760,1990,estimates,5yearly,35_39,157.258
760,1990,estimates,5yearly,40_44,79.536
760,1990,estimates,5yearly,45_49,18.746
760,1995,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,1995,estimates,5yearly,15_19,64.663
760,1995,estimates,5yearly,20_24,183.608
760,1995,estimates,5yearly,25_29,217.156
760,1995,estimates,5yearly,30_34,188.734
760,1995,estimates,5yearly,35_39,132.396
760,1995,estimates,5yearly,40_44,58.952
760,1995,estimates,5yearly,45_49,14.491
760,2000,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2000,estimates,5yearly,15_19,55.571
760,2000,estimates,5yearly,20_24,164.966
760,2000,estimates,5yearly,25_29,196.885
760,2000,estimates,5yearly,30_34,170.529
760,2000,estimates,5yearly,35_39,114.433
760,2000,estimates,5yearly,40_44,46.269
760,2000,estimates,5yearly,45_49,11.347
760,2005,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2005,estimates,5yearly,15_19,46.779
760,2005,estimates,5yearly,20_24,144.908
760,2005,estimates,5yearly,25_29,178.18
760,2005,estimates,5yearly,30_34,154.361
760,2005,estimates,5yearly,35_39,100.259
760,2005,estimates,5yearly,40_44,37.989
760,2005,estimates,5yearly,45_49,7.524
760,2010,estimates,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2010,estimates,5yearly,15_19,43.288
760,2010,estimates,5yearly,20_24,134.094
760,2010,estimates,5yearly,25_29,164.883
760,2010,estimates,5yearly,30_34,142.842
760,2010,estimates,5yearly,35_39,92.776
760,2010,estimates,5yearly,40_44,35.154
760,2010,estimates,5yearly,45_49,6.963
760,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,high_variant,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,low_variant,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,medium_variant,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,momentum,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,no_change,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,zero_migration,5yearly,"Region, subregion, country or area *",Syrian Arab Republic
760,2015,constant_fertility,5yearly,15_19,43.288
760,2015,constant_mortality,5yearly,15_19,38.592
760,2015,high_variant,5yearly,15_19,41.99
760,2015,instant_replacement,5yearly,15_19,28.555
760,2015,low_variant,5yearly,15_19,35.195
760,2015,medium_variant,5yearly,15_19,38.592
760,2015,momentum,5yearly,15_19,28.75
