country,year,variant,freq,age5yearinterval,fertilityrateper1000women
792,1950,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1950,estimates,5yearly,15_19,127.124
792,1950,estimates,5yearly,20_24,372.562
792,1950,estimates,5yearly,25_29,334.572
792,1950,estimates,5yearly,30_34,221.395
792,1950,estimates,5yearly,35_39,176.934
792,1950,estimates,5yearly,40_44,81.754
792,1950,estimates,5yearly,45_49,22.839
792,1955,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1955,estimates,5yearly,15_19,125.047
792,1955,estimates,5yearly,20_24,365.892
792,1955,estimates,5yearly,25_29,330.463
792,1955,estimates,5yearly,30_34,217.978
792,1955,estimates,5yearly,35_39,167.479
792,1955,estimates,5yearly,40_44,73.678
792,1955,estimates,5yearly,45_49,18.643
792,1960,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1960,estimates,5yearly,15_19,120.558
792,1960,estimates,5yearly,20_24,354.642
792,1960,estimates,5yearly,25_29,319.314
792,1960,estimates,5yearly,30_34,210.577
792,1960,estimates,5yearly,35_39,155.973
792,1960,estimates,5yearly,40_44,65.247
792,1960,estimates,5yearly,45_49,14.129
792,1965,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1965,estimates,5yearly,15_19,114.181
792,1965,estimates,5yearly,20_24,337.464
792,1965,estimates,5yearly,25_29,301.6
792,1965,estimates,5yearly,30_34,200.049
792,1965,estimates,5yearly,35_39,138.18
792,1965,estimates,5yearly,40_44,56.383
792,1965,estimates,5yearly,45_49,12.063
792,1970,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1970,estimates,5yearly,15_19,105.477
792,1970,estimates,5yearly,20_24,317.23
792,1970,estimates,5yearly,25_29,286.23
792,1970,estimates,5yearly,30_34,189.264
792,1970,estimates,5yearly,35_39,120.642
792,1970,estimates,5yearly,40_44,49.897
792,1970,estimates,5yearly,45_49,9.88
792,1975,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1975,estimates,5yearly,15_19,96.431
792,1975,estimates,5yearly,20_24,282.439
792,1975,estimates,5yearly,25_29,258.355
792,1975,estimates,5yearly,30_34,165.041
792,1975,estimates,5yearly,35_39,87.023
792,1975,estimates,5yearly,40_44,40.976
792,1975,estimates,5yearly,45_49,8.695
792,1980,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1980,estimates,5yearly,15_19,85.739
792,1980,estimates,5yearly,20_24,252.933
792,1980,estimates,5yearly,25_29,229.717
792,1980,estimates,5yearly,30_34,143.172
792,1980,estimates,5yearly,35_39,68.179
792,1980,estimates,5yearly,40_44,35.186
792,1980,estimates,5yearly,45_49,7.194
792,1985,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1985,estimates,5yearly,15_19,71.873
792,1985,estimates,5yearly,20_24,214.122
792,1985,estimates,5yearly,25_29,184.774
792,1985,estimates,5yearly,30_34,118.091
792,1985,estimates,5yearly,35_39,55.336
792,1985,estimates,5yearly,40_44,27.146
792,1985,estimates,5yearly,45_49,6.138
792,1990,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1990,estimates,5yearly,15_19,60.266
792,1990,estimates,5yearly,20_24,188.141
792,1990,estimates,5yearly,25_29,160.093
792,1990,estimates,5yearly,30_34,98.522
792,1990,estimates,5yearly,35_39,45.896
792,1990,estimates,5yearly,40_44,21.754
792,1990,estimates,5yearly,45_49,4.968
792,1995,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,1995,estimates,5yearly,15_19,54.68
792,1995,estimates,5yearly,20_24,168.579
792,1995,estimates,5yearly,25_29,151.634
792,1995,estimates,5yearly,30_34,91.399
792,1995,estimates,5yearly,35_39,42.225
792,1995,estimates,5yearly,40_44,16.808
792,1995,estimates,5yearly,45_49,4.215
792,2000,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,2000,estimates,5yearly,15_19,45.263
792,2000,estimates,5yearly,20_24,146.774
792,2000,estimates,5yearly,25_29,143.052
792,2000,estimates,5yearly,30_34,82.181
792,2000,estimates,5yearly,35_39,39.605
792,2000,estimates,5yearly,40_44,14.616
792,2000,estimates,5yearly,45_49,3.209
792,2005,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,2005,estimates,5yearly,15_19,38.514
792,2005,estimates,5yearly,20_24,125.075
792,2005,estimates,5yearly,25_29,137.644
792,2005,estimates,5yearly,30_34,84.359
792,2005,estimates,5yearly,35_39,40.17
792,2005,estimates,5yearly,40_44,11.921
792,2005,estimates,5yearly,45_49,2.677
792,2010,estimates,5yearly,"Region, subregion, country or area *",Turkey
792,2010,estimates,5yearly,15_19,31.243
792,2010,estimates,5yearly,20_24,107.68
792,2010,estimates,5yearly,25_29,131.97
792,2010,estimates,5yearly,30_34,94.22
792,2010,estimates,5yearly,35_39,46.849
792,2010,estimates,5yearly,40_44,10.372
792,2010,estimates,5yearly,45_49,1.866
792,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Turkey
792,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Turkey
792,2015,high_variant,5yearly,"Region, subregion, country or area *",Turkey
792,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Turkey
792,2015,low_variant,5yearly,"Region, subregion, country or area *",Turkey
792,2015,medium_variant,5yearly,"Region, subregion, country or area *",Turkey
792,2015,momentum,5yearly,"Region, subregion, country or area *",Turkey
