country,year,variant,freq,age5yearinterval,fertilityrateper1000women
178,1950,estimates,5yearly,"Region, subregion, country or area *",Congo
178,1950,estimates,5yearly,15_19,131.869
178,1950,estimates,5yearly,20_24,238.728
178,1950,estimates,5yearly,25_29,255.78
178,1950,estimates,5yearly,30_34,229.633
178,1950,estimates,5yearly,35_39,168.247
178,1950,estimates,5yearly,40_44,85.26
178,1950,estimates,5yearly,45_49,27.283
178,1955,estimates,5yearly,"Region, subregion, country or area *",Congo
178,1955,estimates,5yearly,15_19,134.235
178,1955,estimates,5yearly,20_24,243.012
178,1955,estimates,5yearly,25_29,260.37
178,1955,estimates,5yearly,30_34,233.755
178,1955,estimates,5yearly,35_39,171.265
178,1955,estimates,5yearly,40_44,86.79
178,1955,estimates,5yearly,45_49,27.773
178,1960,estimates,5yearly,"Region, subregion, country or area *",Congo
178,1960,estimates,5yearly,15_19,138.945
178,1960,estimates,5yearly,20_24,251.538
178,1960,estimates,5yearly,25_29,269.505
178,1960,estimates,5yearly,30_34,241.955
178,1960,estimates,5yearly,35_39,177.275
178,1960,estimates,5yearly,40_44,89.835
178,1960,estimates,5yearly,45_49,28.747
178,1965,estimates,5yearly,"Region, subregion, country or area *",Congo
178,1965,estimates,5yearly,15_19,143.654
178,1965,estimates,5yearly,20_24,260.064
178,1965,estimates,5yearly,25_29,278.64
178,1965,estimates,5yearly,30_34,250.157
178,1965,estimates,5yearly,35_39,183.283
178,1965,estimates,5yearly,40_44,92.88
178,1965,estimates,5yearly,45_49,29.722
178,1970,estimates,5yearly,"Region, subregion, country or area *",Congo
178,1970,estimates,5yearly,15_19,147.32
178,1970,estimates,5yearly,20_24,266.7
178,1970,estimates,5yearly,25_29,285.75
178,1970,estimates,5yearly,30_34,256.54
178,1970,estimates,5yearly,35_39,187.96
178,1970,estimates,5yearly,40_44,95.25
178,1970,estimates,5yearly,45_49,30.48
178,1975,estimates,5yearly,"Region, subregion, country or area *",Congo
178,1975,estimates,5yearly,15_19,147.32
178,1975,estimates,5yearly,20_24,266.7
178,1975,estimates,5yearly,25_29,285.75
178,1975,estimates,5yearly,30_34,256.54
178,1975,estimates,5yearly,35_39,187.96
178,1975,estimates,5yearly,40_44,95.25
