country,year,variant,freq,age5yearinterval,fertilityrateper1000women
356,1950,estimates,5yearly,"Region, subregion, country or area *",India
356,1950,estimates,5yearly,15_19,103.528
356,1950,estimates,5yearly,20_24,257.019
356,1950,estimates,5yearly,25_29,292.981
356,1950,estimates,5yearly,30_34,245.472
356,1950,estimates,5yearly,35_39,169.902
356,1950,estimates,5yearly,40_44,83.115
356,1950,estimates,5yearly,45_49,28.583
356,1955,estimates,5yearly,"Region, subregion, country or area *",India
356,1955,estimates,5yearly,15_19,103.405
356,1955,estimates,5yearly,20_24,256.714
356,1955,estimates,5yearly,25_29,292.634
356,1955,estimates,5yearly,30_34,245.181
356,1955,estimates,5yearly,35_39,169.701
356,1955,estimates,5yearly,40_44,83.016
356,1955,estimates,5yearly,45_49,28.549
356,1960,estimates,5yearly,"Region, subregion, country or area *",India
356,1960,estimates,5yearly,15_19,104.265
356,1960,estimates,5yearly,20_24,258.83
356,1960,estimates,5yearly,25_29,286.878
356,1960,estimates,5yearly,30_34,246.473
356,1960,estimates,5yearly,35_39,171.093
356,1960,estimates,5yearly,40_44,83.709
356,1960,estimates,5yearly,45_49,26.752
356,1965,estimates,5yearly,"Region, subregion, country or area *",India
356,1965,estimates,5yearly,15_19,106.762
356,1965,estimates,5yearly,20_24,265.05
356,1965,estimates,5yearly,25_29,277.412
356,1965,estimates,5yearly,30_34,232.592
356,1965,estimates,5yearly,35_39,161.024
356,1965,estimates,5yearly,40_44,78.091
356,1965,estimates,5yearly,45_49,23.589
356,1970,estimates,5yearly,"Region, subregion, country or area *",India
356,1970,estimates,5yearly,15_19,109.355
356,1970,estimates,5yearly,20_24,271.483
356,1970,estimates,5yearly,25_29,268.107
356,1970,estimates,5yearly,30_34,211.006
356,1970,estimates,5yearly,35_39,138.105
356,1970,estimates,5yearly,40_44,63.497
356,1970,estimates,5yearly,45_49,20.527
356,1975,estimates,5yearly,"Region, subregion, country or area *",India
356,1975,estimates,5yearly,15_19,108.323
356,1975,estimates,5yearly,20_24,268.906
356,1975,estimates,5yearly,25_29,251.197
356,1975,estimates,5yearly,30_34,185.008
356,1975,estimates,5yearly,35_39,114.431
356,1975,estimates,5yearly,40_44,50.59
356,1975,estimates,5yearly,45_49,16.425
356,1980,estimates,5yearly,"Region, subregion, country or area *",India
356,1980,estimates,5yearly,15_19,109.456
356,1980,estimates,5yearly,20_24,271.72
356,1980,estimates,5yearly,25_29,239.323
356,1980,estimates,5yearly,30_34,163.894
356,1980,estimates,5yearly,35_39,95.748
356,1980,estimates,5yearly,40_44,42.153
356,1980,estimates,5yearly,45_49,14.026
356,1985,estimates,5yearly,"Region, subregion, country or area *",India
356,1985,estimates,5yearly,15_19,106.009
356,1985,estimates,5yearly,20_24,266.062
356,1985,estimates,5yearly,25_29,219.303
356,1985,estimates,5yearly,30_34,139.229
356,1985,estimates,5yearly,35_39,77.37
356,1985,estimates,5yearly,40_44,33.877
356,1985,estimates,5yearly,45_49,11.27
356,1990,estimates,5yearly,"Region, subregion, country or area *",India
356,1990,estimates,5yearly,15_19,93.976
356,1990,estimates,5yearly,20_24,254.115
356,1990,estimates,5yearly,25_29,200.485
356,1990,estimates,5yearly,30_34,119.48
356,1990,estimates,5yearly,35_39,63.212
356,1990,estimates,5yearly,40_44,27.076
356,1990,estimates,5yearly,45_49,8.256
356,1995,estimates,5yearly,"Region, subregion, country or area *",India
356,1995,estimates,5yearly,15_19,76.854
356,1995,estimates,5yearly,20_24,240.877
356,1995,estimates,5yearly,25_29,188.815
356,1995,estimates,5yearly,30_34,106.521
356,1995,estimates,5yearly,35_39,53.825
356,1995,estimates,5yearly,40_44,22.736
356,1995,estimates,5yearly,45_49,6.952
356,2000,estimates,5yearly,"Region, subregion, country or area *",India
356,2000,estimates,5yearly,15_19,60.159
356,2000,estimates,5yearly,20_24,227.564
356,2000,estimates,5yearly,25_29,177.776
356,2000,estimates,5yearly,30_34,93.473
356,2000,estimates,5yearly,35_39,44.632
356,2000,estimates,5yearly,40_44,18.246
356,2000,estimates,5yearly,45_49,6.25
356,2005,estimates,5yearly,"Region, subregion, country or area *",India
356,2005,estimates,5yearly,15_19,44.559
356,2005,estimates,5yearly,20_24,214.399
356,2005,estimates,5yearly,25_29,167.229
356,2005,estimates,5yearly,30_34,80.478
356,2005,estimates,5yearly,35_39,34.559
356,2005,estimates,5yearly,40_44,13.215
356,2005,estimates,5yearly,45_49,4.781
356,2010,estimates,5yearly,"Region, subregion, country or area *",India
356,2010,estimates,5yearly,15_19,30.381
356,2010,estimates,5yearly,20_24,192.372
356,2010,estimates,5yearly,25_29,154.73
356,2010,estimates,5yearly,30_34,71.018
356,2010,estimates,5yearly,35_39,26.587
356,2010,estimates,5yearly,40_44,9.441
356,2010,estimates,5yearly,45_49,3.131
356,2015,constant_fertility,5yearly,"Region, subregion, country or area *",India
356,2015,constant_mortality,5yearly,"Region, subregion, country or area *",India
356,2015,high_variant,5yearly,"Region, subregion, country or area *",India
356,2015,instant_replacement,5yearly,"Region, subregion, country or area *",India
356,2015,low_variant,5yearly,"Region, subregion, country or area *",India
356,2015,medium_variant,5yearly,"Region, subregion, country or area *",India
356,2015,momentum,5yearly,"Region, subregion, country or area *",India
356,2015,no_change,5yearly,"Region, subregion, country or area *",India
356,2015,zero_migration,5yearly,"Region, subregion, country or area *",India
356,2015,constant_fertility,5yearly,15_19,30.381
356,2015,constant_mortality,5yearly,15_19,23.074
356,2015,high_variant,5yearly,15_19,25.579
356,2015,instant_replacement,5yearly,15_19,22.635
356,2015,low_variant,5yearly,15_19,20.569
356,2015,medium_variant,5yearly,15_19,23.074
356,2015,momentum,5yearly,15_19,22.926
356,2015,no_change,5yearly,15_19,30.381
356,2015,zero_migration,5yearly,15_19,23.074
356,2015,constant_fertility,5yearly,20_24,192.372
356,2015,constant_mortality,5yearly,20_24,186.318
356,2015,high_variant,5yearly,20_24,206.544
356,2015,instant_replacement,5yearly,20_24,182.775
356,2015,low_variant,5yearly,20_24,166.091
356,2015,medium_variant,5yearly,20_24,186.318
356,2015,momentum,5yearly,20_24,185.122
356,2015,no_change,5yearly,20_24,192.372
356,2015,zero_migration,5yearly,20_24,186.318
356,2015,constant_fertility,5yearly,25_29,154.73
356,2015,constant_mortality,5yearly,25_29,152.793
356,2015,high_variant,5yearly,25_29,169.38
356,2015,instant_replacement,5yearly,25_29,149.888
356,2015,low_variant,5yearly,25_29,136.206
356,2015,medium_variant,5yearly,25_29,152.793
356,2015,momentum,5yearly,25_29,151.812
356,2015,no_change,5yearly,25_29,154.73
356,2015,zero_migration,5yearly,25_29,152.793
356,2015,constant_fertility,5yearly,30_34,71.018
356,2015,constant_mortality,5yearly,30_34,66.455
356,2015,high_variant,5yearly,30_34,73.669
356,2015,instant_replacement,5yearly,30_34,65.191
356,2015,low_variant,5yearly,30_34,59.241
356,2015,medium_variant,5yearly,30_34,66.455
356,2015,momentum,5yearly,30_34,66.028
356,2015,no_change,5yearly,30_34,71.018
356,2015,zero_migration,5yearly,30_34,66.455
356,2015,constant_fertility,5yearly,35_39,26.587
356,2015,constant_mortality,5yearly,35_39,22.213
356,2015,high_variant,5yearly,35_39,24.625
356,2015,instant_replacement,5yearly,35_39,21.791
356,2015,low_variant,5yearly,35_39,19.802
356,2015,medium_variant,5yearly,35_39,22.213
356,2015,momentum,5yearly,35_39,22.07
356,2015,no_change,5yearly,35_39,26.587
356,2015,zero_migration,5yearly,35_39,22.213
356,2015,constant_fertility,5yearly,40_44,9.441
356,2015,constant_mortality,5yearly,40_44,7.35
356,2015,high_variant,5yearly,40_44,8.148
356,2015,instant_replacement,5yearly,40_44,7.21
356,2015,low_variant,5yearly,40_44,6.552
356,2015,medium_variant,5yearly,40_44,7.35
356,2015,momentum,5yearly,40_44,7.303
356,2015,no_change,5yearly,40_44,9.441
356,2015,zero_migration,5yearly,40_44,7.35
356,2015,constant_fertility,5yearly,45_49,3.131
356,2015,constant_mortality,5yearly,45_49,2.377
356,2015,high_variant,5yearly,45_49,2.635
356,2015,instant_replacement,5yearly,45_49,2.332
356,2015,low_variant,5yearly,45_49,2.119
356,2015,medium_variant,5yearly,45_49,2.377
356,2015,momentum,5yearly,45_49,2.362
356,2015,no_change,5yearly,45_49,3.131
356,2015,zero_migration,5yearly,45_49,2.377
356,2020,constant_fertility,5yearly,"Region, subregion, country or area *",India
356,2020,constant_mortality,5yearly,"Region, subregion, country or area *",India
356,2020,high_variant,5yearly,"Region, subregion, country or area *",India
356,2020,instant_replacement,5yearly,"Region, subregion, country or area *",India
356,2020,low_variant,5yearly,"Region, subregion, country or area *",India
356,2020,medium_variant,5yearly,"Region, subregion, country or area *",India
356,2020,momentum,5yearly,"Region, subregion, country or area *",India
356,2020,no_change,5yearly,"Region, subregion, country or area *",India
356,2020,zero_migration,5yearly,"Region, subregion, country or area *",India
356,2020,constant_fertility,5yearly,15_19,30.381
356,2020,constant_mortality,5yearly,15_19,17.927
356,2020,high_variant,5yearly,15_19,21.2
356,2020,instant_replacement,5yearly,15_19,18.254
356,2020,low_variant,5yearly,15_19,14.653
356,2020,medium_variant,5yearly,15_19,17.927
356,2020,momentum,5yearly,15_19,18.689
356,2020,no_change,5yearly,15_19,30.381
356,2020,zero_migration,5yearly,15_19,17.927
356,2020,constant_fertility,5yearly,20_24,192.372
356,2020,constant_mortality,5yearly,20_24,178.437
356,2020,high_variant,5yearly,20_24,211.021
356,2020,instant_replacement,5yearly,20_24,181.694
356,2020,low_variant,5yearly,20_24,145.853
356,2020,medium_variant,5yearly,20_24,178.437
356,2020,momentum,5yearly,20_24,186.025
356,2020,no_change,5yearly,20_24,192.372
356,2020,zero_migration,5yearly,20_24,178.437
356,2020,constant_fertility,5yearly,25_29,154.73
356,2020,constant_mortality,5yearly,25_29,150.702
356,2020,high_variant,5yearly,25_29,178.221
356,2020,instant_replacement,5yearly,25_29,153.452
356,2020,low_variant,5yearly,25_29,123.183
356,2020,medium_variant,5yearly,25_29,150.702
356,2020,momentum,5yearly,25_29,157.111
356,2020,no_change,5yearly,25_29,154.73
356,2020,zero_migration,5yearly,25_29,150.702
356,2020,constant_fertility,5yearly,30_34,71.018
356,2020,constant_mortality,5yearly,30_34,63.776
356,2020,high_variant,5yearly,30_34,75.423
356,2020,instant_replacement,5yearly,30_34,64.94
356,2020,low_variant,5yearly,30_34,52.131
356,2020,medium_variant,5yearly,30_34,63.776
356,2020,momentum,5yearly,30_34,66.488
356,2020,no_change,5yearly,30_34,71.018
356,2020,zero_migration,5yearly,30_34,63.776
356,2020,constant_fertility,5yearly,35_39,26.587
356,2020,constant_mortality,5yearly,35_39,19.443
356,2020,high_variant,5yearly,35_39,22.992
356,2020,instant_replacement,5yearly,35_39,19.798
356,2020,low_variant,5yearly,35_39,15.892
356,2020,medium_variant,5yearly,35_39,19.443
356,2020,momentum,5yearly,35_39,20.27
356,2020,no_change,5yearly,35_39,26.587
356,2020,zero_migration,5yearly,35_39,19.443
356,2020,constant_fertility,5yearly,40_44,9.441
356,2020,constant_mortality,5yearly,40_44,5.988
356,2020,high_variant,5yearly,40_44,7.083
356,2020,instant_replacement,5yearly,40_44,6.097
356,2020,low_variant,5yearly,40_44,4.895
356,2020,medium_variant,5yearly,40_44,5.988
356,2020,momentum,5yearly,40_44,6.243
356,2020,no_change,5yearly,40_44,9.441
356,2020,zero_migration,5yearly,40_44,5.988
356,2020,constant_fertility,5yearly,45_49,3.131
356,2020,constant_mortality,5yearly,45_49,1.827
356,2020,high_variant,5yearly,45_49,2.16
356,2020,instant_replacement,5yearly,45_49,1.86
356,2020,low_variant,5yearly,45_49,1.493
356,2020,medium_variant,5yearly,45_49,1.827
356,2020,momentum,5yearly,45_49,1.905
356,2020,no_change,5yearly,45_49,3.131
356,2020,zero_migration,5yearly,45_49,1.827
356,2025,constant_fertility,5yearly,"Region, subregion, country or area *",India
356,2025,constant_mortality,5yearly,"Region, subregion, country or area *",India
356,2025,high_variant,5yearly,"Region, subregion, country or area *",India
356,2025,instant_replacement,5yearly,"Region, subregion, country or area *",India
356,2025,low_variant,5yearly,"Region, subregion, country or area *",India
356,2025,medium_variant,5yearly,"Region, subregion, country or area *",India
356,2025,momentum,5yearly,"Region, subregion, country or area *",India
356,2025,no_change,5yearly,"Region, subregion, country or area *",India
356,2025,zero_migration,5yearly,"Region, subregion, country or area *",India
356,2025,constant_fertility,5yearly,15_19,30.381
356,2025,constant_mortality,5yearly,15_19,14.266
356,2025,high_variant,5yearly,15_19,17.667
356,2025,instant_replacement,5yearly,15_19,15.003
356,2025,low_variant,5yearly,15_19,10.865
356,2025,medium_variant,5yearly,15_19,14.266
356,2025,momentum,5yearly,15_19,15.497
356,2025,no_change,5yearly,15_19,30.381
356,2025,zero_migration,5yearly,15_19,14.266
356,2025,constant_fertility,5yearly,20_24,192.372
356,2025,constant_mortality,5yearly,20_24,169.195
356,2025,high_variant,5yearly,20_24,209.529
356,2025,instant_replacement,5yearly,20_24,177.942
356,2025,low_variant,5yearly,20_24,128.86
356,2025,medium_variant,5yearly,20_24,169.195
356,2025,momentum,5yearly,20_24,183.796
356,2025,no_change,5yearly,20_24,192.372
356,2025,zero_migration,5yearly,20_24,169.195
356,2025,constant_fertility,5yearly,25_29,154.73
356,2025,constant_mortality,5yearly,25_29,148.548
356,2025,high_variant,5yearly,25_29,183.961
356,2025,instant_replacement,5yearly,25_29,156.227
356,2025,low_variant,5yearly,25_29,113.137
356,2025,medium_variant,5yearly,25_29,148.548
356,2025,momentum,5yearly,25_29,161.368
356,2025,no_change,5yearly,25_29,154.73
356,2025,zero_migration,5yearly,25_29,148.548
356,2025,constant_fertility,5yearly,30_34,71.018
356,2025,constant_mortality,5yearly,30_34,62.928
356,2025,high_variant,5yearly,30_34,77.929
356,2025,instant_replacement,5yearly,30_34,66.181
356,2025,low_variant,5yearly,30_34,47.926
356,2025,medium_variant,5yearly,30_34,62.928
356,2025,momentum,5yearly,30_34,68.359
356,2025,no_change,5yearly,30_34,71.018
356,2025,zero_migration,5yearly,30_34,62.928
356,2025,constant_fertility,5yearly,35_39,26.587
356,2025,constant_mortality,5yearly,35_39,17.983
356,2025,high_variant,5yearly,35_39,22.27
356,2025,instant_replacement,5yearly,35_39,18.913
356,2025,low_variant,5yearly,35_39,13.696
356,2025,medium_variant,5yearly,35_39,17.983
356,2025,momentum,5yearly,35_39,19.535
356,2025,no_change,5yearly,35_39,26.587
356,2025,zero_migration,5yearly,35_39,17.983
356,2025,constant_fertility,5yearly,40_44,9.441
356,2025,constant_mortality,5yearly,40_44,5.121
356,2025,high_variant,5yearly,40_44,6.342
356,2025,instant_replacement,5yearly,40_44,5.386
356,2025,low_variant,5yearly,40_44,3.9
356,2025,medium_variant,5yearly,40_44,5.121
356,2025,momentum,5yearly,40_44,5.563
356,2025,no_change,5yearly,40_44,9.441
356,2025,zero_migration,5yearly,40_44,5.121
356,2025,constant_fertility,5yearly,45_49,3.131
356,2025,constant_mortality,5yearly,45_49,1.439
356,2025,high_variant,5yearly,45_49,1.782
356,2025,instant_replacement,5yearly,45_49,1.513
356,2025,low_variant,5yearly,45_49,1.096
356,2025,medium_variant,5yearly,45_49,1.439
356,2025,momentum,5yearly,45_49,1.563
356,2025,no_change,5yearly,45_49,3.131
