country,year,variant,freq,age5yearinterval,fertilityrateper1000women
84,1950,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1950,estimates,5yearly,15_19,186.2
84,1950,estimates,5yearly,20_24,384.37
84,1950,estimates,5yearly,25_29,313.88
84,1950,estimates,5yearly,30_34,248.71
84,1950,estimates,5yearly,35_39,138.32
84,1950,estimates,5yearly,40_44,53.2
84,1950,estimates,5yearly,45_49,5.32
84,1955,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1955,estimates,5yearly,15_19,183.4
84,1955,estimates,5yearly,20_24,378.59
84,1955,estimates,5yearly,25_29,309.16
84,1955,estimates,5yearly,30_34,244.97
84,1955,estimates,5yearly,35_39,136.24
84,1955,estimates,5yearly,40_44,52.4
84,1955,estimates,5yearly,45_49,5.24
84,1960,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1960,estimates,5yearly,15_19,180.6
84,1960,estimates,5yearly,20_24,372.81
84,1960,estimates,5yearly,25_29,304.44
84,1960,estimates,5yearly,30_34,241.23
84,1960,estimates,5yearly,35_39,134.16
84,1960,estimates,5yearly,40_44,51.6
84,1960,estimates,5yearly,45_49,5.16
84,1965,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1965,estimates,5yearly,15_19,177.8
84,1965,estimates,5yearly,20_24,367.03
84,1965,estimates,5yearly,25_29,299.72
84,1965,estimates,5yearly,30_34,237.49
84,1965,estimates,5yearly,35_39,132.08
84,1965,estimates,5yearly,40_44,50.8
84,1965,estimates,5yearly,45_49,5.08
84,1970,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1970,estimates,5yearly,15_19,175.0
84,1970,estimates,5yearly,20_24,361.25
84,1970,estimates,5yearly,25_29,295.0
84,1970,estimates,5yearly,30_34,233.75
84,1970,estimates,5yearly,35_39,130.0
84,1970,estimates,5yearly,40_44,50.0
84,1970,estimates,5yearly,45_49,5.0
84,1975,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1975,estimates,5yearly,15_19,173.6
84,1975,estimates,5yearly,20_24,358.36
84,1975,estimates,5yearly,25_29,292.64
84,1975,estimates,5yearly,30_34,231.88
84,1975,estimates,5yearly,35_39,128.96
84,1975,estimates,5yearly,40_44,49.6
84,1975,estimates,5yearly,45_49,4.96
84,1980,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1980,estimates,5yearly,15_19,151.2
84,1980,estimates,5yearly,20_24,312.12
84,1980,estimates,5yearly,25_29,254.88
84,1980,estimates,5yearly,30_34,201.96
84,1980,estimates,5yearly,35_39,112.32
84,1980,estimates,5yearly,40_44,43.2
84,1980,estimates,5yearly,45_49,4.32
84,1985,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1985,estimates,5yearly,15_19,131.6
84,1985,estimates,5yearly,20_24,271.66
84,1985,estimates,5yearly,25_29,221.84
84,1985,estimates,5yearly,30_34,175.78
84,1985,estimates,5yearly,35_39,97.76
84,1985,estimates,5yearly,40_44,37.6
84,1985,estimates,5yearly,45_49,3.76
84,1990,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1990,estimates,5yearly,15_19,121.716
84,1990,estimates,5yearly,20_24,251.257
84,1990,estimates,5yearly,25_29,205.178
84,1990,estimates,5yearly,30_34,162.578
84,1990,estimates,5yearly,35_39,90.417
84,1990,estimates,5yearly,40_44,34.776
84,1990,estimates,5yearly,45_49,3.478
84,1995,estimates,5yearly,"Region, subregion, country or area *",Belize
84,1995,estimates,5yearly,15_19,106.26
84,1995,estimates,5yearly,20_24,221.914
84,1995,estimates,5yearly,25_29,188.034
84,1995,estimates,5yearly,30_34,143.913
84,1995,estimates,5yearly,35_39,78.078
84,1995,estimates,5yearly,40_44,29.029
84,1995,estimates,5yearly,45_49,2.772
84,2000,estimates,5yearly,"Region, subregion, country or area *",Belize
84,2000,estimates,5yearly,15_19,91.187
84,2000,estimates,5yearly,20_24,192.491
84,2000,estimates,5yearly,25_29,169.108
84,2000,estimates,5yearly,30_34,125.156
84,2000,estimates,5yearly,35_39,66.129
84,2000,estimates,5yearly,40_44,23.718
84,2000,estimates,5yearly,45_49,2.211
84,2005,estimates,5yearly,"Region, subregion, country or area *",Belize
84,2005,estimates,5yearly,15_19,76.169
84,2005,estimates,5yearly,20_24,162.789
84,2005,estimates,5yearly,25_29,148.02
84,2005,estimates,5yearly,30_34,106.046
84,2005,estimates,5yearly,35_39,54.585
84,2005,estimates,5yearly,40_44,18.744
84,2005,estimates,5yearly,45_49,1.647
84,2010,estimates,5yearly,"Region, subregion, country or area *",Belize
84,2010,estimates,5yearly,15_19,69.749
84,2010,estimates,5yearly,20_24,150.902
84,2010,estimates,5yearly,25_29,141.979
84,2010,estimates,5yearly,30_34,98.525
84,2010,estimates,5yearly,35_39,49.315
84,2010,estimates,5yearly,40_44,16.21
84,2010,estimates,5yearly,45_49,1.32
84,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Belize
84,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Belize
84,2015,high_variant,5yearly,"Region, subregion, country or area *",Belize
84,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Belize
84,2015,low_variant,5yearly,"Region, subregion, country or area *",Belize
84,2015,medium_variant,5yearly,"Region, subregion, country or area *",Belize
84,2015,momentum,5yearly,"Region, subregion, country or area *",Belize
84,2015,no_change,5yearly,"Region, subregion, country or area *",Belize
84,2015,zero_migration,5yearly,"Region, subregion, country or area *",Belize
84,2015,constant_fertility,5yearly,15_19,69.749
84,2015,constant_mortality,5yearly,15_19,63.466
84,2015,high_variant,5yearly,15_19,69.918
84,2015,instant_replacement,5yearly,15_19,53.817
84,2015,low_variant,5yearly,15_19,57.013
84,2015,medium_variant,5yearly,15_19,63.466
84,2015,momentum,5yearly,15_19,54.117
84,2015,no_change,5yearly,15_19,69.749
84,2015,zero_migration,5yearly,15_19,63.466
84,2015,constant_fertility,5yearly,20_24,150.902
84,2015,constant_mortality,5yearly,20_24,139.673
84,2015,high_variant,5yearly,20_24,153.873
