country,year,variant,freq,age5yearinterval,fertilityrateper1000women
36,1950,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1950,estimates,5yearly,15_19,39.324
36,1950,estimates,5yearly,20_24,190.908
36,1950,estimates,5yearly,25_29,192.886
36,1950,estimates,5yearly,30_34,124.612
36,1950,estimates,5yearly,35_39,65.921
36,1950,estimates,5yearly,40_44,20.797
36,1950,estimates,5yearly,45_49,1.552
36,1955,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1955,estimates,5yearly,15_19,44.114
36,1955,estimates,5yearly,20_24,215.666
36,1955,estimates,5yearly,25_29,210.489
36,1955,estimates,5yearly,30_34,125.925
36,1955,estimates,5yearly,35_39,64.325
36,1955,estimates,5yearly,40_44,19.203
36,1955,estimates,5yearly,45_49,1.478
36,1960,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1960,estimates,5yearly,15_19,45.305
36,1960,estimates,5yearly,20_24,204.086
36,1960,estimates,5yearly,25_29,205.933
36,1960,estimates,5yearly,30_34,121.765
36,1960,estimates,5yearly,35_39,58.971
36,1960,estimates,5yearly,40_44,17.542
36,1960,estimates,5yearly,45_49,1.198
36,1965,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1965,estimates,5yearly,15_19,48.662
36,1965,estimates,5yearly,20_24,172.693
36,1965,estimates,5yearly,25_29,187.266
36,1965,estimates,5yearly,30_34,103.664
36,1965,estimates,5yearly,35_39,47.715
36,1965,estimates,5yearly,40_44,13.172
36,1965,estimates,5yearly,45_49,1.028
36,1970,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1970,estimates,5yearly,15_19,48.5
36,1970,estimates,5yearly,20_24,156.794
36,1970,estimates,5yearly,25_29,169.79
36,1970,estimates,5yearly,30_34,87.031
36,1970,estimates,5yearly,35_39,35.333
36,1970,estimates,5yearly,40_44,8.928
36,1970,estimates,5yearly,45_49,0.624
36,1975,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1975,estimates,5yearly,15_19,31.836
36,1975,estimates,5yearly,20_24,118.831
36,1975,estimates,5yearly,25_29,144.401
36,1975,estimates,5yearly,30_34,73.53
36,1975,estimates,5yearly,35_39,23.935
36,1975,estimates,5yearly,40_44,4.957
36,1975,estimates,5yearly,45_49,0.31
36,1980,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1980,estimates,5yearly,15_19,26.091
36,1980,estimates,5yearly,20_24,101.85
36,1980,estimates,5yearly,25_29,143.828
36,1980,estimates,5yearly,30_34,80.503
36,1980,estimates,5yearly,35_39,25.052
36,1980,estimates,5yearly,40_44,4.405
36,1980,estimates,5yearly,45_49,0.271
36,1985,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1985,estimates,5yearly,15_19,21.1
36,1985,estimates,5yearly,20_24,84.294
36,1985,estimates,5yearly,25_29,138.864
36,1985,estimates,5yearly,30_34,92.641
36,1985,estimates,5yearly,35_39,29.952
36,1985,estimates,5yearly,40_44,4.73
36,1985,estimates,5yearly,45_49,0.219
36,1990,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1990,estimates,5yearly,15_19,20.875
36,1990,estimates,5yearly,20_24,73.185
36,1990,estimates,5yearly,25_29,129.975
36,1990,estimates,5yearly,30_34,103.781
36,1990,estimates,5yearly,35_39,38.355
36,1990,estimates,5yearly,40_44,6.143
36,1990,estimates,5yearly,45_49,0.246
36,1995,estimates,5yearly,"Region, subregion, country or area *",Australia
36,1995,estimates,5yearly,15_19,19.453
36,1995,estimates,5yearly,20_24,62.642
36,1995,estimates,5yearly,25_29,113.865
36,1995,estimates,5yearly,30_34,107.844
36,1995,estimates,5yearly,35_39,45.365
36,1995,estimates,5yearly,40_44,7.84
36,1995,estimates,5yearly,45_49,0.311
36,2000,estimates,5yearly,"Region, subregion, country or area *",Australia
36,2000,estimates,5yearly,15_19,16.919
36,2000,estimates,5yearly,20_24,56.318
36,2000,estimates,5yearly,25_29,104.495
36,2000,estimates,5yearly,30_34,112.656
36,2000,estimates,5yearly,35_39,54.096
36,2000,estimates,5yearly,40_44,9.835
36,2000,estimates,5yearly,45_49,0.461
36,2005,estimates,5yearly,"Region, subregion, country or area *",Australia
36,2005,estimates,5yearly,15_19,17.1
36,2005,estimates,5yearly,20_24,56.665
36,2005,estimates,5yearly,25_29,107.197
36,2005,estimates,5yearly,30_34,127.162
36,2005,estimates,5yearly,35_39,68.349
36,2005,estimates,5yearly,40_44,13.371
36,2005,estimates,5yearly,45_49,0.656
36,2010,estimates,5yearly,"Region, subregion, country or area *",Australia
36,2010,estimates,5yearly,15_19,14.801
36,2010,estimates,5yearly,20_24,51.49
36,2010,estimates,5yearly,25_29,100.081
36,2010,estimates,5yearly,30_34,124.292
36,2010,estimates,5yearly,35_39,70.363
36,2010,estimates,5yearly,40_44,15.012
36,2010,estimates,5yearly,45_49,0.961
36,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Australia
36,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Australia
36,2015,high_variant,5yearly,"Region, subregion, country or area *",Australia
36,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Australia
36,2015,low_variant,5yearly,"Region, subregion, country or area *",Australia
36,2015,medium_variant,5yearly,"Region, subregion, country or area *",Australia
36,2015,momentum,5yearly,"Region, subregion, country or area *",Australia
36,2015,no_change,5yearly,"Region, subregion, country or area *",Australia
36,2015,zero_migration,5yearly,"Region, subregion, country or area *",Australia
36,2015,constant_fertility,5yearly,15_19,14.801
36,2015,constant_mortality,5yearly,15_19,12.902
36,2015,high_variant,5yearly,15_19,14.662
36,2015,instant_replacement,5yearly,15_19,14.601
36,2015,low_variant,5yearly,15_19,11.141
36,2015,medium_variant,5yearly,15_19,12.902
36,2015,momentum,5yearly,15_19,14.616
36,2015,no_change,5yearly,15_19,14.801
36,2015,zero_migration,5yearly,15_19,12.902
36,2015,constant_fertility,5yearly,20_24,51.49
36,2015,constant_mortality,5yearly,20_24,46.411
36,2015,high_variant,5yearly,20_24,52.747
36,2015,instant_replacement,5yearly,20_24,52.521
36,2015,low_variant,5yearly,20_24,40.077
36,2015,medium_variant,5yearly,20_24,46.411
36,2015,momentum,5yearly,20_24,52.576
36,2015,no_change,5yearly,20_24,51.49
36,2015,zero_migration,5yearly,20_24,46.411
36,2015,constant_fertility,5yearly,25_29,100.081
36,2015,constant_mortality,5yearly,25_29,92.751
36,2015,high_variant,5yearly,25_29,105.41
36,2015,instant_replacement,5yearly,25_29,104.962
36,2015,low_variant,5yearly,25_29,80.09
36,2015,medium_variant,5yearly,25_29,92.751
36,2015,momentum,5yearly,25_29,105.071
36,2015,no_change,5yearly,25_29,100.081
36,2015,zero_migration,5yearly,25_29,92.751
36,2015,constant_fertility,5yearly,30_34,124.292
36,2015,constant_mortality,5yearly,30_34,122.381
36,2015,high_variant,5yearly,30_34,139.086
36,2015,instant_replacement,5yearly,30_34,138.493
36,2015,low_variant,5yearly,30_34,105.677
36,2015,medium_variant,5yearly,30_34,122.381
36,2015,momentum,5yearly,30_34,138.637
36,2015,no_change,5yearly,30_34,124.292
36,2015,zero_migration,5yearly,30_34,122.381
36,2015,constant_fertility,5yearly,35_39,70.363
36,2015,constant_mortality,5yearly,35_39,73.819
36,2015,high_variant,5yearly,35_39,83.895
36,2015,instant_replacement,5yearly,35_39,83.538
36,2015,low_variant,5yearly,35_39,63.744
36,2015,medium_variant,5yearly,35_39,73.819
36,2015,momentum,5yearly,35_39,83.625
36,2015,no_change,5yearly,35_39,70.363
36,2015,zero_migration,5yearly,35_39,73.819
36,2015,constant_fertility,5yearly,40_44,15.012
36,2015,constant_mortality,5yearly,40_44,16.825
36,2015,high_variant,5yearly,40_44,19.121
36,2015,instant_replacement,5yearly,40_44,19.04
36,2015,low_variant,5yearly,40_44,14.528
36,2015,medium_variant,5yearly,40_44,16.825
36,2015,momentum,5yearly,40_44,19.06
36,2015,no_change,5yearly,40_44,15.012
36,2015,zero_migration,5yearly,40_44,16.825
36,2015,constant_fertility,5yearly,45_49,0.961
36,2015,constant_mortality,5yearly,45_49,1.231
36,2015,high_variant,5yearly,45_49,1.399
36,2015,instant_replacement,5yearly,45_49,1.393
36,2015,low_variant,5yearly,45_49,1.063
36,2015,medium_variant,5yearly,45_49,1.231
36,2015,momentum,5yearly,45_49,1.395
36,2015,no_change,5yearly,45_49,0.961
36,2015,zero_migration,5yearly,45_49,1.231
36,2020,constant_fertility,5yearly,"Region, subregion, country or area *",Australia
36,2020,constant_mortality,5yearly,"Region, subregion, country or area *",Australia
36,2020,high_variant,5yearly,"Region, subregion, country or area *",Australia
36,2020,instant_replacement,5yearly,"Region, subregion, country or area *",Australia
36,2020,low_variant,5yearly,"Region, subregion, country or area *",Australia
36,2020,medium_variant,5yearly,"Region, subregion, country or area *",Australia
36,2020,momentum,5yearly,"Region, subregion, country or area *",Australia
36,2020,no_change,5yearly,"Region, subregion, country or area *",Australia
36,2020,zero_migration,5yearly,"Region, subregion, country or area *",Australia
36,2020,constant_fertility,5yearly,15_19,14.801
36,2020,constant_mortality,5yearly,15_19,11.29
36,2020,high_variant,5yearly,15_19,13.796
36,2020,instant_replacement,5yearly,15_19,12.979
36,2020,low_variant,5yearly,15_19,8.783
36,2020,medium_variant,5yearly,15_19,11.29
36,2020,momentum,5yearly,15_19,13.003
36,2020,no_change,5yearly,15_19,14.801
36,2020,zero_migration,5yearly,15_19,11.29
36,2020,constant_fertility,5yearly,20_24,51.49
36,2020,constant_mortality,5yearly,20_24,42.874
36,2020,high_variant,5yearly,20_24,52.393
36,2020,instant_replacement,5yearly,20_24,49.286
36,2020,low_variant,5yearly,20_24,33.357
36,2020,medium_variant,5yearly,20_24,42.874
36,2020,momentum,5yearly,20_24,49.378
36,2020,no_change,5yearly,20_24,51.49
36,2020,zero_migration,5yearly,20_24,42.874
36,2020,constant_fertility,5yearly,25_29,100.081
36,2020,constant_mortality,5yearly,25_29,89.006
36,2020,high_variant,5yearly,25_29,108.765
36,2020,instant_replacement,5yearly,25_29,102.318
36,2020,low_variant,5yearly,25_29,69.246
36,2020,medium_variant,5yearly,25_29,89.006
36,2020,momentum,5yearly,25_29,102.507
36,2020,no_change,5yearly,25_29,100.081
36,2020,zero_migration,5yearly,25_29,89.006
36,2020,constant_fertility,5yearly,30_34,124.292
36,2020,constant_mortality,5yearly,30_34,121.852
36,2020,high_variant,5yearly,30_34,148.903
36,2020,instant_replacement,5yearly,30_34,140.076
36,2020,low_variant,5yearly,30_34,94.801
36,2020,medium_variant,5yearly,30_34,121.852
36,2020,momentum,5yearly,30_34,140.336
36,2020,no_change,5yearly,30_34,124.292
36,2020,zero_migration,5yearly,30_34,121.852
36,2020,constant_fertility,5yearly,35_39,70.363
36,2020,constant_mortality,5yearly,35_39,75.883
36,2020,high_variant,5yearly,35_39,92.729
