country,year,variant,freq,age5yearinterval,fertilityrateper1000women
670,1950,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1950,estimates,5yearly,15_19,210.078
670,1950,estimates,5yearly,20_24,371.484
670,1950,estimates,5yearly,25_29,339.233
670,1950,estimates,5yearly,30_34,269.011
670,1950,estimates,5yearly,35_39,192.192
670,1950,estimates,5yearly,40_44,61.279
670,1950,estimates,5yearly,45_49,22.723
670,1955,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1955,estimates,5yearly,15_19,210.078
670,1955,estimates,5yearly,20_24,371.484
670,1955,estimates,5yearly,25_29,339.233
670,1955,estimates,5yearly,30_34,269.011
670,1955,estimates,5yearly,35_39,192.192
670,1955,estimates,5yearly,40_44,61.279
670,1955,estimates,5yearly,45_49,22.723
670,1960,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1960,estimates,5yearly,15_19,202.316
670,1960,estimates,5yearly,20_24,358.161
670,1960,estimates,5yearly,25_29,326.149
670,1960,estimates,5yearly,30_34,256.37
670,1960,estimates,5yearly,35_39,181.678
670,1960,estimates,5yearly,40_44,58.547
670,1960,estimates,5yearly,45_49,20.779
670,1965,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1965,estimates,5yearly,15_19,187.172
670,1965,estimates,5yearly,20_24,331.91
670,1965,estimates,5yearly,25_29,300.116
670,1965,estimates,5yearly,30_34,231.401
670,1965,estimates,5yearly,35_39,161.147
670,1965,estimates,5yearly,40_44,53.203
670,1965,estimates,5yearly,45_49,17.051
670,1970,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1970,estimates,5yearly,15_19,163.762
670,1970,estimates,5yearly,20_24,291.072
670,1970,estimates,5yearly,25_29,261.599
670,1970,estimates,5yearly,30_34,197.667
670,1970,estimates,5yearly,35_39,135.065
670,1970,estimates,5yearly,40_44,45.761
670,1970,estimates,5yearly,45_49,13.074
670,1975,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1975,estimates,5yearly,15_19,132.335
670,1975,estimates,5yearly,20_24,235.586
670,1975,estimates,5yearly,25_29,210.303
670,1975,estimates,5yearly,30_34,155.938
670,1975,estimates,5yearly,35_39,104.489
670,1975,estimates,5yearly,40_44,36.244
670,1975,estimates,5yearly,45_49,9.105
670,1980,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1980,estimates,5yearly,15_19,110.365
670,1980,estimates,5yearly,20_24,196.851
670,1980,estimates,5yearly,25_29,174.502
670,1980,estimates,5yearly,30_34,126.89
670,1980,estimates,5yearly,35_39,83.283
670,1980,estimates,5yearly,40_44,29.703
670,1980,estimates,5yearly,45_49,6.406
670,1985,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1985,estimates,5yearly,15_19,95.108
670,1985,estimates,5yearly,20_24,170.004
670,1985,estimates,5yearly,25_29,149.792
670,1985,estimates,5yearly,30_34,106.764
670,1985,estimates,5yearly,35_39,68.634
670,1985,estimates,5yearly,40_44,25.172
670,1985,estimates,5yearly,45_49,4.526
670,1990,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1990,estimates,5yearly,15_19,87.951
670,1990,estimates,5yearly,20_24,158.232
670,1990,estimates,5yearly,25_29,139.194
670,1990,estimates,5yearly,30_34,97.299
670,1990,estimates,5yearly,35_39,61.047
670,1990,estimates,5yearly,40_44,22.857
670,1990,estimates,5yearly,45_49,3.42
670,1995,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1995,estimates,5yearly,15_19,76.143
670,1995,estimates,5yearly,20_24,129.387
670,1995,estimates,5yearly,25_29,127.245
670,1995,estimates,5yearly,30_34,103.071
670,1995,estimates,5yearly,35_39,58.038
