country,year,variant,freq,age5yearinterval,fertilityrateper1000women
410,1950,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1950,estimates,5yearly,15_19,33.081
410,1950,estimates,5yearly,20_24,235.38
410,1950,estimates,5yearly,25_29,305.341
410,1950,estimates,5yearly,30_34,258.071
410,1950,estimates,5yearly,35_39,192.846
410,1950,estimates,5yearly,40_44,90.754
410,1950,estimates,5yearly,45_49,15.127
410,1955,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1955,estimates,5yearly,15_19,37.055
410,1955,estimates,5yearly,20_24,263.652
410,1955,estimates,5yearly,25_29,342.016
410,1955,estimates,5yearly,30_34,289.069
410,1955,estimates,5yearly,35_39,216.01
410,1955,estimates,5yearly,40_44,101.654
410,1955,estimates,5yearly,45_49,16.944
410,1960,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1960,estimates,5yearly,15_19,29.445
410,1960,estimates,5yearly,20_24,236.096
410,1960,estimates,5yearly,25_29,327.062
410,1960,estimates,5yearly,30_34,255.024
410,1960,estimates,5yearly,35_39,178.775
410,1960,estimates,5yearly,40_44,85.187
410,1960,estimates,5yearly,45_49,8.411
410,1965,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1965,estimates,5yearly,15_19,19.232
410,1965,estimates,5yearly,20_24,195.075
410,1965,estimates,5yearly,25_29,314.774
410,1965,estimates,5yearly,30_34,215.879
410,1965,estimates,5yearly,35_39,123.67
410,1965,estimates,5yearly,40_44,52.377
410,1965,estimates,5yearly,45_49,8.993
410,1970,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1970,estimates,5yearly,15_19,12.862
410,1970,estimates,5yearly,20_24,179.794
410,1970,estimates,5yearly,25_29,295.652
410,1970,estimates,5yearly,30_34,183.636
410,1970,estimates,5yearly,35_39,87.395
410,1970,estimates,5yearly,40_44,35.066
410,1970,estimates,5yearly,45_49,5.995
410,1975,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1975,estimates,5yearly,15_19,14.753
410,1975,estimates,5yearly,20_24,153.954
410,1975,estimates,5yearly,25_29,242.37
410,1975,estimates,5yearly,30_34,113.31
410,1975,estimates,5yearly,35_39,41.549
410,1975,estimates,5yearly,40_44,13.649
410,1975,estimates,5yearly,45_49,4.215
410,1980,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1980,estimates,5yearly,15_19,12.291
410,1980,estimates,5yearly,20_24,142.296
410,1980,estimates,5yearly,25_29,199.378
410,1980,estimates,5yearly,30_34,67.341
410,1980,estimates,5yearly,35_39,18.587
410,1980,estimates,5yearly,40_44,5.383
410,1980,estimates,5yearly,45_49,1.524
410,1985,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1985,estimates,5yearly,15_19,6.393
410,1985,estimates,5yearly,20_24,95.209
410,1985,estimates,5yearly,25_29,160.848
410,1985,estimates,5yearly,30_34,41.46
410,1985,estimates,5yearly,35_39,7.892
410,1985,estimates,5yearly,40_44,1.498
410,1985,estimates,5yearly,45_49,0.1
410,1990,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1990,estimates,5yearly,15_19,4.111
410,1990,estimates,5yearly,20_24,74.549
410,1990,estimates,5yearly,25_29,180.8
410,1990,estimates,5yearly,30_34,62.027
410,1990,estimates,5yearly,35_39,12.13
410,1990,estimates,5yearly,40_44,1.663
410,1990,estimates,5yearly,45_49,0.0
410,1995,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,1995,estimates,5yearly,15_19,2.926
410,1995,estimates,5yearly,20_24,49.528
410,1995,estimates,5yearly,25_29,159.249
410,1995,estimates,5yearly,30_34,70.85
410,1995,estimates,5yearly,35_39,15.188
410,1995,estimates,5yearly,40_44,2.359
410,1995,estimates,5yearly,45_49,0.0
410,2000,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2000,estimates,5yearly,15_19,2.19
410,2000,estimates,5yearly,20_24,27.174
410,2000,estimates,5yearly,25_29,114.348
410,2000,estimates,5yearly,30_34,79.696
410,2000,estimates,5yearly,35_39,16.596
410,2000,estimates,5yearly,40_44,2.736
410,2000,estimates,5yearly,45_49,0.0
410,2005,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2005,estimates,5yearly,15_19,1.999
410,2005,estimates,5yearly,20_24,17.853
410,2005,estimates,5yearly,25_29,94.013
410,2005,estimates,5yearly,30_34,93.855
410,2005,estimates,5yearly,35_39,23.98
410,2005,estimates,5yearly,40_44,2.736
410,2005,estimates,5yearly,45_49,0.164
410,2010,estimates,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2010,estimates,5yearly,15_19,1.766
410,2010,estimates,5yearly,20_24,16.878
410,2010,estimates,5yearly,25_29,70.179
410,2010,estimates,5yearly,30_34,110.328
410,2010,estimates,5yearly,35_39,42.884
410,2010,estimates,5yearly,40_44,4.412
410,2010,estimates,5yearly,45_49,0.173
410,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,high_variant,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,low_variant,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,medium_variant,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,momentum,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,no_change,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,zero_migration,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2015,constant_fertility,5yearly,15_19,1.766
410,2015,constant_mortality,5yearly,15_19,1.643
410,2015,high_variant,5yearly,15_19,1.953
410,2015,instant_replacement,5yearly,15_19,2.593
410,2015,low_variant,5yearly,15_19,1.332
410,2015,medium_variant,5yearly,15_19,1.643
410,2015,momentum,5yearly,15_19,2.597
410,2015,no_change,5yearly,15_19,1.766
410,2015,zero_migration,5yearly,15_19,1.643
410,2015,constant_fertility,5yearly,20_24,16.878
410,2015,constant_mortality,5yearly,20_24,13.798
410,2015,high_variant,5yearly,20_24,16.406
410,2015,instant_replacement,5yearly,20_24,21.778
410,2015,low_variant,5yearly,20_24,11.19
410,2015,medium_variant,5yearly,20_24,13.798
410,2015,momentum,5yearly,20_24,21.806
410,2015,no_change,5yearly,20_24,16.878
410,2015,zero_migration,5yearly,20_24,13.798
410,2015,constant_fertility,5yearly,25_29,70.179
410,2015,constant_mortality,5yearly,25_29,54.546
410,2015,high_variant,5yearly,25_29,64.857
410,2015,instant_replacement,5yearly,25_29,86.093
410,2015,low_variant,5yearly,25_29,44.236
410,2015,medium_variant,5yearly,25_29,54.546
410,2015,momentum,5yearly,25_29,86.201
410,2015,no_change,5yearly,25_29,70.179
410,2015,zero_migration,5yearly,25_29,54.546
410,2015,constant_fertility,5yearly,30_34,110.328
410,2015,constant_mortality,5yearly,30_34,125.697
410,2015,high_variant,5yearly,30_34,149.456
410,2015,instant_replacement,5yearly,30_34,198.394
410,2015,low_variant,5yearly,30_34,101.937
410,2015,medium_variant,5yearly,30_34,125.697
410,2015,momentum,5yearly,30_34,198.644
410,2015,no_change,5yearly,30_34,110.328
410,2015,zero_migration,5yearly,30_34,125.697
410,2015,constant_fertility,5yearly,35_39,42.884
410,2015,constant_mortality,5yearly,35_39,63.045
410,2015,high_variant,5yearly,35_39,74.963
410,2015,instant_replacement,5yearly,35_39,99.507
410,2015,low_variant,5yearly,35_39,51.129
410,2015,medium_variant,5yearly,35_39,63.045
410,2015,momentum,5yearly,35_39,99.633
410,2015,no_change,5yearly,35_39,42.884
410,2015,zero_migration,5yearly,35_39,63.045
410,2015,constant_fertility,5yearly,40_44,4.412
410,2015,constant_mortality,5yearly,40_44,5.542
410,2015,high_variant,5yearly,40_44,6.589
410,2015,instant_replacement,5yearly,40_44,8.747
410,2015,low_variant,5yearly,40_44,4.494
410,2015,medium_variant,5yearly,40_44,5.542
410,2015,momentum,5yearly,40_44,8.758
410,2015,no_change,5yearly,40_44,4.412
410,2015,zero_migration,5yearly,40_44,5.542
410,2015,constant_fertility,5yearly,45_49,0.173
410,2015,constant_mortality,5yearly,45_49,0.249
410,2015,high_variant,5yearly,45_49,0.296
410,2015,instant_replacement,5yearly,45_49,0.393
410,2015,low_variant,5yearly,45_49,0.202
410,2015,medium_variant,5yearly,45_49,0.249
410,2015,momentum,5yearly,45_49,0.394
410,2015,no_change,5yearly,45_49,0.173
410,2015,zero_migration,5yearly,45_49,0.249
410,2020,constant_fertility,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,constant_mortality,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,high_variant,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,instant_replacement,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,low_variant,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,medium_variant,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,momentum,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,no_change,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,zero_migration,5yearly,"Region, subregion, country or area *",Republic of Korea
410,2020,constant_fertility,5yearly,15_19,1.766
410,2020,constant_mortality,5yearly,15_19,1.592
410,2020,high_variant,5yearly,15_19,2.047
410,2020,instant_replacement,5yearly,15_19,2.374
410,2020,low_variant,5yearly,15_19,1.136
410,2020,medium_variant,5yearly,15_19,1.592
410,2020,momentum,5yearly,15_19,2.38
410,2020,no_change,5yearly,15_19,1.766
410,2020,zero_migration,5yearly,15_19,1.592
410,2020,constant_fertility,5yearly,20_24,16.878
410,2020,constant_mortality,5yearly,20_24,11.938
410,2020,high_variant,5yearly,20_24,15.352
410,2020,instant_replacement,5yearly,20_24,17.804
410,2020,low_variant,5yearly,20_24,8.524
410,2020,medium_variant,5yearly,20_24,11.938
410,2020,momentum,5yearly,20_24,17.846
410,2020,no_change,5yearly,20_24,16.878
410,2020,zero_migration,5yearly,20_24,11.938
410,2020,constant_fertility,5yearly,25_29,70.179
410,2020,constant_mortality,5yearly,25_29,44.215
410,2020,high_variant,5yearly,25_29,56.861
