country,year,variant,freq,age5yearinterval,fertilityrateper1000women
100,1950,estimates,5yearly,15_19,55.51
100,1950,estimates,5yearly,20_24,179.632
100,1950,estimates,5yearly,25_29,139.473
100,1950,estimates,5yearly,30_34,77.408
100,1950,estimates,5yearly,35_39,37.922
100,1950,estimates,5yearly,40_44,12.672
100,1950,estimates,5yearly,45_49,2.663
100,1955,estimates,5yearly,15_19,63.895
100,1955,estimates,5yearly,20_24,179.843
100,1955,estimates,5yearly,25_29,122.324
100,1955,estimates,5yearly,30_34,57.477
100,1955,estimates,5yearly,35_39,25.946
100,1955,estimates,5yearly,40_44,8.402
100,1955,estimates,5yearly,45_49,1.493
100,1960,estimates,5yearly,15_19,70.175
100,1960,estimates,5yearly,20_24,182.998
100,1960,estimates,5yearly,25_29,114.463
100,1960,estimates,5yearly,30_34,50.372
100,1960,estimates,5yearly,35_39,18.65
100,1960,estimates,5yearly,40_44,5.964
100,1960,estimates,5yearly,45_49,0.798
100,1965,estimates,5yearly,15_19,69.681
100,1965,estimates,5yearly,20_24,183.734
100,1965,estimates,5yearly,25_29,108.762
100,1965,estimates,5yearly,30_34,43.903
100,1965,estimates,5yearly,35_39,15.526
100,1965,estimates,5yearly,40_44,3.899
100,1965,estimates,5yearly,45_49,0.575
100,1970,estimates,5yearly,15_19,71.282
100,1970,estimates,5yearly,20_24,191.145
100,1970,estimates,5yearly,25_29,110.113
100,1970,estimates,5yearly,30_34,42.106
100,1970,estimates,5yearly,35_39,13.44
100,1970,estimates,5yearly,40_44,3.081
100,1970,estimates,5yearly,45_49,0.293
100,1975,estimates,5yearly,15_19,77.429
100,1975,estimates,5yearly,20_24,201.433
100,1975,estimates,5yearly,25_29,106.426
100,1975,estimates,5yearly,30_34,38.67
100,1975,estimates,5yearly,35_39,11.942
100,1975,estimates,5yearly,40_44,2.456
100,1975,estimates,5yearly,45_49,0.184
100,1980,estimates,5yearly,15_19,79.838
100,1980,estimates,5yearly,20_24,186.935
100,1980,estimates,5yearly,25_29,92.032
100,1980,estimates,5yearly,30_34,32.327
100,1980,estimates,5yearly,35_39,9.748
100,1980,estimates,5yearly,40_44,1.983
100,1980,estimates,5yearly,45_49,0.117
100,1985,estimates,5yearly,15_19,75.753
100,1985,estimates,5yearly,20_24,178.775
100,1985,estimates,5yearly,25_29,90.167
100,1985,estimates,5yearly,30_34,32.553
100,1985,estimates,5yearly,35_39,9.861
100,1985,estimates,5yearly,40_44,1.958
100,1985,estimates,5yearly,45_49,0.093
100,1990,estimates,5yearly,15_19,66.714
100,1990,estimates,5yearly,20_24,138.496
100,1990,estimates,5yearly,25_29,69.422
100,1990,estimates,5yearly,30_34,25.595
100,1990,estimates,5yearly,35_39,8.478
100,1990,estimates,5yearly,40_44,1.751
100,1990,estimates,5yearly,45_49,0.084
100,1995,estimates,5yearly,15_19,48.249
100,1995,estimates,5yearly,20_24,94.002
100,1995,estimates,5yearly,25_29,63.643
100,1995,estimates,5yearly,30_34,24.808
100,1995,estimates,5yearly,35_39,7.791
100,1995,estimates,5yearly,40_44,1.597
100,1995,estimates,5yearly,45_49,0.07
100,2000,estimates,5yearly,15_19,40.928
100,2000,estimates,5yearly,20_24,82.543
100,2000,estimates,5yearly,25_29,74.616
100,2000,estimates,5yearly,30_34,36.964
100,2000,estimates,5yearly,35_39,11.094
100,2000,estimates,5yearly,40_44,1.868
100,2000,estimates,5yearly,45_49,0.067
100,2005,estimates,5yearly,15_19,44.112
100,2005,estimates,5yearly,20_24,78.466
100,2005,estimates,5yearly,25_29,86.398
100,2005,estimates,5yearly,30_34,57.966
100,2005,estimates,5yearly,35_39,19.917
100,2005,estimates,5yearly,40_44,2.999
100,2005,estimates,5yearly,45_49,0.142
100,2010,estimates,5yearly,15_19,43.466
100,2010,estimates,5yearly,20_24,70.46
100,2010,estimates,5yearly,25_29,87.721
100,2010,estimates,5yearly,30_34,66.409
100,2010,estimates,5yearly,35_39,27.984
100,2010,estimates,5yearly,40_44,4.787
100,2010,estimates,5yearly,45_49,0.373
100,2015,constant_fertility,5yearly,15_19,43.466
100,2015,constant_mortality,5yearly,15_19,39.5
