country,year,variant,freq,age5yearinterval,fertilityrateper1000women
470,1950,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1950,estimates,5yearly,15_19,25.048
470,1950,estimates,5yearly,20_24,243.513
470,1950,estimates,5yearly,25_29,236.309
470,1950,estimates,5yearly,30_34,156.5
470,1950,estimates,5yearly,35_39,115.354
470,1950,estimates,5yearly,40_44,46.696
470,1950,estimates,5yearly,45_49,3.78
470,1955,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1955,estimates,5yearly,15_19,23.013
470,1955,estimates,5yearly,20_24,223.731
470,1955,estimates,5yearly,25_29,217.111
470,1955,estimates,5yearly,30_34,143.786
470,1955,estimates,5yearly,35_39,105.983
470,1955,estimates,5yearly,40_44,42.903
470,1955,estimates,5yearly,45_49,3.473
470,1960,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1960,estimates,5yearly,15_19,19.074
470,1960,estimates,5yearly,20_24,185.431
470,1960,estimates,5yearly,25_29,179.946
470,1960,estimates,5yearly,30_34,119.172
470,1960,estimates,5yearly,35_39,87.84
470,1960,estimates,5yearly,40_44,35.558
470,1960,estimates,5yearly,45_49,2.879
470,1965,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1965,estimates,5yearly,15_19,13.581
470,1965,estimates,5yearly,20_24,103.253
470,1965,estimates,5yearly,25_29,143.853
470,1965,estimates,5yearly,30_34,89.172
470,1965,estimates,5yearly,35_39,52.471
470,1965,estimates,5yearly,40_44,19.019
470,1965,estimates,5yearly,45_49,1.871
470,1970,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1970,estimates,5yearly,15_19,12.56
470,1970,estimates,5yearly,20_24,103.283
470,1970,estimates,5yearly,25_29,131.825
470,1970,estimates,5yearly,30_34,90.341
470,1970,estimates,5yearly,35_39,46.872
470,1970,estimates,5yearly,40_44,14.71
470,1970,estimates,5yearly,45_49,1.569
470,1975,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1975,estimates,5yearly,15_19,14.349
470,1975,estimates,5yearly,20_24,105.69
470,1975,estimates,5yearly,25_29,148.111
470,1975,estimates,5yearly,30_34,95.721
470,1975,estimates,5yearly,35_39,45.719
470,1975,estimates,5yearly,40_44,12.748
470,1975,estimates,5yearly,45_49,1.182
470,1980,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1980,estimates,5yearly,15_19,13.907
470,1980,estimates,5yearly,20_24,92.877
470,1980,estimates,5yearly,25_29,134.175
470,1980,estimates,5yearly,30_34,90.489
470,1980,estimates,5yearly,35_39,45.26
470,1980,estimates,5yearly,40_44,11.625
470,1980,estimates,5yearly,45_49,0.467
470,1985,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1985,estimates,5yearly,15_19,12.366
470,1985,estimates,5yearly,20_24,85.911
470,1985,estimates,5yearly,25_29,152.384
470,1985,estimates,5yearly,30_34,99.965
470,1985,estimates,5yearly,35_39,43.502
470,1985,estimates,5yearly,40_44,11.193
470,1985,estimates,5yearly,45_49,0.519
470,1990,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1990,estimates,5yearly,15_19,11.884
470,1990,estimates,5yearly,20_24,82.391
470,1990,estimates,5yearly,25_29,151.572
470,1990,estimates,5yearly,30_34,101.823
470,1990,estimates,5yearly,35_39,41.321
470,1990,estimates,5yearly,40_44,9.142
470,1990,estimates,5yearly,45_49,0.407
470,1995,estimates,5yearly,"Region, subregion, country or area *",Malta
470,1995,estimates,5yearly,15_19,18.674
470,1995,estimates,5yearly,20_24,76.307
470,1995,estimates,5yearly,25_29,143.229
470,1995,estimates,5yearly,30_34,93.388
470,1995,estimates,5yearly,35_39,37.035
470,1995,estimates,5yearly,40_44,7.736
470,1995,estimates,5yearly,45_49,0.271
470,2000,estimates,5yearly,"Region, subregion, country or area *",Malta
470,2000,estimates,5yearly,15_19,20.355
470,2000,estimates,5yearly,20_24,59.507
470,2000,estimates,5yearly,25_29,108.474
470,2000,estimates,5yearly,30_34,74.277
470,2000,estimates,5yearly,35_39,26.449
470,2000,estimates,5yearly,40_44,4.774
470,2000,estimates,5yearly,45_49,0.144
470,2005,estimates,5yearly,"Region, subregion, country or area *",Malta
470,2005,estimates,5yearly,15_19,18.343
470,2005,estimates,5yearly,20_24,43.222
470,2005,estimates,5yearly,25_29,92.658
470,2005,estimates,5yearly,30_34,84.787
470,2005,estimates,5yearly,35_39,32.382
470,2005,estimates,5yearly,40_44,5.512
470,2005,estimates,5yearly,45_49,0.216
470,2010,estimates,5yearly,"Region, subregion, country or area *",Malta
470,2010,estimates,5yearly,15_19,17.512
470,2010,estimates,5yearly,20_24,38.84
470,2010,estimates,5yearly,25_29,85.869
470,2010,estimates,5yearly,30_34,91.486
470,2010,estimates,5yearly,35_39,42.254
470,2010,estimates,5yearly,40_44,6.653
470,2010,estimates,5yearly,45_49,0.246
470,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Malta
470,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Malta
470,2015,high_variant,5yearly,"Region, subregion, country or area *",Malta
470,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Malta
470,2015,low_variant,5yearly,"Region, subregion, country or area *",Malta
470,2015,medium_variant,5yearly,"Region, subregion, country or area *",Malta
470,2015,momentum,5yearly,"Region, subregion, country or area *",Malta
470,2015,no_change,5yearly,"Region, subregion, country or area *",Malta
470,2015,zero_migration,5yearly,"Region, subregion, country or area *",Malta
470,2015,constant_fertility,5yearly,15_19,17.512
470,2015,constant_mortality,5yearly,15_19,16.624
470,2015,high_variant,5yearly,15_19,19.443
470,2015,instant_replacement,5yearly,15_19,23.403
470,2015,low_variant,5yearly,15_19,13.806
470,2015,medium_variant,5yearly,15_19,16.624
470,2015,momentum,5yearly,15_19,23.426
470,2015,no_change,5yearly,15_19,17.512
470,2015,zero_migration,5yearly,15_19,16.624
470,2015,constant_fertility,5yearly,20_24,38.84
470,2015,constant_mortality,5yearly,20_24,33.125
470,2015,high_variant,5yearly,20_24,38.74
470,2015,instant_replacement,5yearly,20_24,46.632
470,2015,low_variant,5yearly,20_24,27.51
470,2015,medium_variant,5yearly,20_24,33.125
470,2015,momentum,5yearly,20_24,46.679
470,2015,no_change,5yearly,20_24,38.84
470,2015,zero_migration,5yearly,20_24,33.125
470,2015,constant_fertility,5yearly,25_29,85.869
470,2015,constant_mortality,5yearly,25_29,80.138
470,2015,high_variant,5yearly,25_29,93.723
470,2015,instant_replacement,5yearly,25_29,112.815
470,2015,low_variant,5yearly,25_29,66.552
470,2015,medium_variant,5yearly,25_29,80.138
470,2015,momentum,5yearly,25_29,112.93
470,2015,no_change,5yearly,25_29,85.869
470,2015,zero_migration,5yearly,25_29,80.138
470,2015,constant_fertility,5yearly,30_34,91.486
470,2015,constant_mortality,5yearly,30_34,103.457
470,2015,high_variant,5yearly,30_34,120.996
470,2015,instant_replacement,5yearly,30_34,145.642
470,2015,low_variant,5yearly,30_34,85.918
470,2015,medium_variant,5yearly,30_34,103.457
470,2015,momentum,5yearly,30_34,145.791
470,2015,no_change,5yearly,30_34,91.486
470,2015,zero_migration,5yearly,30_34,103.457
470,2015,constant_fertility,5yearly,35_39,42.254
470,2015,constant_mortality,5yearly,35_39,53.285
470,2015,high_variant,5yearly,35_39,62.318
470,2015,instant_replacement,5yearly,35_39,75.012
470,2015,low_variant,5yearly,35_39,44.252
470,2015,medium_variant,5yearly,35_39,53.285
470,2015,momentum,5yearly,35_39,75.089
470,2015,no_change,5yearly,35_39,42.254
470,2015,zero_migration,5yearly,35_39,53.285
470,2015,constant_fertility,5yearly,40_44,6.653
470,2015,constant_mortality,5yearly,40_44,8.016
470,2015,high_variant,5yearly,40_44,9.375
470,2015,instant_replacement,5yearly,40_44,11.285
470,2015,low_variant,5yearly,40_44,6.657
470,2015,medium_variant,5yearly,40_44,8.016
470,2015,momentum,5yearly,40_44,11.296
470,2015,no_change,5yearly,40_44,6.653
470,2015,zero_migration,5yearly,40_44,8.016
470,2015,constant_fertility,5yearly,45_49,0.246
470,2015,constant_mortality,5yearly,45_49,0.295
470,2015,high_variant,5yearly,45_49,0.345
470,2015,instant_replacement,5yearly,45_49,0.415
470,2015,low_variant,5yearly,45_49,0.245
470,2015,medium_variant,5yearly,45_49,0.295
470,2015,momentum,5yearly,45_49,0.416
470,2015,no_change,5yearly,45_49,0.246
