country,year,variant,freq,age5yearinterval,fertilityrateper1000women
48,1950,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1950,estimates,5yearly,15_19,86.958
48,1950,estimates,5yearly,20_24,322.265
48,1950,estimates,5yearly,25_29,353.309
48,1950,estimates,5yearly,30_34,277.28
48,1950,estimates,5yearly,35_39,203.998
48,1950,estimates,5yearly,40_44,111.883
48,1950,estimates,5yearly,45_49,38.307
48,1955,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1955,estimates,5yearly,15_19,86.958
48,1955,estimates,5yearly,20_24,322.265
48,1955,estimates,5yearly,25_29,353.309
48,1955,estimates,5yearly,30_34,277.28
48,1955,estimates,5yearly,35_39,203.998
48,1955,estimates,5yearly,40_44,111.883
48,1955,estimates,5yearly,45_49,38.307
48,1960,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1960,estimates,5yearly,15_19,89.453
48,1960,estimates,5yearly,20_24,331.512
48,1960,estimates,5yearly,25_29,363.447
48,1960,estimates,5yearly,30_34,285.237
48,1960,estimates,5yearly,35_39,209.852
48,1960,estimates,5yearly,40_44,115.093
48,1960,estimates,5yearly,45_49,39.406
48,1965,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1965,estimates,5yearly,15_19,86.958
48,1965,estimates,5yearly,20_24,322.265
48,1965,estimates,5yearly,25_29,353.309
48,1965,estimates,5yearly,30_34,277.28
48,1965,estimates,5yearly,35_39,203.998
48,1965,estimates,5yearly,40_44,111.883
48,1965,estimates,5yearly,45_49,38.307
48,1970,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1970,estimates,5yearly,15_19,74.232
48,1970,estimates,5yearly,20_24,275.104
48,1970,estimates,5yearly,25_29,301.606
48,1970,estimates,5yearly,30_34,236.703
48,1970,estimates,5yearly,35_39,174.144
48,1970,estimates,5yearly,40_44,95.51
48,1970,estimates,5yearly,45_49,32.701
48,1975,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1975,estimates,5yearly,15_19,65.249
48,1975,estimates,5yearly,20_24,241.815
48,1975,estimates,5yearly,25_29,265.108
48,1975,estimates,5yearly,30_34,208.06
48,1975,estimates,5yearly,35_39,153.072
48,1975,estimates,5yearly,40_44,83.952
48,1975,estimates,5yearly,45_49,28.744
48,1980,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1980,estimates,5yearly,15_19,51.615
48,1980,estimates,5yearly,20_24,211.042
48,1980,estimates,5yearly,25_29,236.35
48,1980,estimates,5yearly,30_34,186.069
48,1980,estimates,5yearly,35_39,135.611
48,1980,estimates,5yearly,40_44,77.45
48,1980,estimates,5yearly,45_49,27.863
48,1985,estimates,5yearly,"Region, subregion, country or area *",Bahrain
48,1985,estimates,5yearly,15_19,32.542
48,1985,estimates,5yearly,20_24,176.389
48,1985,estimates,5yearly,25_29,217.703
48,1985,estimates,5yearly,30_34,175.539
48,1985,estimates,5yearly,35_39,121.602
48,1985,estimates,5yearly,40_44,67.459
48,1985,estimates,5yearly,45_49,24.766
