country,year,variant,freq,age5yearinterval,fertilityrateper1000women
340,1950,estimates,5yearly,"Region, subregion, country or area *",Honduras
340,1950,estimates,5yearly,15_19,160.496
340,1950,estimates,5yearly,20_24,323.705
340,1950,estimates,5yearly,25_29,340.304
340,1950,estimates,5yearly,30_34,304.303
340,1950,estimates,5yearly,35_39,225.0
340,1950,estimates,5yearly,40_44,122.996
340,1950,estimates,5yearly,45_49,22.596
340,1955,estimates,5yearly,"Region, subregion, country or area *",Honduras
340,1955,estimates,5yearly,15_19,160.496
340,1955,estimates,5yearly,20_24,323.705
340,1955,estimates,5yearly,25_29,340.304
340,1955,estimates,5yearly,30_34,304.303
340,1955,estimates,5yearly,35_39,225.0
340,1955,estimates,5yearly,40_44,122.996
340,1955,estimates,5yearly,45_49,22.596
340,1960,estimates,5yearly,"Region, subregion, country or area *",Honduras
340,1960,estimates,5yearly,15_19,158.701
340,1960,estimates,5yearly,20_24,320.398
340,1960,estimates,5yearly,25_29,336.807
340,1960,estimates,5yearly,30_34,301.2
340,1960,estimates,5yearly,35_39,222.6
340,1960,estimates,5yearly,40_44,121.595
340,1960,estimates,5yearly,45_49,22.299
340,1965,estimates,5yearly,"Region, subregion, country or area *",Honduras
340,1965,estimates,5yearly,15_19,158.796
340,1965,estimates,5yearly,20_24,320.605
340,1965,estimates,5yearly,25_29,336.902
340,1965,estimates,5yearly,30_34,301.296
340,1965,estimates,5yearly,35_39,222.602
340,1965,estimates,5yearly,40_44,121.706
340,1965,estimates,5yearly,45_49,22.293
340,1970,estimates,5yearly,"Region, subregion, country or area *",Honduras
340,1970,estimates,5yearly,15_19,150.8
340,1970,estimates,5yearly,20_24,304.602
340,1970,estimates,5yearly,25_29,320.197
340,1970,estimates,5yearly,30_34,286.202
340,1970,estimates,5yearly,35_39,211.5
340,1970,estimates,5yearly,40_44,115.605
340,1970,estimates,5yearly,45_49,21.094
340,1975,estimates,5yearly,"Region, subregion, country or area *",Honduras
340,1975,estimates,5yearly,15_19,146.202
