country,year,variant,freq,age5yearinterval,fertilityrateper1000women
400,1950,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1950,estimates,5yearly,15_19,147.745
400,1950,estimates,5yearly,20_24,313.614
400,1950,estimates,5yearly,25_29,342.469
400,1950,estimates,5yearly,30_34,308.744
400,1950,estimates,5yearly,35_39,227.772
400,1950,estimates,5yearly,40_44,114.638
400,1950,estimates,5yearly,45_49,21.018
400,1955,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1955,estimates,5yearly,15_19,126.211
400,1955,estimates,5yearly,20_24,306.961
400,1955,estimates,5yearly,25_29,350.62
400,1955,estimates,5yearly,30_34,320.747
400,1955,estimates,5yearly,35_39,230.15
400,1955,estimates,5yearly,40_44,117.769
400,1955,estimates,5yearly,45_49,23.542
400,1960,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1960,estimates,5yearly,15_19,121.139
400,1960,estimates,5yearly,20_24,323.459
400,1960,estimates,5yearly,25_29,380.334
400,1960,estimates,5yearly,30_34,352.496
400,1960,estimates,5yearly,35_39,254.158
400,1960,estimates,5yearly,40_44,137.529
400,1960,estimates,5yearly,45_49,29.885
400,1965,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1965,estimates,5yearly,15_19,111.466
400,1965,estimates,5yearly,20_24,314.188
400,1965,estimates,5yearly,25_29,373.926
400,1965,estimates,5yearly,30_34,346.615
400,1965,estimates,5yearly,35_39,261.996
400,1965,estimates,5yearly,40_44,153.568
400,1965,estimates,5yearly,45_49,37.241
400,1970,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1970,estimates,5yearly,15_19,100.025
400,1970,estimates,5yearly,20_24,303.75
400,1970,estimates,5yearly,25_29,363.89
400,1970,estimates,5yearly,30_34,334.849
400,1970,estimates,5yearly,35_39,261.451
400,1970,estimates,5yearly,40_44,151.065
400,1970,estimates,5yearly,45_49,42.97
400,1975,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1975,estimates,5yearly,15_19,80.678
400,1975,estimates,5yearly,20_24,285.503
400,1975,estimates,5yearly,25_29,354.683
400,1975,estimates,5yearly,30_34,323.923
400,1975,estimates,5yearly,35_39,251.052
400,1975,estimates,5yearly,40_44,137.637
400,1975,estimates,5yearly,45_49,42.524
400,1980,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1980,estimates,5yearly,15_19,67.976
400,1980,estimates,5yearly,20_24,272.752
400,1980,estimates,5yearly,25_29,353.359
400,1980,estimates,5yearly,30_34,319.018
400,1980,estimates,5yearly,35_39,239.623
400,1980,estimates,5yearly,40_44,124.337
400,1980,estimates,5yearly,45_49,32.635
400,1985,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1985,estimates,5yearly,15_19,56.835
400,1985,estimates,5yearly,20_24,239.759
400,1985,estimates,5yearly,25_29,314.954
400,1985,estimates,5yearly,30_34,278.765
400,1985,estimates,5yearly,35_39,201.296
400,1985,estimates,5yearly,40_44,94.443
400,1985,estimates,5yearly,45_49,18.588
400,1990,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1990,estimates,5yearly,15_19,48.15
400,1990,estimates,5yearly,20_24,205.35
400,1990,estimates,5yearly,25_29,268.35
400,1990,estimates,5yearly,30_34,233.68
400,1990,estimates,5yearly,35_39,163.97
400,1990,estimates,5yearly,40_44,69.87
400,1990,estimates,5yearly,45_49,10.63
400,1995,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1995,estimates,5yearly,15_19,40.248
400,1995,estimates,5yearly,20_24,180.628
400,1995,estimates,5yearly,25_29,234.18
400,1995,estimates,5yearly,30_34,202.679
400,1995,estimates,5yearly,35_39,139.459
