country,year,variant,freq,age5yearinterval,fertilityrateper1000women
804,1950,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1950,estimates,5yearly,15_19,26.599
804,1950,estimates,5yearly,20_24,167.134
804,1950,estimates,5yearly,25_29,175.675
804,1950,estimates,5yearly,30_34,111.164
804,1950,estimates,5yearly,35_39,62.601
804,1950,estimates,5yearly,40_44,16.371
804,1950,estimates,5yearly,45_49,2.456
804,1955,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1955,estimates,5yearly,15_19,30.969
804,1955,estimates,5yearly,20_24,175.53
804,1955,estimates,5yearly,25_29,162.328
804,1955,estimates,5yearly,30_34,101.73
804,1955,estimates,5yearly,35_39,53.648
804,1955,estimates,5yearly,40_44,13.856
804,1955,estimates,5yearly,45_49,1.939
804,1960,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1960,estimates,5yearly,15_19,28.544
804,1960,estimates,5yearly,20_24,150.814
804,1960,estimates,5yearly,25_29,123.098
804,1960,estimates,5yearly,30_34,76.555
804,1960,estimates,5yearly,35_39,37.253
804,1960,estimates,5yearly,40_44,9.469
804,1960,estimates,5yearly,45_49,1.187
804,1965,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1965,estimates,5yearly,15_19,31.668
804,1965,estimates,5yearly,20_24,153.277
804,1965,estimates,5yearly,25_29,112.004
804,1965,estimates,5yearly,30_34,68.266
804,1965,estimates,5yearly,35_39,30.456
804,1965,estimates,5yearly,40_44,7.585
804,1965,estimates,5yearly,45_49,0.824
804,1970,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1970,estimates,5yearly,15_19,39.192
804,1970,estimates,5yearly,20_24,166.6
804,1970,estimates,5yearly,25_29,111.555
804,1970,estimates,5yearly,30_34,64.775
804,1970,estimates,5yearly,35_39,26.594
804,1970,estimates,5yearly,40_44,6.469
804,1970,estimates,5yearly,45_49,0.595
804,1975,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1975,estimates,5yearly,15_19,45.444
804,1975,estimates,5yearly,20_24,165.124
804,1975,estimates,5yearly,25_29,103.036
804,1975,estimates,5yearly,30_34,55.617
804,1975,estimates,5yearly,35_39,21.299
804,1975,estimates,5yearly,40_44,5.052
804,1975,estimates,5yearly,45_49,0.388
804,1980,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1980,estimates,5yearly,15_19,55.491
804,1980,estimates,5yearly,20_24,172.159
804,1980,estimates,5yearly,25_29,100.012
804,1980,estimates,5yearly,30_34,50.156
804,1980,estimates,5yearly,35_39,18.433
804,1980,estimates,5yearly,40_44,4.276
804,1980,estimates,5yearly,45_49,0.273
804,1985,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1985,estimates,5yearly,15_19,63.098
804,1985,estimates,5yearly,20_24,170.672
804,1985,estimates,5yearly,25_29,92.773
804,1985,estimates,5yearly,30_34,43.731
804,1985,estimates,5yearly,35_39,15.9
804,1985,estimates,5yearly,40_44,3.627
804,1985,estimates,5yearly,45_49,0.199
804,1990,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1990,estimates,5yearly,15_19,57.7
804,1990,estimates,5yearly,20_24,141.01
804,1990,estimates,5yearly,25_29,75.821
804,1990,estimates,5yearly,30_34,34.231
804,1990,estimates,5yearly,35_39,12.481
804,1990,estimates,5yearly,40_44,2.723
804,1990,estimates,5yearly,45_49,0.194
804,1995,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,1995,estimates,5yearly,15_19,43.538
804,1995,estimates,5yearly,20_24,105.335
804,1995,estimates,5yearly,25_29,61.052
804,1995,estimates,5yearly,30_34,27.041
804,1995,estimates,5yearly,35_39,9.08
804,1995,estimates,5yearly,40_44,1.885
804,1995,estimates,5yearly,45_49,0.149
804,2000,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,2000,estimates,5yearly,15_19,29.279
804,2000,estimates,5yearly,20_24,91.342
804,2000,estimates,5yearly,25_29,64.4
804,2000,estimates,5yearly,30_34,31.456
804,2000,estimates,5yearly,35_39,10.515
804,2000,estimates,5yearly,40_44,2.016
804,2000,estimates,5yearly,45_49,0.092
804,2005,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,2005,estimates,5yearly,15_19,30.411
804,2005,estimates,5yearly,20_24,93.485
804,2005,estimates,5yearly,25_29,83.449
804,2005,estimates,5yearly,30_34,47.784
804,2005,estimates,5yearly,35_39,18.157
804,2005,estimates,5yearly,40_44,3.127
804,2005,estimates,5yearly,45_49,0.147
804,2010,estimates,5yearly,"Region, subregion, country or area *",Ukraine
804,2010,estimates,5yearly,15_19,27.953
804,2010,estimates,5yearly,20_24,90.608
804,2010,estimates,5yearly,25_29,90.153
804,2010,estimates,5yearly,30_34,58.85
804,2010,estimates,5yearly,35_39,25.198
804,2010,estimates,5yearly,40_44,4.765
804,2010,estimates,5yearly,45_49,0.253
804,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,high_variant,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,low_variant,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,medium_variant,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,momentum,5yearly,"Region, subregion, country or area *",Ukraine
804,2015,no_change,5yearly,"Region, subregion, country or area *",Ukraine
