country,variant,freq,year,lifeexpectancyatbirth
254,estimates,5yearly,1950,53.318
254,estimates,5yearly,1955,56.138
254,estimates,5yearly,1960,59.532
254,estimates,5yearly,1965,64.366
254,estimates,5yearly,1970,65.725
254,estimates,5yearly,1975,66.535
254,estimates,5yearly,1980,69.203
254,estimates,5yearly,1985,71.064
254,estimates,5yearly,1990,72.751
254,estimates,5yearly,1995,74.241
254,estimates,5yearly,2000,76.087
254,estimates,5yearly,2005,77.974
254,estimates,5yearly,2010,79.175
254,medium_variant,5yearly,2015,80.271
254,medium_variant,5yearly,2020,81.324
254,medium_variant,5yearly,2025,82.346
254,medium_variant,5yearly,2030,83.251
254,medium_variant,5yearly,2035,84.042
254,medium_variant,5yearly,2040,84.759
254,medium_variant,5yearly,2045,85.437
254,medium_variant,5yearly,2050,86.111
254,medium_variant,5yearly,2055,86.757
254,medium_variant,5yearly,2060,87.375
254,medium_variant,5yearly,2065,87.987
254,medium_variant,5yearly,2070,88.585
254,medium_variant,5yearly,2075,89.188
254,medium_variant,5yearly,2080,89.787
254,medium_variant,5yearly,2085,90.373
254,medium_variant,5yearly,2090,90.97
254,medium_variant,5yearly,2095,91.554
