country,variant,freq,year,lifeexpectancyatbirth
440,estimates,5yearly,1950,60.827
440,estimates,5yearly,1955,66.868
440,estimates,5yearly,1960,69.882
440,estimates,5yearly,1965,71.285
440,estimates,5yearly,1970,71.193
440,estimates,5yearly,1975,70.668
440,estimates,5yearly,1980,70.534
440,estimates,5yearly,1985,71.574
440,estimates,5yearly,1990,69.728
440,estimates,5yearly,1995,70.274
440,estimates,5yearly,2000,71.638
440,estimates,5yearly,2005,71.865
440,estimates,5yearly,2010,73.994
440,medium_variant,5yearly,2015,74.774
440,medium_variant,5yearly,2020,75.56
440,medium_variant,5yearly,2025,76.343
440,medium_variant,5yearly,2030,77.099
440,medium_variant,5yearly,2035,77.858
440,medium_variant,5yearly,2040,78.608
440,medium_variant,5yearly,2045,79.36
440,medium_variant,5yearly,2050,80.122
440,medium_variant,5yearly,2055,80.872
440,medium_variant,5yearly,2060,81.576
440,medium_variant,5yearly,2065,82.235
440,medium_variant,5yearly,2070,82.849
440,medium_variant,5yearly,2075,83.421
440,medium_variant,5yearly,2080,83.967
440,medium_variant,5yearly,2085,84.496
440,medium_variant,5yearly,2090,85.015
440,medium_variant,5yearly,2095,85.517
440,estimates,5yearly,Regi,Lithuania
440,medium_variant,5yearly,Regi,Lithuania
