country,variant,freq,year,lifeexpectancyatbirth
554,estimates,5yearly,1950,69.769
554,estimates,5yearly,1955,70.693
554,estimates,5yearly,1960,71.179
554,estimates,5yearly,1965,71.274
554,estimates,5yearly,1970,71.776
554,estimates,5yearly,1975,72.631
554,estimates,5yearly,1980,73.771
554,estimates,5yearly,1985,74.453
554,estimates,5yearly,1990,76.349
554,estimates,5yearly,1995,77.574
554,estimates,5yearly,2000,79.072
554,estimates,5yearly,2005,80.32
554,estimates,5yearly,2010,81.321
554,medium_variant,5yearly,2015,82.105
554,medium_variant,5yearly,2020,82.904
554,medium_variant,5yearly,2025,83.711
554,medium_variant,5yearly,2030,84.471
554,medium_variant,5yearly,2035,85.141
554,medium_variant,5yearly,2040,85.764
554,medium_variant,5yearly,2045,86.358
554,medium_variant,5yearly,2050,86.958
554,medium_variant,5yearly,2055,87.534
554,medium_variant,5yearly,2060,88.119
554,medium_variant,5yearly,2065,88.703
554,medium_variant,5yearly,2070,89.265
554,medium_variant,5yearly,2075,89.85
554,medium_variant,5yearly,2080,90.413
554,medium_variant,5yearly,2085,91.006
554,medium_variant,5yearly,2090,91.576
554,medium_variant,5yearly,2095,92.155
554,estimates,5yearly,Regi,New Zealand
554,medium_variant,5yearly,Regi,New Zealand
