country,variant,freq,year,lifeexpectancyatbirth
562,estimates,5yearly,1950,34.495
562,estimates,5yearly,1955,34.818
562,estimates,5yearly,1960,35.278
562,estimates,5yearly,1965,35.62
562,estimates,5yearly,1970,36.323
562,estimates,5yearly,1975,37.762
562,estimates,5yearly,1980,40.26
562,estimates,5yearly,1985,42.269
562,estimates,5yearly,1990,45.012
562,estimates,5yearly,1995,48.362
562,estimates,5yearly,2000,51.414
562,estimates,5yearly,2005,54.915
562,estimates,5yearly,2010,58.533
562,medium_variant,5yearly,2015,60.53
562,medium_variant,5yearly,2020,62.389
562,medium_variant,5yearly,2025,64.073
562,medium_variant,5yearly,2030,65.562
562,medium_variant,5yearly,2035,66.884
562,medium_variant,5yearly,2040,68.044
562,medium_variant,5yearly,2045,69.053
562,medium_variant,5yearly,2050,69.978
562,medium_variant,5yearly,2055,70.782
562,medium_variant,5yearly,2060,71.512
562,medium_variant,5yearly,2065,72.197
562,medium_variant,5yearly,2070,72.838
562,medium_variant,5yearly,2075,73.468
562,medium_variant,5yearly,2080,74.098
562,medium_variant,5yearly,2085,74.721
562,medium_variant,5yearly,2090,75.338
562,medium_variant,5yearly,2095,75.963
562,estimates,5yearly,Regi,Niger
562,medium_variant,5yearly,Regi,Niger
